,Timestamp,"//*[@style=""background-image: url('http://wayback.archive-it.org/all/20220228073033im_/https://usa.inquirer.net/wp-content/blogs.dir/62/files/2022/02/The-Greater-Fool-Theory-Everything-to-Know-022522-550x275.jpg');""]//*[@id=""buzz-info""]_RELOC",idbuzz-info_SEL,"xpath//*[@id=""buzz-info""]_SEL","//*[@id=""sm_follow_us""]_RELOC",idsm_follow_us_SEL,"xpath//*[@id=""sm_follow_us""]_SEL","//*[@id=""subchannels""]/ul/li[6]_RELOC","xpath//*[@id=""subchannels""]/ul/li[6]_SEL",//footer/section/ul/li[4]/ul/li[10]_RELOC,xpath//html/body/footer/section/ul/li[4]/ul/li[10]_SEL,"//*[@id=""track_radyo""]_RELOC",idtrack_radyo_SEL,class namechbox_SEL,"xpath//*[@id=""track_radyo""]_SEL","//*[@id=""track_inqpop""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" items "")][1]_RELOC",class nameitems_SEL,"xpath//*[@id=""track_inqpop""]/div[3]_SEL","//*[@style=""clear:both;""]_RELOC",xpath//html/body/footer/div_SEL,"//*[@id=""track_fb_report""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" acc_ch "")][1]_RELOC",class nameacc_ch_SEL,"xpath//*[@id=""track_fb_report""]/div[7]_SEL","//*[@id=""sm_bullets""]_RELOC",idsm_bullets_SEL,"xpath//*[@id=""sm_bullets""]_SEL","//*[@style=""background-image: url(http://wayback.archive-it.org/all/20220228073033im_/https://entertainment.inquirer.net/files/2022/02/2022-02-20T164857Z_1_LYNXMPEI1J095_RTROPTP_4_FILM-UNCHARTED-1536x1024.jpg);""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" flx-l-overlay "")][1]/a/*[contains(concat("" "", normalize-space(@class), "" ""), "" flx-l-head "")][1]_RELOC",class nameflx-l-head_SEL,"xpath//*[@id=""flx-r-ep""]/div[5]/div/a/div[2]_SEL","//*[@style=""background-image: url(http://wayback.archive-it.org/all/20220228073033im_/https://entertainment.inquirer.net/files/2022/02/09551274-58BC-4999-B58E-CD2CCEA8B230.jpeg);""]_RELOC",class nameflx-leftbox_SEL,"xpath//*[@id=""flx-gl-left""]/div[5]_SEL","//*[@style=""background-image: url(http://wayback.archive-it.org/all/20220228073033im_/https://newsinfo.inquirer.net/files/2021/12/edsa12082021-768x512.png);""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" flx-l-overlay "")][1]/a/*[contains(concat("" "", normalize-space(@class), "" ""), "" flx-m-cat "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" newsinfo_clr "")][1]_RELOC",class namenewsinfo_clr_SEL,"xpath//*[@id=""flx-gl-left""]/div[2]/div/a/div[1]/span_SEL","//*[@id=""fview-parent""]/*[@id=""op-columns-box""][2]//*[@id=""op-byline""]_RELOC",idop-byline_SEL,"xpath//*[@id=""op-byline""]_SEL","//*[@id=""track_sports""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" clrbar "")][1]_RELOC",class nameclrbar_SEL,"xpath//*[@id=""track_sports""]/div[1]_SEL","//*[@id=""fv-ed-box""]_RELOC",idfv-ed-box_SEL,"xpath//*[@id=""fv-ed-box""]_SEL","//*[@id=""track_fb_report""]/div[2]_RELOC","xpath//*[@id=""track_fb_report""]/div[2]_SEL","//*[@style=""background-image: url(http://wayback.archive-it.org/all/20220228073033im_/https://newsinfo.inquirer.net/files/2022/02/isko-willie.png);""]_RELOC","xpath//*[@id=""flx-gl-left""]/div[1]_SEL","//*[@id=""blogo""]_RELOC",idblogo_SEL,"xpath//*[@id=""blogo""]_SEL","//*[@style=""background-image: url(http://wayback.archive-it.org/all/20220228073033im_/https://newsinfo.inquirer.net/files/2022/02/WhatsApp-Image-2022-02-28-at-2.09.17-PM.jpeg);""]_RELOC","xpath//*[@id=""flx-gl-left""]/div[4]_SEL","//*[@style=""background-image: url(http://wayback.archive-it.org/all/20220228073033im_/https://newsinfo.inquirer.net/files/2022/02/000_324486H-768x512.jpg);""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" flx-m-overlay "")][1]/a/*[contains(concat("" "", normalize-space(@class), "" ""), "" flx-m-cat "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" newsinfo_clr "")][1]_RELOC","xpath//*[@id=""flx-gl-mid""]/div[3]/div/a/div[1]/span_SEL"
83,20220711220456,0,4,4,1,1,1,1,1,1,1,1,1,17,1,1,48,1,1,1,0,16,0,1,1,1,0,13,1,0,14,1,0,13,1,1,2,2,1,2,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1
84,20220712155421,0,4,4,1,1,1,1,1,1,1,1,1,17,1,1,48,1,1,1,1,16,1,1,1,1,0,13,1,0,14,1,0,9,1,1,2,2,1,2,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1
85,20220713210331,0,4,4,1,1,1,1,1,1,1,1,1,17,1,1,48,1,1,1,0,16,0,1,1,1,0,12,1,0,14,1,0,10,1,1,2,2,1,2,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1
86,20220714161456,0,4,4,1,1,1,1,1,1,1,1,1,17,1,1,48,1,1,1,0,16,0,1,1,1,0,13,1,0,14,1,0,7,1,1,2,2,1,2,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1
87,20220716144038,0,4,4,1,1,1,1,1,1,1,1,1,17,1,1,48,1,1,1,0,16,0,1,1,1,0,13,1,0,14,1,0,10,1,1,2,2,1,2,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1
88,20220718021649,0,4,4,1,1,1,1,1,1,1,1,1,17,1,1,48,1,1,1,0,16,0,1,1,1,0,13,1,0,14,1,0,10,1,1,2,2,1,2,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1
89,20220719045026,0,4,4,1,1,1,1,1,1,1,1,1,17,1,1,48,1,1,1,0,16,0,1,1,1,0,13,1,0,14,1,0,15,1,1,2,2,1,2,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1
90,20220724220302,0,4,4,1,1,1,1,1,1,1,1,1,17,1,1,48,1,1,1,0,16,0,1,1,1,0,13,1,0,14,1,0,11,1,1,2,2,1,2,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1
91,20220727134150,0,4,4,1,1,1,1,1,1,1,1,1,17,1,1,48,1,1,1,0,16,0,1,1,1,0,13,1,0,14,1,0,12,1,1,2,2,1,2,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1
92,20220728162904,0,4,4,1,1,1,1,1,1,1,1,1,17,1,1,48,1,1,1,1,16,1,1,1,1,0,13,1,0,14,1,0,11,1,1,2,2,1,2,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1
93,20220730164528,0,4,4,1,1,1,1,1,1,1,1,1,17,1,1,48,1,1,1,0,16,0,1,1,1,0,13,1,0,14,1,0,9,1,1,2,2,1,2,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1
94,20220802234345,0,4,4,1,1,1,1,1,1,1,1,1,17,1,1,48,1,1,1,1,16,1,1,1,1,0,13,1,0,14,1,0,13,1,1,2,2,1,2,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1
95,20220803223911,0,4,4,1,1,1,1,1,1,1,1,1,17,1,1,48,1,1,1,0,16,0,1,1,1,0,13,1,0,14,1,0,9,1,1,2,2,1,2,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1
96,20220804210052,0,4,4,1,1,1,1,1,1,1,1,1,17,1,1,48,1,1,1,0,16,0,1,1,1,0,13,1,0,14,1,0,9,1,1,2,2,1,2,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1
97,20220805203644,0,4,4,1,1,1,1,1,1,1,1,1,17,1,1,48,1,1,1,0,16,0,1,1,1,0,13,1,0,14,1,0,10,1,1,2,2,1,2,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1
98,20220806205048,0,4,4,1,1,1,1,1,1,1,1,1,17,1,1,48,1,1,1,0,16,0,1,1,1,0,13,1,0,14,1,0,10,1,1,2,2,1,2,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1
99,20220807213603,0,4,4,1,1,1,1,1,1,1,1,1,17,1,1,48,1,1,1,0,16,0,1,1,1,0,13,1,0,14,1,0,10,1,1,2,2,1,2,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1
100,20220808203926,0,4,4,1,1,1,1,1,1,1,1,1,17,1,1,48,1,1,1,0,16,0,1,1,1,0,13,1,0,14,1,0,14,1,1,2,2,1,2,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1
101,20220810184943,0,4,4,1,1,1,1,1,1,1,1,1,17,1,1,48,1,1,1,0,16,0,1,1,1,0,13,1,0,14,1,0,10,1,1,2,2,1,2,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1
102,20220811204621,0,4,4,1,1,1,1,1,1,1,1,1,17,1,1,48,1,1,1,1,16,1,1,1,1,0,13,1,0,14,1,0,9,1,1,2,2,1,2,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1
103,20220813085823,0,4,4,1,1,1,1,1,1,1,1,1,17,1,1,48,1,1,1,0,16,0,1,1,1,0,13,1,0,14,1,0,11,1,1,2,2,1,2,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1
104,20220814220144,0,4,4,1,1,1,1,1,1,1,1,1,17,1,1,48,1,1,1,0,16,0,1,1,1,0,13,1,0,14,1,0,12,1,1,2,2,1,2,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1
105,20220815232839,0,4,4,1,1,1,1,1,1,1,1,1,17,1,1,48,1,1,1,0,16,0,1,1,1,0,13,1,0,14,1,0,13,1,1,2,2,1,2,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1
106,20220816232830,0,4,4,1,1,1,1,1,1,1,1,1,17,1,1,48,1,1,1,0,16,0,1,1,1,0,13,1,0,14,1,0,13,1,1,2,2,1,2,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1
107,20220817232822,0,4,4,1,1,1,1,1,1,1,1,1,17,1,1,48,1,1,1,1,16,1,1,1,1,0,13,1,0,14,1,0,11,1,1,2,2,1,2,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1
108,20220818232946,0,4,4,1,1,1,1,1,1,1,1,1,17,1,1,48,1,1,1,1,16,1,1,1,1,0,13,1,0,14,1,0,11,1,1,2,2,1,2,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1
109,20220819222804,0,4,4,1,1,1,1,1,1,1,1,1,17,1,1,48,1,1,1,1,16,1,1,1,1,0,13,1,0,14,1,0,11,1,1,2,2,1,2,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1
110,20220820232809,0,4,4,1,1,1,1,1,1,1,1,1,17,1,1,48,1,1,1,0,16,0,1,1,1,0,13,1,0,14,1,0,10,0,1,2,2,1,2,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1
111,20220822232813,0,4,4,1,1,1,1,1,1,1,1,1,17,1,1,48,1,1,1,0,16,0,1,1,1,0,13,1,0,14,1,0,10,1,1,2,2,1,2,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1
112,20220823235301,0,4,4,1,1,1,1,1,1,1,1,1,17,1,1,48,1,1,1,0,16,0,1,1,1,0,13,1,0,14,1,0,10,1,1,2,2,1,2,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1
113,20220824235213,0,4,4,1,1,1,1,1,1,1,1,1,17,1,1,48,1,1,1,0,16,0,1,1,1,0,13,1,0,14,1,0,10,1,1,2,2,1,2,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1
114,20220825235247,0,4,4,1,1,1,1,1,1,1,1,1,17,1,1,48,1,1,1,0,16,0,1,1,1,0,13,1,0,14,1,0,10,1,1,2,2,1,2,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1
115,20220826235311,0,4,4,1,1,1,1,1,1,1,1,1,17,1,1,48,1,1,1,0,16,0,1,1,1,0,13,1,0,14,1,0,10,1,1,2,2,1,2,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1
116,20220827235217,0,4,4,1,1,1,0,0,1,1,1,1,17,1,1,48,1,1,1,0,16,0,1,1,1,0,13,1,0,14,1,0,9,1,1,2,2,1,2,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1
117,20220828235324,0,4,4,1,1,1,0,0,1,1,1,1,17,1,1,48,1,1,1,0,16,0,1,1,1,0,13,1,0,14,1,0,9,1,1,2,2,1,2,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1
118,20220829212222,0,4,4,1,1,1,0,0,1,1,1,1,17,1,1,48,1,1,1,0,16,0,1,1,1,0,13,1,0,14,1,0,9,1,1,2,2,1,2,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1
119,20220831152149,0,4,4,1,1,1,0,0,1,1,1,1,17,1,1,48,1,1,1,0,16,0,1,1,1,0,13,1,0,14,1,0,9,1,1,2,2,1,2,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1
120,20220901233005,0,4,4,1,1,1,0,0,1,1,1,1,17,1,1,48,1,1,1,0,16,0,1,1,1,0,12,1,0,14,1,0,11,1,1,2,2,1,2,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1
121,20220902235250,0,4,4,1,1,1,0,0,1,1,1,1,17,1,1,48,1,1,1,0,16,0,1,1,1,0,13,1,0,14,1,0,7,1,1,2,2,1,2,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1
122,20220903235658,0,4,4,1,1,1,0,0,1,1,1,1,17,1,1,48,1,1,1,0,16,0,1,1,1,0,13,1,0,14,1,0,10,1,1,2,2,1,2,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1
123,20220905235208,0,4,4,1,1,1,0,0,1,1,1,1,17,1,1,48,1,1,1,0,16,0,1,1,1,0,13,1,0,14,1,0,10,1,1,2,2,1,2,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1
124,20220906202222,0,4,4,1,1,1,0,0,1,1,1,1,17,1,1,48,1,1,1,1,16,1,1,1,1,0,13,1,0,14,1,0,7,1,1,2,2,1,2,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1
125,20220907232222,0,4,4,1,1,1,0,0,1,1,1,1,17,1,1,48,1,1,1,1,16,1,1,1,1,0,13,1,0,14,1,0,7,1,1,2,2,1,2,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1
126,20220909235242,0,4,4,1,1,1,0,0,1,1,1,1,17,1,1,48,1,1,1,0,16,0,1,1,1,0,13,1,0,14,1,0,9,1,1,2,2,1,2,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1
127,20220910235206,0,4,4,1,1,1,0,0,1,1,1,1,17,1,1,48,1,1,1,0,16,0,1,1,1,0,13,1,0,14,1,0,9,1,1,2,2,1,2,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1
128,20220911235257,0,4,4,1,1,1,0,0,1,1,1,1,17,1,1,48,1,1,1,0,16,0,1,1,1,0,13,1,0,14,1,0,8,1,1,2,2,1,2,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1
129,20220913235259,0,4,4,1,1,1,0,0,1,1,1,1,17,1,1,48,1,1,1,0,16,0,1,1,1,0,13,1,0,14,1,0,10,1,1,2,2,1,2,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1
130,20220914235747,0,4,4,1,1,1,0,0,1,1,1,1,17,1,1,48,1,1,1,0,16,0,1,1,1,0,13,1,0,14,1,0,10,1,1,2,2,1,2,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1
131,20220915235244,0,4,4,1,1,1,0,0,1,1,1,1,17,1,1,48,1,1,1,0,16,0,1,1,1,0,13,1,0,14,1,0,10,1,1,2,2,1,2,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1
132,20220916235223,0,4,4,1,1,1,0,0,1,1,1,1,17,1,1,48,1,1,1,0,16,0,1,1,1,0,13,1,0,14,1,0,13,1,1,2,2,1,2,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1
133,20220917235211,0,4,4,1,1,1,0,0,1,1,1,1,17,1,1,48,1,1,1,0,16,0,1,1,1,0,13,1,0,14,1,0,13,1,1,2,2,1,2,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1
134,20220918235231,0,4,4,1,1,1,0,0,1,1,1,1,17,1,1,48,1,1,1,1,16,1,1,1,1,0,11,1,0,13,1,0,10,1,1,2,2,1,2,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1
135,20220919235206,0,4,4,1,1,1,0,0,1,1,1,1,17,1,1,45,1,1,1,1,16,1,1,1,1,0,11,1,0,13,1,0,13,1,1,2,2,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1
136,20220920145224,0,4,4,1,1,1,0,0,1,1,1,1,17,1,1,48,1,1,1,0,16,0,1,1,1,0,12,1,0,13,1,0,8,1,1,2,2,1,2,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1
