,Timestamp,"//*[@data-chathost=""daffodilnicki""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lst_bage"")][1]_RELOC",class namelst_bage_SEL,"xpath//*[@id=""mls_models""]/div/div[16]/a/span[4]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" mls_models"")]/div[22]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lst_info"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lsti_box"")][1]_RELOC",class namelsti_box_SEL,"xpath//*[@id=""mls_models""]/div/div[22]/div/div[2]_SEL","//*[@data-chathost=""BugaGirls""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lst_bage"")][1]_RELOC","xpath//*[@id=""mls_models""]/div/div[9]/a/span[4]_SEL","//footer[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" footer_inner"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" footer_column"")][4]/*[contains(concat("" "", normalize-space(@class), "" ""), "" footer_title"")][1]_RELOC",class namefooter_title_SEL,xpath//html/body/div/footer/div/div[4]/p_SEL,"//*[@data-chathost=""OlgaSaphire""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lst_bage"")][1]_RELOC","xpath//*[@id=""mls_models""]/div/div[50]/a/span[5]_SEL","//*[@data-chathost=""ERIKATHEDOLL1""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lst_bage"")][1]_RELOC","xpath//*[@id=""mls_models""]/div/div[65]/a/span[5]_SEL","//*[@data-chathost=""Erika-Foxy""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lst_bage"")][1]_RELOC","xpath//*[@id=""mls_models""]/div/div[51]/a/span[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" mls_models"")]/div[11]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lst_info"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lsti_box"")][1]_RELOC","xpath//*[@id=""mls_models""]/div/div[11]/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" login"")]_RELOC",class namelogin_SEL,idheader_login_SEL,"xpath//*[@id=""header_login""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" mls_models"")]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lst_info"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lsti_box"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lsts_item"")][1]_RELOC",class namelsts_item_SEL,"xpath//*[@id=""mls_models""]/div/div/div/div[2]/div_SEL","//*[@data-chathost=""CindyRoss""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lst_bage"")][1]_RELOC","xpath//*[@id=""mls_models""]/div/div[14]/a/span[5]_SEL","//*[@data-chathost=""Secret-Girl""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lst_bage"")][1]_RELOC","xpath//*[@id=""mls_models""]/div/div[12]/a/span[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" mls_models"")]/div[20]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lst_info"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lsti_box"")][1]_RELOC","xpath//*[@id=""mls_models""]/div/div[20]/div/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" mls_models"")]/div[72]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lst_tags"")][1]_RELOC",class namelst_tags_SEL,"xpath//*[@id=""mls_models""]/div/div[72]/div[2]_SEL","//footer[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" footer_inner"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" footer_column"")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" footer_list"")][1]/li[7]_RELOC",xpath//html/body/div/footer/div/div[2]/ul/li[7]_SEL,"//*[@data-type=""male""]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ltip_inner"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ltip_item"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ltip_text"")][1]_RELOC",class nameltip_text_SEL,xpath//html/body/div/div[6]/div/div/div/div/div/ul/li[4]/div/div/div/span[2]_SEL,"//*[@title=""Telegram""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" footer_sn_icon"")][1]_RELOC",class namefooter_sn_icon_SEL,xpath//html/body/div/footer/div/div[4]/a[4]/span_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" mls_models"")]/div[17]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lst_info"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lsti_box"")][1]_RELOC","xpath//*[@id=""mls_models""]/div/div[17]/div/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" mls_models"")]/div[3]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lst_info"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lsti_box"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lsts_item"")][1]_RELOC","xpath//*[@id=""mls_models""]/div/div[3]/div/div[2]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" mls_models"")]/div[63]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lst_topic"")][2]_RELOC",class namelst_topic_SEL,"xpath//*[@id=""mls_models""]/div/div[63]/div[3]_SEL"
79,20220416083326,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
80,20220417071142,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,True,False,False,True
81,20220418203607,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
82,20220421065817,False,False,True,True,False,True,False,True,True,False,True,False,False,False,True,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
83,20220423051832,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
84,20220424083307,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,True,False,False,True
85,20220425155919,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,True,False,False,True
86,20220426165700,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
87,20220428080310,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
88,20220429072406,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
89,20220430122720,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
90,20220501071000,False,False,True,True,False,True,True,True,True,False,True,False,True,False,True,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
91,20220502064117,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
92,20220503085257,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,True,False,False,True
93,20220504201006,False,False,True,True,False,True,False,True,True,False,True,False,True,False,False,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
94,20220505085818,False,False,True,True,False,True,True,True,True,False,True,False,True,False,True,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
95,20220506050236,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
96,20220507205637,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
97,20220508150129,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
98,20220509060443,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,True,False,False,True
99,20220511042600,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
100,20220512093229,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,True,False,False,True
101,20220513202601,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
102,20220514143337,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
103,20220515233910,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,True,False,False,True
104,20220516211652,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
105,20220518082136,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
106,20220519232004,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
107,20220520081359,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
108,20220521140246,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
109,20220523104300,False,False,True,True,False,True,False,True,True,False,True,False,False,False,True,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,True,False,False,True
110,20220525055709,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
111,20220527083245,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
112,20220528173607,False,False,True,True,False,True,False,True,True,False,True,False,True,False,False,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
113,20220530225505,False,False,True,True,False,True,False,True,True,False,True,False,False,False,True,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
114,20220531191351,False,False,True,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
115,20220601114345,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
116,20220602010541,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
117,20220603092334,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
118,20220604150006,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,True,False,False,True
119,20220605224123,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
120,20220606074037,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
121,20220608233935,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
122,20220611204230,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
123,20220612093857,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
124,20220613091459,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
125,20220616000108,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
126,20220617102206,False,False,True,True,False,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,True,False,False,True
127,20220618160142,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
128,20220620085023,False,False,True,True,False,True,False,True,True,False,True,False,True,False,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
129,20220622083027,False,False,True,True,False,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
130,20220623160345,False,False,True,True,False,True,False,True,True,False,True,False,True,False,False,False,True,True,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
131,20220624104817,False,False,True,True,False,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,True,False,False,True
132,20220625193345,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,True,False,False,True
133,20220626154039,False,False,True,True,False,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
134,20220627134632,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
135,20220629085919,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
136,20220630013446,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
137,20220701110502,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
138,20220702161655,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
139,20220704095224,False,False,True,True,False,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
140,20220705131212,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
141,20220707100501,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
142,20220708120649,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
143,20220709103612,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
144,20220710003207,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,True,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
145,20220712105147,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
146,20220713070600,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
147,20220714021633,False,False,True,True,False,True,False,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
148,20220715123810,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
149,20220716144444,False,False,True,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
150,20220717014625,False,False,False,True,False,True,True,True,True,False,True,False,False,False,True,True,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
151,20220718153758,False,False,True,True,False,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
152,20220719144656,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
153,20220721035224,False,False,True,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
154,20220722223410,False,False,True,True,False,True,False,True,True,False,True,False,True,False,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
155,20220723043921,False,False,True,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
156,20220724041033,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
157,20220725161928,False,False,True,True,False,True,False,True,True,False,True,False,True,False,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
158,20220726132319,False,False,True,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
159,20220728125842,False,False,True,True,False,True,False,True,True,False,True,False,True,False,False,False,True,True,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
160,20220729143124,False,False,True,True,False,True,False,True,True,False,True,False,True,False,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
161,20220730170601,False,False,True,True,False,True,True,True,True,False,True,False,False,False,False,False,True,True,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
162,20220731114303,False,False,True,True,False,True,True,True,True,False,True,False,False,False,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
163,20220801184806,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,False,True,True,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
164,20220802122619,False,False,True,True,False,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,True,False,False,True
165,20220804151605,False,False,True,True,False,True,False,True,True,False,True,False,True,False,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,True,False,False,True
166,20220805153306,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
167,20220807033311,False,False,True,True,False,True,False,True,True,False,True,False,False,False,False,True,True,True,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
168,20220809225623,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
169,20220811052541,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
170,20220812160947,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
171,20220813142819,False,False,True,True,False,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
172,20220814120152,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
173,20220816155224,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
174,20220818071456,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
175,20220820143757,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
176,20220821041347,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,True,False,False,True
177,20220822213902,False,False,True,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
178,20220823130736,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
179,20220824011604,False,False,True,True,False,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
180,20220826050958,False,False,True,True,False,True,False,True,True,False,True,False,True,False,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
181,20220828043426,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,True,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
182,20220829232254,False,False,True,True,False,True,False,True,True,False,True,False,True,False,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True
