,Timestamp,"//main[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ListEpisodios"")][1]/li[7]/a[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" Capi"")][1]_RELOC",class nameCapi_SEL,xpath//html/body/div[3]/div/div/div/main/ul/li[7]/a/span[2]_SEL,"//main[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ListEpisodios"")][1]/li[4]_RELOC",xpath//html/body/div[3]/div/div/div/main/ul/li[4]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" ListSdbr"")]/li[13]_RELOC",xpath//html/body/div[3]/div/div/div/aside/div/div[2]/ul/li[13]_SEL,"//main[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ListAnimes"")][2]/li[16]/article[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" Description"")][1]_RELOC",class nameDescription_SEL,xpath//html/body/div[3]/div/div/div/main/ul[2]/li[16]/article/div_SEL,"//*[@action=""/web/20210923001636/http://animeflv.net/auth/sign_in""]/a[1]/span[1]_RELOC",class namefa-facebook_SEL,xpath//html/body/div[3]/header/div/div/div/div[2]/nav/div[2]/div/form/a/span_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" ListSdbr"")]/li[21]_RELOC",xpath//html/body/div[3]/div/div/div/aside/div/div[2]/ul/li[21]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" ListSdbr"")]/li[28]/a[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" Type"")][1]_RELOC",class nameType_SEL,xpath//html/body/div[3]/div/div/div/aside/div/div[2]/ul/li[28]/a/span_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" ListSdbr"")]/li[15]_RELOC",xpath//html/body/div[3]/div/div/div/aside/div/div[2]/ul/li[15]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" ListSdbr"")]/li[19]/a[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" Type"")][1]_RELOC",xpath//html/body/div[3]/div/div/div/aside/div/div[2]/ul/li[19]/a/span_SEL,"//main[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ListEpisodios"")][1]/li[2]/a[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" Capi"")][1]_RELOC",xpath//html/body/div[3]/div/div/div/main/ul/li[2]/a/span[2]_SEL,"//main[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ListAnimes"")][2]/li[11]/article[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" Description"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" Title"")][1]_RELOC",class nameTitle_SEL,xpath//html/body/div[3]/div/div/div/main/ul[2]/li[11]/article/div/div_SEL,"//main[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ListAnimes"")][2]/li[23]/article[1]/a[1]/span[1]/span[1]_RELOC",xpath//html/body/div[3]/div/div/div/main/ul[2]/li[23]/article/a/span/span_SEL,"//main[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ListEpisodios"")][1]/li[1]_RELOC",xpath//html/body/div[3]/div/div/div/main/ul/li_SEL,"//main[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ListAnimes"")][2]/li[19]/article[1]/a[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" Estreno"")][1]_RELOC",class nameEstreno_SEL,xpath//html/body/div[3]/div/div/div/main/ul[2]/li[19]/article/a/span_SEL,"//main[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ListAnimes"")][2]/li[12]_RELOC",xpath//html/body/div[3]/div/div/div/main/ul[2]/li[12]_SEL,"//main[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ListAnimes"")][2]/li[3]/article[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" Description"")][1]/p[2]_RELOC",xpath//html/body/div[3]/div/div/div/main/ul[2]/li[3]/article/div/p[2]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" Search"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" DpdwCnt"")][1]_RELOC",class nameDpdwCnt_SEL,xpath//html/body/div[3]/header/div/div/div/div[2]/nav/div/div_SEL,"//main[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ListEpisodios"")][1]/li[20]/a[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" Capi"")][1]_RELOC",xpath//html/body/div[3]/div/div/div/main/ul/li[20]/a/span[2]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" Search"")]_RELOC",class nameSearch_SEL,xpath//html/body/div[3]/header/div/div/div/div[2]/nav/div_SEL,"//main[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ListAnimes"")][2]/li[14]/article[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" Description"")][1]/p[1]_RELOC",xpath//html/body/div[3]/div/div/div/main/ul[2]/li[14]/article/div/p_SEL
87,20220206213001,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
88,20220207201646,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
89,20220208231349,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
90,20220209205510,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
91,20220211162051,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
92,20220212204000,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
93,20220213160904,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
94,20220214213203,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
95,20220215210118,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
96,20220216134627,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
97,20220217192923,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
98,20220219124907,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
99,20220220171534,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
100,20220222214551,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
101,20220225170149,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
102,20220226231449,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
103,20220227225400,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
104,20220228065435,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
105,20220301224202,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
106,20220305064519,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
107,20220306181737,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
108,20220308030210,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
109,20220309001501,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
110,20220310181213,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
111,20220314182341,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
112,20220315231243,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
113,20220317013027,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
114,20220322064733,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
115,20220324022554,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
116,20220329205724,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,False,False,False,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,True,True,True,False,False,False
117,20220330234112,True,False,True,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,True,True,True,False,False,False
118,20220331202025,True,False,True,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,True,True,True,False,False,False
119,20220401143140,True,False,True,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,False,False,True,False,True,True,False,False,True,True,True,True,False,False,False
120,20220402154921,True,False,True,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,True,True,True,False,False,False
121,20220403115056,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,False,False,False,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,True,True,True,False,False,False
122,20220404040558,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,False,False,False,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,True,True,True,False,False,False
123,20220406172644,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,True,True,True,False,False,False
124,20220407040639,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
125,20220408194430,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
126,20220409053145,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
127,20220410232245,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
128,20220411173207,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
129,20220414055119,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
130,20220415164343,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
131,20220417023753,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
132,20220418003408,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
133,20220419044315,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
134,20220421063636,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
135,20220423222003,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
136,20220425175934,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
137,20220428073105,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
138,20220429131236,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
139,20220430235945,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
140,20220501213706,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
141,20220502230927,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
142,20220503030329,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
143,20220505080252,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
144,20220507085915,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
145,20220508160131,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
146,20220511235557,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
147,20220512150309,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
148,20220519204117,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
149,20220525151824,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
150,20220526091435,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
151,20220530155024,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
152,20220531003710,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
153,20220601015530,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
154,20220602095110,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
155,20220603071128,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
156,20220607215649,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
157,20220608232223,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
158,20220609101818,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
159,20220610011757,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
160,20220611234723,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
161,20220614005056,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
162,20220616232121,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
163,20220620113143,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
164,20220621172957,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
165,20220622222327,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
166,20220623235942,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
167,20220624000343,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
168,20220629202408,True,False,True,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
169,20220630120738,True,False,True,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
170,20220701214255,True,False,True,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,True,True,True,False,False,False
171,20220706120738,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
172,20220707125728,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
173,20220711234739,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
174,20220714135953,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
175,20220715182330,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
176,20220716005441,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
177,20220723103849,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
178,20220724160539,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
179,20220729142746,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
180,20220803210917,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
181,20220804124144,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
182,20220814131510,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
183,20220817023254,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
184,20220821010122,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
185,20220829043130,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
186,20220901152012,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
187,20220903041823,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
188,20220905185816,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
189,20220907201323,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
190,20220908200321,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
191,20220909205256,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
192,20220913064655,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
193,20220916215045,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
194,20220917005051,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,True,True,True,False,False,False
195,20220924215625,True,False,True,True,False,True,True,False,False,True,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,True,True,True,False,False,False
