,Timestamp,"//*[@data-item-id=""32441701""]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" home-minimal_cards-info_component__root "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" home-minimal_cards-info_component__linkArea "")][1]_RELOC",class namehome-minimal_cards-info_component__linkArea_SEL,xpath//html/body/section/section[5]/div/div/div/div[4]/div/div/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" shared-autosuggest_component__searchBtnLabel "")]_RELOC",class nameshared-autosuggest_component__searchBtnLabel_SEL,xpath//html/body/section/section/div/div/form/div/input/button/span[2]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" shared-global_header-mobile_menu_component__offCanvasLeftContainer "")]/*[@data-controller=""toggler""][10]_RELOC",xpath//html/body/div[2]/div/div[2]/div[2]/template/div/div/div[12]_SEL,"//*[@data-impression-name=""The7 — Website and eCommerce Builder for WordPress""]_RELOC",class nameshared-item_cards-grid-image_card_component__root_SEL,xpath//html/body/section/section[8]/div/ul/li[4]/div/div/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" shared-global_header-our_products_component__navFooter "")]_RELOC",class nameshared-global_header-our_products_component__navFooter_SEL,xpath//html/body/div[2]/div/div/div/nav/div/div/div/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" home-featured_author_block_component__grid "")]//*[@data-impression-position=""1""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" shared-item_cards-grid-image_card_component__content "")][1]_RELOC",class nameshared-item_cards-grid-image_card_component__content_SEL,xpath//html/body/section/section[7]/div/ul/li[2]/div/div/div[2]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" home-show_content__root "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" home-items_showcase_block_component__root "")][1]//*[@data-impression-position=""1""]_RELOC",xpath//html/body/section/section[4]/div/ul/li[2]/div/div/div_SEL,"//*[@role=""group""]_RELOC",class nameshared-audio_player_component__waveformContainer_SEL,"xpath//*[@id=""free-items-section""]/div/div/div[5]/div/div/div/div/div/div_SEL","//*[@data-impression-name=""Hotline | Call Center and Telemarketing HTML Template""]//*[@style=""padding-bottom: 50.847457627118644%""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" shared-item_cards-preview_image_component__nextButton "")][1]_RELOC",class nameshared-item_cards-preview_image_component__nextButton_SEL,xpath//html/body/section/section[6]/div/div[3]/div/div/div[4]/div/div/div/div/div/button[2]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" home-elements_items_block_component__items "")]/div[6]_RELOC",class namehome-elements_items_block_component__item_SEL,xpath//html/body/section/section[9]/div/div[2]/div[6]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" shared-global_header-markets_nav_component__headerBottomWrapper "")]_RELOC",class nameshared-global_header-markets_nav_component__headerBottomWrapper_SEL,xpath//html/body/div[2]/div/div[3]_SEL,"//*[@data-impression-name=""The7 — Website and eCommerce Builder for WordPress""]//*[@style=""padding-top: 50.847457627118644%;""]_RELOC",class nameshared-item_cards-grid-image_card_component__gradient_SEL,xpath//html/body/section/section[8]/div/ul/li[4]/div/div/div/div/div[2]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" shared-csat_survey_component__closeButton "")]_RELOC",class nameshared-csat_survey_component__closeButton_SEL,xpath//html/body/div[10]/div_SEL,"//*[@data-controller=""analytics-page-view-end""]_RELOC",xpath//html/body/div[7]_SEL,"//*[@aria-label=""Rated 4.81 out of 5, 6.8K reviews""]/span[1]_RELOC",class nameshared-stars_rating_component__star_SEL,xpath//html/body/section/section[8]/div/ul/li[3]/div/div/div/div[2]/div[2]/div/div[2]/div/span_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" home-category_tiles_block_component__tiles "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" home-category_tile_component__root "")][6]_RELOC",class namehome-category_tile_component__root_SEL,xpath//html/body/section/section[2]/div/div/div[6]_SEL,"//*[@data-impression-name=""Enftx -  NFT Admin Dashboard React, Nextjs App + Dark & Light""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" shared-item_cards-grid-image_card_component__content "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" shared-item_cards-grid-image_card_component__footer "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" shared-item_cards-grid-image_card_component__footerContent "")][1]_RELOC",class nameshared-item_cards-grid-image_card_component__footerContent_SEL,xpath//html/body/section/section[7]/div/ul/li[3]/div/div/div[2]/div[2]/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" home-featured_author_block_component__author "")]_RELOC",class namehome-featured_author_block_component__author_SEL,xpath//html/body/section/section[7]/div/ul/li/header/div/div_SEL,"//*[@action=""/all/20220308231328/https://themeforest.net/my/favorites/5556590""]/*[@type=""hidden""][1]_RELOC",name_method_SEL,xpath//html/body/section/section[8]/div/ul/li[4]/div/div/div/div/div[2]/div/div/form/input_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" home-category_tiles_block_component__tiles "")]/div[3]/div[1]/p[1]_RELOC",class namehome-category_tile_component__tileSubtitle_SEL,xpath//html/body/section/section[2]/div/div/div[3]/div/p_SEL
71,20220518225702,True,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,False,False,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
72,20220519233839,True,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,False,True,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
73,20220520221138,True,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,True,False,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
74,20220521220705,True,False,False,True,True,False,False,False,True,False,True,True,True,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
75,20220522224020,True,False,False,True,True,False,False,False,True,False,True,True,True,True,True,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
76,20220523233116,True,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
77,20220524234115,True,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,True,False,False,False,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
78,20220525231412,True,False,False,True,True,False,False,False,True,False,True,True,True,True,True,False,True,True,True,False,True,True,False,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
79,20220526155525,True,False,False,True,True,False,False,False,True,False,True,True,True,True,True,False,True,True,True,False,True,True,False,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
80,20220527233122,True,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,True,False,False,False,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
81,20220528230318,True,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,False,True,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
82,20220529234320,True,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
83,20220530235932,True,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
84,20220531205641,True,False,False,True,True,False,False,False,True,False,True,True,True,True,True,False,True,True,True,False,True,False,False,False,False,True,False,True,True,True,True,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
85,20220601230952,True,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,False,True,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
86,20220602223125,True,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,False,False,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
87,20220603235133,True,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,False,False,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
88,20220604205155,True,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,False,False,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
89,20220605211607,True,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,False,False,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
90,20220606222251,True,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,False,True,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
91,20220607230946,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,False,True,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
92,20220608231243,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,True,True,False,False,False,True,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
93,20220609235014,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,True,True,False,False,False,True,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
94,20220610200140,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
95,20220611235230,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,True,True,False,False,False,True,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
96,20220612211402,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
97,20220613133846,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
98,20220614141755,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,True,True,False,False,False,True,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
99,20220615193339,False,False,False,True,True,False,False,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,True,False,True,True,True,True,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
100,20220616210736,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,True,True,False,False,False,True,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
101,20220617235830,False,False,False,True,True,False,False,False,True,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,True,False,True,True,True,True,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
102,20220618185940,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,True,True,True,False,False,True,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
103,20220619221543,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,True,True,True,False,False,True,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
104,20220620200618,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
105,20220621211858,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,True,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
106,20220622201145,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,True,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
107,20220623230623,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
108,20220624212711,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
109,20220625220638,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,True,True,True,False,False,True,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
110,20220626225040,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
111,20220627224732,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,True,False,False,False,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
112,20220628215619,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
113,20220629221220,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,False,True,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
114,20220630224047,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,True,True,True,False,False,False,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
115,20220701235645,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
116,20220702225911,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
117,20220703232556,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,False,True,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
118,20220704223950,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,False,False,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
119,20220705221804,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,False,False,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
120,20220706213210,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,False,True,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
121,20220707221040,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,False,True,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
122,20220708235234,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,False,True,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
123,20220709235059,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,False,True,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
124,20220710235959,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,True,True,False,False,False,True,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
125,20220711235320,False,False,False,True,True,False,False,False,True,False,True,True,True,True,True,False,True,True,True,True,True,True,False,False,False,True,False,True,True,True,True,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
126,20220712191841,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,True,True,False,False,False,True,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
127,20220713204410,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,True,True,False,False,False,True,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
128,20220714173416,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,True,True,False,False,False,True,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
129,20220715213629,False,False,False,True,True,False,False,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
130,20220716224847,False,False,False,True,True,False,False,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
131,20220717234355,False,False,False,True,True,False,False,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
132,20220718213518,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,True,True,False,False,True,True,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
133,20220719212841,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,False,True,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
134,20220720213903,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,False,False,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
135,20220721211520,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,False,True,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
136,20220722082210,False,False,False,True,True,False,False,False,True,False,True,True,True,True,True,False,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
137,20220723221838,False,False,False,True,True,False,False,False,True,False,True,True,True,True,True,False,True,True,True,False,True,False,False,False,False,True,False,True,True,True,True,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
138,20220724224938,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,False,False,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
139,20220725221844,False,False,False,True,True,False,False,False,True,False,True,True,True,True,True,False,True,True,True,False,True,True,False,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
140,20220726175552,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,False,True,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
141,20220727225229,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
142,20220728193459,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,True,True,False,False,False,True,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
143,20220729231718,False,False,False,True,True,False,False,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
144,20220730223348,False,False,False,True,True,False,False,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
145,20220731213021,False,False,False,True,True,False,False,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,False,True,False,True,False,True,True,True,True,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
146,20220801230612,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,True,True,False,False,False,True,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
147,20220802220734,False,False,False,True,True,False,False,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,True,False,True,True,True,True,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
148,20220803235326,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,True,True,False,False,False,False,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
149,20220804235308,False,False,False,True,True,False,False,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
150,20220805090529,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,True,True,False,False,True,False,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
151,20220806030757,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,True,True,False,False,False,True,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
152,20220807152534,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,True,True,False,False,False,True,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
153,20220808232019,False,False,False,True,True,False,False,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
154,20220809192038,False,False,False,True,True,False,False,False,True,False,True,True,True,True,True,False,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
155,20220810204115,False,False,False,True,True,False,False,False,True,False,True,True,True,True,True,False,True,True,True,False,True,False,False,False,False,True,False,True,True,True,True,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
156,20220811134246,False,False,False,True,True,False,False,False,True,False,True,True,True,True,True,False,True,True,True,False,True,False,False,False,False,True,False,True,True,True,True,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
157,20220812052117,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,False,True,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
158,20220813222241,False,False,False,True,True,False,False,False,True,False,True,True,True,True,True,False,True,True,True,False,True,False,False,False,False,True,False,True,True,True,True,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
159,20220814225212,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,False,False,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
160,20220815160721,False,False,False,True,True,False,False,False,True,False,True,True,True,True,True,False,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
161,20220816122929,False,False,False,True,True,False,False,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
162,20220817135248,False,False,False,True,True,False,False,False,True,False,True,True,True,False,True,False,True,True,True,True,True,False,False,False,True,True,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
163,20220818214416,False,False,False,True,True,False,False,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,True,False,True,True,True,True,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,True,True,True,False,False,True,True,False,True
