,Timestamp,"//*[@data-tb-region=""mainpage_block_10""]/div[1]/div[1]_RELOC",class namearticle-card_SEL,xpath//html/body/div/div[3]/div[4]/div/section/div/div[7]/div/div/div/div_SEL,"//*[@onclick=""window.location.href='/news/548376-cnn-tapper-biden-enemies/'""]_RELOC",class namearticle-card__title_SEL,xpath//html/body/div/div[3]/div[4]/div/section/div/div[6]/div/div[3]/div/div[2]_SEL,"//*[@data-tb-region=""mainpage_block_08""]/div[3]_RELOC",class namearticle-widget__inner_SEL,xpath//html/body/div/div[3]/div[4]/div/section/div/div[7]/div/div[2]/div[3]_SEL,"//*[@data-tb-region=""mainpage_block_11""]/div[1]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" article-card__cover "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" media "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" media__image "")][1]_RELOC",class namemedia__image_SEL,xpath//html/body/div/div[3]/div[4]/div/section/div/div[6]/div/div/div/div/div/div_SEL,"//*[@onclick=""window.location.href='/pop-culture/548330-south-park-matt-damon/'""]_RELOC",xpath//html/body/div/div[3]/div[4]/div/section/div/div[9]/div/div[2]/div/div[2]_SEL,"//*[@onclick=""window.location.href='/news/548369-astronomers-anti-satellite-initiative/'""]_RELOC",xpath//html/body/div/div[3]/div[4]/div/section[2]/div/div[4]/div/div/div/div[7]/div/div[2]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" js-listing__list "")]/div[1]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" article-card__cover "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" media "")][1]_RELOC",class namemedia_SEL,xpath//html/body/div/div[3]/div[4]/div/section[2]/div/div[4]/div/div/div/div/div/div/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" layout "")]_RELOC",class namelayout_SEL,xpath//html/body/div_SEL,"//*[@data-tb-region=""mainpage_block_11""]/div[2]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" article-card__cover "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" media "")][1]_RELOC",xpath//html/body/div/div[3]/div[4]/div/section/div/div[6]/div/div[2]/div/div/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" header__langs "")]_RELOC",class nameheader__langs_SEL,"xpath//*[@id=""header""]/div/div/div_SEL","//*[@data-tb-region=""mainpage_block_15""]_RELOC",class nameSection-container_SEL,xpath//html/body/div/div[3]/div[4]/div/section[2]/div/div[2]/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" alternative-links__link "")]_RELOC",class namealternative-links__link_SEL,"xpath//*[@id=""header""]/div/div/div[5]/div/a/div_SEL","//*[@data-tb-region=""mainpage_block_08""]/div[1]/div[1]_RELOC",xpath//html/body/div/div[3]/div[4]/div/section/div/div[7]/div/div[2]/div/div_SEL,"//*[@data-tb-region=""mainpage_block_02""]_RELOC",xpath//html/body/div/div[3]/div[4]/div/section/div/div[3]/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" js-listing__list "")]/div[3]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" article-card__cover "")][1]_RELOC",class namearticle-card__cover_SEL,xpath//html/body/div/div[3]/div[4]/div/section[2]/div/div[4]/div/div/div/div[3]/div/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" header__line "")]_RELOC",class nameheader__line_SEL,"xpath//*[@id=""header""]/div[2]/div/div[2]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" main-promobox__list "")]/li[3]/*[contains(concat("" "", normalize-space(@class), "" ""), "" main-promobox__cover "")][1]_RELOC",class namemain-promobox__cover_SEL,xpath//html/body/div/div[3]/div[4]/div/section/div/div/div/div/ul/li[3]/div[2]_SEL,"//*[@data-tb-region=""mainpage_block_21""]/div[1]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" article-card__cover "")][1]_RELOC",xpath//html/body/div/div[3]/div[4]/div/section/div/div[9]/div[2]/div/div/div/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" Grid-is3to4-sm_is2to3-xs_is1to1 "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" main-banners "")][3]_RELOC",class namemain-banners_SEL,xpath//html/body/div/div[3]/div[4]/div/section/div/div[4]_SEL,"//*[@onclick=""window.location.href='/business/548289-nike-sues-virtual-shoes/'""]_RELOC",xpath//html/body/div/div[3]/div[4]/div/section[2]/div/div/div/div[2]/div[3]/div/div_SEL
82,20220427235258,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
83,20220428233552,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
84,20220429235427,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
85,20220430235338,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
86,20220501235007,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
87,20220502235330,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
88,20220503235303,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
89,20220504235253,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
90,20220505235122,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
91,20220506234550,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
92,20220507235453,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
93,20220508235015,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
94,20220509235405,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
95,20220510235204,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
96,20220511235352,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
97,20220512235501,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
98,20220513235306,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
99,20220514232443,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
100,20220515235344,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
101,20220516235943,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
102,20220517235326,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
103,20220518235955,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
104,20220519235551,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
105,20220520235138,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
106,20220521233721,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
107,20220522234933,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
108,20220523235657,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
109,20220524235105,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
110,20220525235130,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
111,20220526235346,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
112,20220527235343,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
113,20220528235051,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
114,20220529235404,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
115,20220530233530,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
116,20220531235540,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
117,20220601235401,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
118,20220602234014,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
119,20220603235028,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
120,20220604232238,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
121,20220605235114,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
122,20220606235458,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
123,20220607233609,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
124,20220608235356,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
125,20220609235606,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
126,20220610235315,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
127,20220611235044,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
128,20220612235226,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
129,20220613235112,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
130,20220614235225,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
131,20220615235224,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
132,20220616235443,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
133,20220617230701,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
134,20220618235327,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
135,20220619235152,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
136,20220620235350,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
137,20220621235521,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
138,20220622235135,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
139,20220623235940,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
140,20220624235411,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
141,20220625235700,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
142,20220626235153,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
143,20220627235225,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
144,20220628235210,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
145,20220629235321,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
146,20220630235653,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
147,20220701235552,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
148,20220702233636,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
149,20220703235235,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
150,20220704235656,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
151,20220705235131,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
152,20220706235314,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
153,20220707235027,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
154,20220708235818,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
155,20220709235201,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
156,20220710233737,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
157,20220711233802,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
158,20220712235752,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
159,20220713235238,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
160,20220714235249,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
161,20220715235230,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
162,20220716232437,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
163,20220717235123,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
164,20220718224904,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
165,20220719231815,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
166,20220720225210,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
167,20220721224627,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
168,20220722234142,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
169,20220723230857,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
170,20220724225925,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
171,20220725225632,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
172,20220726230301,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
173,20220727222028,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
174,20220728235916,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
175,20220729235236,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
176,20220730235105,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
177,20220731235318,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
178,20220801235251,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
179,20220802235553,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
180,20220803233947,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
181,20220804235816,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
182,20220805234320,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
183,20220806231118,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,True,True,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,False,False,False,True
