,Timestamp,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" fxg-content-wrapper "")]/div[2]/div[1]/div[5]/div[1]/div[2]/div[1]/div[1]/input[1]_RELOC",idfxg-externalIconPath_SEL,"xpath//*[@id=""fxg-externalIconPath""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" fxg-content-wrapper "")]/div[2]/div[1]/div[5]/div[1]/div[1]/div[5]/div[1]_RELOC",class namelink_SEL,xpath//html/body/div[2]/div[2]/div/div[5]/div/div/div[5]/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" fxg-content-wrapper "")]/div[2]/div[7]/div[2]/div[1]/div[1]/div[1]/div[1]/p[1]_RELOC",xpath//html/body/div[2]/div[2]/div[7]/div[2]/div/div/div/div/p_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" fxg-content-wrapper "")]/div[2]/div[2]/div[2]/div[1]_RELOC",class namerow_SEL,xpath//html/body/div[2]/div[2]/div[2]/div[2]/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" fxg-content-wrapper "")]/div[2]/div[3]/div[2]/div[1]/div[3]_RELOC",class namefxg-col_SEL,xpath//html/body/div[2]/div[2]/div[3]/div[2]/div/div[3]_SEL,"//*[@id=""follow-fedex""]_RELOC",class namefxg-title_SEL,idfollow-fedex_SEL,"xpath//*[@id=""follow-fedex""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" fxg-content-wrapper "")]/div[2]/div[6]/div[2]/div[1]/div[1]/div[1]/div[1]/p[2]_RELOC",xpath//html/body/div[2]/div[2]/div[6]/div[2]/div/div/div/div/p[2]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" fxg-content-wrapper "")]/div[2]/div[9]/div[2]/div[1]/div[2]/div[1]/div[1]/p[3]_RELOC",xpath//html/body/div[2]/div[2]/div[9]/div[2]/div/div[2]/div/div/p[3]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" fxg-content-wrapper "")]/div[2]/div[2]/div[2]/div[1]/div[3]/div[1]/div[1]/p[13]_RELOC",xpath//html/body/div[2]/div[2]/div[2]/div[2]/div/div[3]/div/div/p[13]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" fxg-content-wrapper "")]/div[2]/div[3]/div[4]/div[1]_RELOC",xpath//html/body/div[2]/div[2]/div[3]/div[4]/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" fxg-content-wrapper "")]/div[2]/div[3]/div[2]/div[1]/div[3]/div[1]/div[1]/p[4]_RELOC",xpath//html/body/div[2]/div[2]/div[3]/div[2]/div/div[3]/div/div/p[4]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" fxg-content-wrapper "")]/div[2]/div[7]/div[2]/div[1]/div[1]/div[1]/div[1]/p[2]_RELOC",xpath//html/body/div[2]/div[2]/div[7]/div[2]/div/div/div/div/p[2]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" fxg-content-wrapper "")]/div[2]/div[5]/div[2]/div[1]/div[3]/div[1]_RELOC",class namerichtext_SEL,xpath//html/body/div[2]/div[2]/div[5]/div[2]/div/div[3]/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" fxg-content-wrapper "")]/div[2]/div[3]_RELOC",class namefxg-wrapper_SEL,xpath//html/body/div[2]/div[2]/div[3]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" fxg-content-wrapper "")]/div[2]/div[3]/div[2]/div[1]/div[2]/div[1]/div[1]/p[8]_RELOC",xpath//html/body/div[2]/div[2]/div[3]/div[2]/div/div[2]/div/div/p[8]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" fxg-content-wrapper "")]/div[2]/div[4]/div[2]/div[1]/div[2]/div[1]/div[1]/p[4]_RELOC",xpath//html/body/div[2]/div[2]/div[4]/div[2]/div/div[2]/div/div/p[4]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" fxg-content-wrapper "")]/div[2]/div[2]/div[2]/div[1]/div[2]_RELOC",xpath//html/body/div[2]/div[2]/div[2]/div[2]/div/div[2]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" fxg-content-wrapper "")]/div[2]/div[2]/div[2]/div[1]/div[2]/div[1]/div[1]/p[14]_RELOC",xpath//html/body/div[2]/div[2]/div[2]/div[2]/div/div[2]/div/div/p[14]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" fxg-content-wrapper "")]/div[2]/div[3]/div[2]/div[1]/div[2]/div[1]/div[1]/p[3]_RELOC",xpath//html/body/div[2]/div[2]/div[3]/div[2]/div/div[2]/div/div/p[3]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" fxg-content-wrapper "")]/div[2]/div[8]/div[2]/div[1]/div[1]/div[1]/div[1]_RELOC",class namefxg-rte_SEL,xpath//html/body/div[2]/div[2]/div[8]/div[2]/div/div/div/div_SEL
84,20220528224612,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
85,20220529235041,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
86,20220530233540,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
87,20220531162358,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
88,20220601141627,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
89,20220602230238,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
90,20220603115652,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
91,20220604033448,True,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True
92,20220605230820,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
93,20220606005455,True,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True
94,20220607133421,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
95,20220608112148,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
96,20220609223314,True,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True
97,20220610214931,True,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True
98,20220611221233,True,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True
99,20220612225322,True,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True
100,20220613233108,True,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True
101,20220614234134,True,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True
102,20220615235241,True,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True
103,20220616235416,True,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True
104,20220617235927,True,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True
105,20220618230344,True,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True
106,20220619235122,True,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True
107,20220620233522,True,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True
108,20220621225208,True,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True
109,20220622231659,True,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True
110,20220623214240,True,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True
111,20220624184143,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
112,20220625230447,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
113,20220626231439,True,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True
114,20220627225508,True,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True
115,20220628201909,True,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True
116,20220629043121,True,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True
117,20220630100646,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
118,20220701145405,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
119,20220702113708,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
120,20220703232418,True,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True
121,20220704140942,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
122,20220706192259,True,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True
123,20220707145509,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
124,20220708112058,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
125,20220709185217,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
126,20220710223911,True,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True
127,20220711111451,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
128,20220712184620,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
129,20220713211334,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
130,20220714163711,True,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True
131,20220715163839,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
132,20220716093315,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
133,20220717151655,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
134,20220718140826,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
135,20220719145724,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
136,20220720212847,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
137,20220721193818,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
138,20220722083005,True,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True
139,20220723222602,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
140,20220724215405,True,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True
141,20220725234832,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
142,20220726160433,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
143,20220727235718,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
144,20220728184139,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
145,20220729232829,True,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True
146,20220730144559,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
147,20220731224826,True,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True
148,20220801232506,True,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True
149,20220802112830,True,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True
150,20220803174244,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
151,20220804082830,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
152,20220805141636,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
153,20220807114202,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
154,20220808234222,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
155,20220809143623,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
156,20220810044020,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
157,20220811231341,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
158,20220812103324,True,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True
159,20220813222403,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
160,20220814211316,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
161,20220815143456,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
162,20220816205941,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
163,20220817195710,True,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True
164,20220818105533,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
165,20220819221740,True,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True
166,20220820191339,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
167,20220821141548,True,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True
168,20220822130048,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
169,20220823093840,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
170,20220824165042,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
171,20220825170412,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
172,20220826213428,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
173,20220827064429,True,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True
174,20220828210641,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
175,20220829055637,True,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True
176,20220830065730,True,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True
177,20220901083708,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
178,20220902220409,True,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True
179,20220903080856,True,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True
180,20220904075702,True,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True
181,20220905210338,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
182,20220906171741,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
183,20220907121606,True,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True
184,20220908124049,True,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True
185,20220909131954,True,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True
186,20220910175838,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
187,20220911202843,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
188,20220912235955,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
189,20220913213251,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
190,20220914172533,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
191,20220915212720,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,True,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False
