,Timestamp,"//*[@data-context-text=""Creative Tools""]//*[@data-context-metadata=""{""itemIndex"":5,""navPanel"":null}""]_RELOC",xpath//html/body/header/nav/div[2]/div[2]/ul/li[2]/ul/li[2]/ul/li/ul/li[5]_SEL,"//*[@data-context-text=""Market Your Business""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" globalNav__panelL3__overviewCta "")][1]_RELOC",class nameglobalNav__panelL3__overviewCta_SEL,xpath//html/body/header/nav/div[2]/div[2]/ul/li/ul/li[2]/ul/li[2]_SEL,"//*[@data-context-metadata=""{""itemIndex"":2,""navPanel"":""Courier:IndustryTrends""}""]_RELOC",xpath//html/body/header/nav/div[2]/div[4]/ul/li[2]/ul/li[2]/ul/li[2]/ul/li[2]_SEL,"//*[@id=""languageList""]//*[@hreflang=""fr""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" screen-reader-only "")][1]_RELOC",class namescreen-reader-only_SEL,"xpath//*[@id=""languageList""]/li[3]/a/span_SEL","//*[@data-context-text=""Help""]/ul[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" footerItem "")][1]_RELOC",class namefooterItem_SEL,xpath//html/body/footer/div[2]/div/div[5]/ul/li_SEL,"//*[@data-context-text=""Marketing Automation""]//*[@data-context-metadata=""{""itemIndex"":1,""navPanel"":null}""]_RELOC",xpath//html/body/header/nav/div[2]/div[2]/ul/li[2]/ul/li[3]/ul/li/ul/li_SEL,"//*[@data-context-metadata=""{""itemIndex"":1,""navPanel"":""CaseStudies""}""]_RELOC",xpath//html/body/header/nav/div[2]/div[3]/ul/li/ul/li[3]/ul/li/ul/li_SEL,"//*[@data-context-text=""Audience Management""]//*[@data-context-metadata=""{""itemIndex"":4,""navPanel"":null}""]_RELOC",xpath//html/body/header/nav/div[2]/div[2]/ul/li[2]/ul/li/ul/li/ul/li[4]_SEL,"//*[@id=""brandMomentDescription-CJt1BDG0KWbl8HesskHAV""]_RELOC",class namegn__brandMomentCopy_SEL,idbrandMomentDescription-CJt1BDG0KWbl8HesskHAV_SEL,"xpath//*[@id=""brandMomentDescription-CJt1BDG0KWbl8HesskHAV""]_SEL","//*[@data-context-text=""Creative Tools""]//*[@data-context-metadata=""{""itemIndex"":5,""navPanel"":null}""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" globalNav__linkL3 "")][1]_RELOC",class nameglobalNav__linkL3_SEL,xpath//html/body/header/nav/div[2]/div[2]/ul/li[2]/ul/li[2]/ul/li/ul/li[5]/div_SEL,"//*[@data-context-text=""Films""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" globalNav__navSectionL3 "")][2]_RELOC",class nameglobalNav__navSectionL3_SEL,xpath//html/body/header/nav/div[2]/div[4]/ul/li/ul/li[3]/ul/li[2]_SEL,"//*[@data-context-text=""What's Right for Me?""]//*[@data-context-metadata=""{""itemIndex"":1,""navPanel"":null}""]_RELOC",xpath//html/body/header/nav/div[2]/div[2]/ul/li[3]/ul/li/ul/li/ul/li_SEL,"//*[@data-context-text=""Insights & Analytics""]//*[@data-context-metadata=""{""itemIndex"":3,""navPanel"":null}""]_RELOC",xpath//html/body/header/nav/div[2]/div[2]/ul/li[2]/ul/li[4]/ul/li/ul/li[3]_SEL,"//*[@data-context-text=""Audience Management""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" globalNav__panelL3__overviewCta "")][1]_RELOC",xpath//html/body/header/nav/div[2]/div[2]/ul/li[2]/ul/li/ul/li[2]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" globalNav__actions__account__exit "")]_RELOC",class nameglobalNav__actions__account__exit_SEL,xpath//html/body/header/nav/ul/li[4]/div/button_SEL,"//*[@aria-describedby=""l3description-1alboEPIXORAqqxIpFb3Oy""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" badge "")][1]_RELOC",class namebadge_SEL,xpath//html/body/header/nav/div[2]/div[2]/ul/li[2]/ul/li[3]/ul/li/ul/li/div/a/span_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" storefrontColophon "")]_RELOC",class namecell_SEL,xpath//html/body/footer/div[3]/div/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" contentTileGridItem__tile-4_copyContainer "")]_RELOC",class namecontentTileGridItem__tile-4_copyContainer_SEL,"xpath//*[@id=""7HBCWhDkSWR2W1mMSFuo37""]/div/div/div[2]/article[4]/div_SEL","//*[@data-context-text=""Insights & Analytics""]//*[@data-context-metadata=""{""itemIndex"":4,""navPanel"":null}""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" globalNav__linkL3 "")][1]_RELOC",xpath//html/body/header/nav/div[2]/div[2]/ul/li[2]/ul/li[4]/ul/li/ul/li[4]/div_SEL,"//*[@id=""l3description-137r3MmP5WykKfJrMVEMHn""]_RELOC",class namegn__descriptionCopy_SEL,idl3description-137r3MmP5WykKfJrMVEMHn_SEL,"xpath//*[@id=""l3description-137r3MmP5WykKfJrMVEMHn""]_SEL"
78,20220423234059,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
79,20220424224528,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
80,20220425232850,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
81,20220426215404,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
82,20220427231723,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
83,20220428224451,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
84,20220429234542,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
85,20220430212657,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
86,20220501195145,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
87,20220502213942,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
88,20220503230853,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
89,20220504205431,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
90,20220505212911,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
91,20220506222116,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
92,20220507211519,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
93,20220508201641,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
94,20220509231505,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
95,20220510230911,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
96,20220511235743,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
97,20220512235547,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
98,20220513232725,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
99,20220514230346,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
100,20220515234157,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
101,20220516230147,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
102,20220517235942,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
103,20220518232042,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
104,20220519235356,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
105,20220520200152,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
106,20220521205548,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
107,20220522232950,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
108,20220523230040,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
109,20220524214212,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
110,20220525235601,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
111,20220526213944,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
112,20220527221459,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
113,20220528234425,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
114,20220529234913,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
115,20220530225644,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
116,20220531233836,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
117,20220601220354,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
118,20220602233154,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
119,20220603234832,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
120,20220604235209,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
121,20220605221342,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
122,20220606234215,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
123,20220607231750,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
124,20220608222100,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
125,20220609211605,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
126,20220610215830,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
127,20220611211943,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
128,20220612234328,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
129,20220613235312,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
130,20220614231356,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
131,20220615221335,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
132,20220616223846,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
133,20220617233809,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
134,20220618231728,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
135,20220619235328,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
136,20220620223027,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
137,20220621235449,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
138,20220622230716,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
139,20220623233614,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
140,20220624235807,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
141,20220625234259,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True
142,20220626233806,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
143,20220627220808,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
144,20220628224616,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
145,20220629234424,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
146,20220630190828,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
147,20220701213102,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
148,20220702205636,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
149,20220703231050,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
150,20220704233433,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
151,20220705222627,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
152,20220706222828,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
153,20220707222740,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
154,20220708210210,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
155,20220709201151,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
156,20220710232542,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
157,20220711214715,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
158,20220712232421,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
159,20220713220905,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
160,20220714222424,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
161,20220715224315,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
162,20220716140803,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
163,20220717215333,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
164,20220718222737,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
165,20220719153149,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
166,20220720234807,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
167,20220721205408,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
168,20220722214759,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
169,20220723223652,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
170,20220724230052,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
171,20220725211012,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
172,20220726233357,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
173,20220727224939,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
174,20220728230311,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
175,20220729214104,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
176,20220730223640,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
177,20220731233921,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,True,True,True,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True
