,Timestamp,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" home-section--excerpts "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" row "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" events-container "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" carousel "")][1]_RELOC",class namecarousel_SEL,"xpath//*[@id=""post-6""]/div/div/div/div/div[3]/div_SEL","//*[@id=""menu-item-81508""]_RELOC",idmenu-item-81508_SEL,class namemenu-item_SEL,"xpath//*[@id=""menu-item-81508""]_SEL","//*[@id=""menu-item-34862""]_RELOC",idmenu-item-34862_SEL,"xpath//*[@id=""menu-item-34862""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" navbar "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" container "")][1]_RELOC",class namecontainer_SEL,xpath//html/body/header/nav/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" home-section--excerpts "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" row "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" events-container "")][1]//*[@data-mh=""home-excerpt-module""]/*[@data-mh=""carousel-list-item""][3]/*[contains(concat("" "", normalize-space(@class), "" ""), "" excerpts-list-small__item "")][1]_RELOC",class nameexcerpts-list-small__item_SEL,"xpath//*[@id=""post-6""]/div/div/div/div/div/div/ul/li[3]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" home-section--excerpts "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" row "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" events-container "")][2]_RELOC",class namecol-sm-4_SEL,"xpath//*[@id=""post-6""]/div/div/div/div/div[3]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" areas "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" col-lg-4 "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" area-wrapper "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" area "")][1]_RELOC",class namearea_SEL,xpath//html/body/div/div/div/div/div[3]/div/div[2]/div/p_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" js-testimonials-home "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" col-sm-3 "")][1]_RELOC",class namecol-sm-3_SEL,"xpath//*[@id=""post-6""]/div[2]/div/div/ul/li_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" js-testimonials-home "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" col-sm-3 "")][4]_RELOC","xpath//*[@id=""post-6""]/div[2]/div/div/ul/li[4]_SEL","//*[@id=""menu-item-82515""]_RELOC",idmenu-item-82515_SEL,"xpath//*[@id=""menu-item-82515""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" js-testimonials-home "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" col-sm-3 "")][5]_RELOC","xpath//*[@id=""post-6""]/div[2]/div/div/ul/li[5]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" home-section--excerpts "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" row "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" events-container "")][1]//*[@data-mh=""home-excerpt-module""]/*[@data-mh=""carousel-list-item""][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" excerpts-list-small__item "")][1]_RELOC","xpath//*[@id=""post-6""]/div/div/div/div/div/div/ul/li[2]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" home-section--excerpts "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" row "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" col-sm-4 "")][2]_RELOC","xpath//*[@id=""post-6""]/div/div/div/div/div[2]_SEL","//*[@id=""menu-footer-menu""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" col-xxs-12 "")][3]/ul[1]/li[3]_RELOC","xpath//*[@id=""menu-footer-menu""]/nav[3]/ul/li[3]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" home-section--excerpts "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" row "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" events-container "")][2]//*[@data-mh=""carousel-list-item""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" excerpts-list-small__item "")][1]_RELOC","xpath//*[@id=""post-6""]/div/div/div/div/div[3]/div/ul/li/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" home-section--excerpts "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" row "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" col-sm-4 "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" excerpts-list-small "")][1]/li[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" excerpts-list-small__metadata "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" date "")][1]_RELOC",class namedate_SEL,"xpath//*[@id=""post-6""]/div/div/div/div/div[2]/ul/li/div[2]/span_SEL","//*[@role=""menu""]/li[7]_RELOC","xpath//*[@id=""navbar""]/div/div/ul[2]/li/ul/li[7]_SEL","//*[@id=""menu-item-13211""]_RELOC",idmenu-item-13211_SEL,class namelogin_SEL,"xpath//*[@id=""menu-item-13211""]_SEL","//*[@id=""menu-footer-menu""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" col-xxs-12 "")][1]/ul[1]/li[2]_RELOC","xpath//*[@id=""menu-footer-menu""]/nav/ul/li[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" container-alternating-colors__1 "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" container "")][1]_RELOC","xpath//*[@id=""post-6""]/div/div_SEL"
72,20220327185007,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,False
73,20220328195834,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,False
74,20220329231630,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,False
75,20220330200530,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,False
76,20220331231906,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,False
77,20220401181110,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,False
78,20220402191521,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,False
79,20220403202501,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,False
80,20220404210418,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,False
81,20220405074720,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,False
82,20220406085003,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,False
83,20220407133307,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,False
84,20220408153428,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,False
85,20220409144031,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,False
86,20220410164933,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,False
87,20220411153444,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,False
88,20220412230744,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False
89,20220413162158,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False
90,20220414145949,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False
91,20220415170057,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False
92,20220416173253,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False
93,20220417154424,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False
94,20220418162704,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False
95,20220419170934,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False
96,20220420174005,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False
97,20220421185122,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False
98,20220422202821,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False
99,20220423172421,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False
100,20220424152414,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False
101,20220425161303,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False
102,20220426164430,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False
103,20220427173324,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False
104,20220428180047,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False
105,20220429211725,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False
106,20220430184413,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False
107,20220501192544,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False
108,20220502200704,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False
109,20220503203929,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False
110,20220504215416,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False
111,20220505224639,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False
112,20220506232935,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False
113,20220507234613,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False
114,20220508234824,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False
115,20220509000625,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False
116,20220510002439,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False
117,20220511005051,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False
118,20220512224714,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False
119,20220513212432,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False
120,20220514130923,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False
121,20220515095524,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False
122,20220516031417,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False
123,20220517042722,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False
124,20220518040525,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False
125,20220519132752,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False
126,20220520175459,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False
127,20220521134356,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False
128,20220522101242,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False
129,20220523045129,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False
130,20220524053037,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False
131,20220525054316,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,True,False,True,True,True,True,True,True,True,True,False,True,False
132,20220526152402,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,False
133,20220527195951,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,False
134,20220528150239,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,False
135,20220529201342,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
136,20220530155828,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,False
137,20220531084544,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,False
138,20220601093408,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,False
139,20220602191138,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,False
140,20220603215158,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,False
141,20220604215846,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,False
142,20220605164937,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,False
143,20220606214850,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,False
144,20220607223703,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,False
145,20220608215511,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,False
146,20220609213152,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,False
147,20220610235919,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,False
148,20220611184927,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,False
149,20220612222331,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,False
150,20220613194049,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,False
151,20220614231410,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,False
152,20220615223744,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,False
153,20220616203903,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,False
154,20220617141623,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,False
155,20220618152519,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,False
156,20220619232858,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,False
157,20220620232433,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,False
158,20220621231751,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,False
159,20220622133723,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,False
160,20220625220141,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,False
161,20220626072308,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,False
162,20220628103148,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,False
163,20220702230959,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,False
164,20220705100724,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,False
165,20220707232621,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
166,20220708041056,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,False
167,20220710182256,True,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,False,True,False
168,20220712222205,True,False,True,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,False
