,Timestamp,"//*[@data-m=""{""cN"":""footerNavColumn5_cont"",""cT"":""Container"",""id"":""c5c1c1m1r1a3"",""sN"":5,""aN"":""c1c1m1r1a3""}""]/ul/li[5]_RELOC","xpath//*[@id=""uhf-footer""]/nav/div[2]/div[2]/ul/li[5]_SEL","//*[@data-m=""{""cN"":""footerNavColumn4_cont"",""cT"":""Container"",""id"":""c4c1c1m1r1a3"",""sN"":4,""aN"":""c1c1m1r1a3""}""]/div_RELOC",class namec-heading-4_SEL,"xpath//*[@id=""uhf-footer""]/nav/div[2]/div[1]/div_SEL","//*[@data-m=""{""cN"":""footerNavColumn3_cont"",""cT"":""Container"",""id"":""c3c1c1m1r1a3"",""sN"":3,""aN"":""c1c1m1r1a3""}""]/ul/li[2]_RELOC","xpath//*[@id=""uhf-footer""]/nav/div[1]/div[3]/ul/li[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" c-uhfh-gcontainer-st "")]_RELOC",class namec-uhfh-gcontainer-st_SEL,"xpath//*[@id=""coreui-universalheader-o7z1gqh""]/header/div/div_SEL","//*[@data-m=""{""cN"":""footerNavColumn6_cont"",""cT"":""Container"",""id"":""c6c1c1m1r1a3"",""sN"":6,""aN"":""c1c1m1r1a3""}""]/ul/li[6]_RELOC","xpath//*[@id=""uhf-footer""]/nav/div[2]/div[3]/ul/li[6]_SEL","//*[@aria-label=""Microsoft 365 für Unternehmen kaufen""]/span_RELOC","xpath//*[@id=""coreui-contentplacement-r9h8jv2""]/div[2]/div/div[1]/div[2]/section/a/span_SEL","//*[@data-m=""{""cN"":""footerNavColumn1_cont"",""cT"":""Container"",""id"":""c1c1c1m1r1a3"",""sN"":1,""aN"":""c1c1m1r1a3""}""]/ul/li[4]_RELOC","xpath//*[@id=""uhf-footer""]/nav/div[1]/div[1]/ul/li[4]_SEL","//*[@id=""c-uhff-footer_managecookies""]_RELOC",class namex-hidden_SEL,idc-uhff-footer_managecookies_SEL,"xpath//*[@id=""c-uhff-footer_managecookies""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" f-mobile-title "")]_RELOC",class namef-mobile-title_SEL,"xpath//*[@id=""coreui-universalheader-o7z1gqh""]/header/div/div/div[1]_SEL","//*[@data-m=""{""cN"":""Surface Earbuds kaufen"",""cT"":""Container"",""id"":""c3m1r2a2"",""sN"":3,""aN"":""m1r2a2""}""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" c-paragraph "")][1]_RELOC",class namec-paragraph_SEL,"xpath//*[@id=""coreui-contentplacement-q23hezc""]/div[2]/div/div[2]/div[1]/section/div[1]_SEL","//*[@data-m=""{""cN"":""Folie 2-Surface Laptop 4 anzeigen"",""bhvr"":2,""id"":""nn2m1r1a2"",""sN"":2,""aN"":""m1r1a2""}""]_RELOC","xpath//*[@id=""StoreLocations-HighlightHero-cjfjcfv""]/div/div/div/div[1]/div/button[2]_SEL","//*[@data-m=""{""cN"":""More_PCAndDevices_Accessories_cont"",""cT"":""Container"",""id"":""c4c8c2c1c7c3m1r1a1"",""sN"":4,""aN"":""c8c2c1c7c3m1r1a1""}""]_RELOC",class namejs-nav-menu_SEL,"xpath//*[@id=""uhf-c-nav""]/ul/li/div/ul/li[3]/ul/li[2]_SEL","//*[@data-m=""{""cT"":""Container"",""id"":""c11c2c1c7c3m1r1a1"",""sN"":11,""aN"":""c2c1c7c3m1r1a1""}""]_RELOC",class namef-sub-menu_SEL,"xpath//*[@id=""uhf-c-nav""]/ul/li/div/ul/li[6]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" global-head-cont "")]_RELOC",class nametheme-light_SEL,"xpath//*[@id=""coreui-universalheader-o7z1gqh""]/header/div_SEL","//*[@data-m=""{""cN"":""footerNavColumn1_cont"",""cT"":""Container"",""id"":""c1c1c1m1r1a3"",""sN"":1,""aN"":""c1c1m1r1a3""}""]/ul/li[3]_RELOC","xpath//*[@id=""uhf-footer""]/nav/div[1]/div[1]/ul/li[3]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" f-auto-play "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" c-group "")][1]_RELOC",class namec-group_SEL,"xpath//*[@id=""StoreLocations-HighlightHero-cjfjcfv""]/div/div/div/div[1]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" c-close-search "")]_RELOC",class namec-action-trigger_SEL,"xpath//*[@id=""coreui-universalheader-o7z1gqh""]/header/div/div/button[2]_SEL","//*[@id=""uhf-shopping-cart""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" shopping-cart-amount "")][1]_RELOC",class nameshopping-cart-amount_SEL,"xpath//*[@id=""uhf-shopping-cart""]/span[1]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" c-uhff-base "")]_RELOC",class namec-uhff-base_SEL,"xpath//*[@id=""uhf-footer""]/div_SEL","//*[@data-m=""{""cN"":""Jetzt kaufen"",""cT"":""0"",""id"":""n1c7m1r1a2"",""sN"":1,""aN"":""c7m1r1a2"",""assetid"":""SSAGPTSS_148790_75953_160_a"",""tags"":{""ms.linkid"":""SSAGPTSS_148790_75953_160_a""}}""]/div_RELOC","xpath//*[@id=""storelocations-highlighthero-cjfjcfv-item-2""]/div/div_SEL"
76,20220406234512,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
77,20220407234009,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,False
78,20220408231341,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,False
79,20220409234947,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
80,20220410210713,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,False
81,20220411222356,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
82,20220412235057,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,False
83,20220413235355,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
84,20220414233614,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
85,20220415233531,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
86,20220416230407,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
87,20220417233355,False,True,False,False,True,False,True,True,True,True,False,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,False
88,20220418235500,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
89,20220420221326,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
90,20220421234932,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
91,20220422230628,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
92,20220423234712,False,True,False,False,True,False,True,True,True,True,False,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,False
93,20220424222222,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
94,20220425224146,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
95,20220426235611,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
96,20220427232438,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
97,20220428233140,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
98,20220429235329,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,False
99,20220430232432,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
100,20220501235921,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
101,20220502234831,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,False
102,20220503235216,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
103,20220504234506,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
104,20220505235925,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
105,20220506231849,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
106,20220507235117,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
107,20220508235724,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
108,20220509235150,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
109,20220510235841,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
110,20220511233810,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
111,20220512233455,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
112,20220513235922,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
113,20220515234005,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
114,20220516233348,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
115,20220517235421,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
116,20220518232425,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
117,20220519232822,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
118,20220520234729,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
119,20220521235323,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
120,20220522234116,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
121,20220523233921,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
122,20220524214808,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
123,20220525225842,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
124,20220526234008,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
125,20220527235321,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
126,20220528233806,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
127,20220529235016,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
128,20220530224028,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
129,20220531234208,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
130,20220601235919,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
131,20220602232538,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
132,20220603223740,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
133,20220604235636,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
134,20220605233347,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
135,20220606230838,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
136,20220607234202,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
137,20220608234930,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
138,20220609235124,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
139,20220610235022,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
140,20220611235609,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,False
141,20220613235751,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
142,20220614234516,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
143,20220615232046,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
144,20220616235127,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
145,20220617211823,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
146,20220618224020,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
147,20220619224609,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
148,20220620225115,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
149,20220621230355,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
150,20220622232638,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
151,20220623235821,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
152,20220624230235,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
153,20220625235925,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
154,20220626233555,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
155,20220627231832,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
156,20220628235104,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
157,20220629234501,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
158,20220630235018,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
159,20220701233344,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
160,20220702235440,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
161,20220703222832,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
162,20220704235143,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
163,20220706235825,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
164,20220707234950,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
165,20220708233403,False,True,False,False,True,False,True,True,True,True,False,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,True,False,False
166,20220709235810,False,True,False,False,True,False,True,True,True,False,False,True,False,False,False,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,True,False,False,True,True,True,False,False,True,False,True,False,True,True,False,True,True,True,True,True,True,False,False
167,20220710233328,False,True,False,False,True,False,True,True,True,False,False,True,False,False,False,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,True,False,False,True,True,True,False,False,True,False,True,False,True,True,False,True,True,True,True,True,True,False,False
168,20220711234802,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,False,True,False,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False,False
169,20220712232035,False,True,False,False,True,False,True,True,True,False,False,True,False,False,False,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,True,False,False,True,True,True,False,False,True,False,True,False,True,True,False,True,True,True,True,True,True,False,False
170,20220713222511,False,True,False,False,True,False,True,True,True,False,False,True,False,False,False,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,True,False,False,True,True,True,False,False,True,False,True,False,True,True,False,True,True,True,True,True,True,False,False
171,20220714232434,False,True,False,False,True,False,True,True,True,False,False,True,False,False,False,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,True,False,False,True,True,True,False,False,True,False,True,False,True,True,False,True,True,True,True,True,True,False,False
172,20220715233922,False,True,False,False,True,False,True,True,True,False,False,True,False,False,False,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,True,False,False,True,True,True,False,False,True,False,True,False,True,True,False,True,True,True,True,True,True,False,False
173,20220716233811,False,True,False,False,True,False,True,True,True,False,False,True,False,False,False,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,True,False,False,True,True,True,False,False,True,False,True,False,True,True,False,True,True,True,True,True,True,False,False
174,20220717235141,False,True,False,False,True,False,True,True,True,False,False,True,False,False,False,True,True,False,True,True,True,True,False,False,True,False,False,False,False,False,True,False,False,True,True,True,False,False,True,False,True,False,True,True,False,True,True,True,True,True,True,False,False
