,Timestamp,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" index-connect__keywords "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" index-connect__keyword-item "")][10]/*[contains(concat("" "", normalize-space(@class), "" ""), "" index-connect__keyword-badge "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" index-connect__keyword-name "")][1]_RELOC",class nameindex-connect__keyword-name_SEL,"xpath//*[@id=""rgw1_6225496da94fd""]/div/div[3]/div[3]/div[2]/div/div[10]/a/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" index-footer__base "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" nova-legacy-l-flex__item "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" nova-legacy-l-flex__item "")][6]/*[contains(concat("" "", normalize-space(@class), "" ""), "" gtm-home-footer-other "")][1]/span[1]_RELOC","xpath//*[@id=""rgw1_6225496da94fd""]/div/div[4]/div/div[2]/div/div[2]/div[6]/a/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" index-signup__join-btn-label "")]_RELOC",class nameindex-signup__join-btn-label_SEL,"xpath//*[@id=""rgw1_6225496da94fd""]/div/div[3]/div[7]/div/a/div/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" gtm-home-footer-qa-directory "")]/span[1]_RELOC","xpath//*[@id=""rgw1_6225496da94fd""]/div/div[4]/div/div[2]/div/div[2]/div[2]/a/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" index-footer__base "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" nova-legacy-l-flex__item "")][1]_RELOC",class namenova-legacy-l-flex__item_SEL,"xpath//*[@id=""rgw1_6225496da94fd""]/div/div[4]/div/div[2]/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" index-footer__base "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" nova-legacy-l-flex__item "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" nova-legacy-l-flex__item "")][2]_RELOC","xpath//*[@id=""rgw1_6225496da94fd""]/div/div[4]/div/div[2]/div/div[2]/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" index-content "")]_RELOC",class nameindex-content_SEL,"xpath//*[@id=""rgw1_6225496da94fd""]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" index-discover__content "")]_RELOC","xpath//*[@id=""rgw1_6225496da94fd""]/div/div[3]/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" index-footer__base "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" nova-legacy-l-flex__item "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" nova-legacy-l-flex__item "")][6]_RELOC","xpath//*[@id=""rgw1_6225496da94fd""]/div/div[4]/div/div[2]/div/div[2]/div[6]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" index-connect__keywords "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" index-connect__keyword-item "")][2]_RELOC",class nameindex-connect__keyword-item_SEL,"xpath//*[@id=""rgw1_6225496da94fd""]/div/div[3]/div[3]/div[2]/div/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" index-discover "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" nova-legacy-l-flex__item "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" index-discover__img "")][1]_RELOC",class nameindex-discover__img_SEL,"xpath//*[@id=""rgw1_6225496da94fd""]/div/div[3]/div/div[2]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" index-connect__keywords "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" index-connect__keyword-item "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" index-connect__keyword-badge "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" index-connect__keyword-name "")][1]_RELOC","xpath//*[@id=""rgw1_6225496da94fd""]/div/div[3]/div[3]/div[2]/div/div[2]/a/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" index-content "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" nova-legacy-l-flex__item "")][1]_RELOC","xpath//*[@id=""rgw1_6225496da94fd""]/div/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" index-connect__content "")]_RELOC","xpath//*[@id=""rgw1_6225496da94fd""]/div/div[3]/div[3]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" index-stats__content "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" index-section__strapline "")][1]_RELOC",class nameindex-section__strapline_SEL,"xpath//*[@id=""rgw1_6225496da94fd""]/div/div[3]/div[5]/div/p_SEL",//*button_RELOC,"xpath//*[@id=""rgw1_6225496da94fd""]/div/div[3]/div/div/div/div/button_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" index-connect__keywords "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" index-connect__keyword-item "")][5]_RELOC","xpath//*[@id=""rgw1_6225496da94fd""]/div/div[3]/div[3]/div[2]/div/div[5]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" index-header__menu "")]_RELOC","xpath//*[@id=""rgw1_6225496da94fd""]/div/div/div/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" index-footer__base "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" nova-legacy-l-flex__item "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" nova-legacy-l-flex__item "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" gtm-home-footer-other "")][1]/span[1]_RELOC","xpath//*[@id=""rgw1_6225496da94fd""]/div/div[4]/div/div[2]/div/div/div[2]/a/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" index-main__socials "")]_RELOC",class nameindex-main__socials_SEL,"xpath//*[@id=""rgw1_6225496da94fd""]/div/div[2]/div/div_SEL"
77,20220522235232,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
78,20220523235559,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
79,20220524232827,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
80,20220525233407,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
81,20220526232836,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
82,20220527232838,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
83,20220528233410,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
84,20220529235917,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
85,20220530235918,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
86,20220531235429,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
87,20220601234458,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
88,20220602234533,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
89,20220603234729,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
90,20220604234219,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
91,20220605235539,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
92,20220606235924,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
93,20220607233807,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
94,20220608233302,True,False,False,True,False,True,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False
