,Timestamp,"//*[@data-id=""8e9dce854c264d85a7f9f4015936225f""]/div[1]/ul[1]/li[2]/ul[1]/li[2]/a[2]/span[1]_RELOC",class named-block_SEL,xpath//html/body/header/div/div/nav/ul/li[3]/div/ul/li[2]/ul/li[2]/a[2]/span_SEL,//footer[1]/nav[1]/div[2]_RELOC,class namecol-xs-6_SEL,"xpath//*[@id=""footer-static""]/nav/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" js-card-clickable "")]/div[2]_RELOC",class namecol-xs-12_SEL,"xpath//*[@id=""ADP_eecdd63ac9934027ab49d92dc6545f84""]/section/div/div[2]_SEL","//*[@id=""panel_cd1e7f942544470a9cd9e3c3930a06ba""]/li[2]/ul[1]/li[5]_RELOC","xpath//*[@id=""panel_cd1e7f942544470a9cd9e3c3930a06ba""]/li[2]/ul/li[5]_SEL","//*[@id=""fxb_dd631d0e-2600-4acd-8688-170b4638c7a5_FormItemId""]_RELOC",idfxb_dd631d0e-2600-4acd-8688-170b4638c7a5_FormItemId_SEL,namefxb.dd631d0e-2600-4acd-8688-170b4638c7a5.FormItemId_SEL,"xpath//*[@id=""fxb_dd631d0e-2600-4acd-8688-170b4638c7a5_FormItemId""]_SEL","//*[@id=""fxb_d0366632-6f9a-4118-b8f9-208cf19968ec_Fields_7374b484-e6d0-44c5-b48d-20051dc3937b__Value""]_RELOC",class namehiddenField_SEL,idfxb_d0366632-6f9a-4118-b8f9-208cf19968ec_Fields_7374b484-e6d0-44c5-b48d-20051dc3937b__Value_SEL,namefxb.d0366632-6f9a-4118-b8f9-208cf19968ec.Fields[7374b484-e6d0-44c5-b48d-20051dc3937b].Value_SEL,"xpath//*[@id=""fxb_d0366632-6f9a-4118-b8f9-208cf19968ec_Fields_7374b484-e6d0-44c5-b48d-20051dc3937b__Value""]_SEL","//*[@id=""panel_9136eb3a08dc4de69304ef1937176ff6""]/li[2]/ul[1]/li[2]/a[1]/span[1]_RELOC",class nameblack_SEL,"xpath//*[@id=""panel_9136eb3a08dc4de69304ef1937176ff6""]/li[2]/ul/li[2]/a/span_SEL","//*[@id=""panel_b7ac9cb3368041d1aacb2e1851b4b131""]/li[2]/ul[1]/li[4]/a[1]/span[1]_RELOC","xpath//*[@id=""panel_b7ac9cb3368041d1aacb2e1851b4b131""]/li[2]/ul/li[4]/a/span_SEL","//*[@id=""panel_72cd38d42dd0445aa52cd7faabadbc5a""]/li[2]/ul[1]/li[5]/a[1]/span[1]_RELOC","xpath//*[@id=""panel_72cd38d42dd0445aa52cd7faabadbc5a""]/li[2]/ul/li[5]/a/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" visible-xs-inline "")]_RELOC",class namehamburger_SEL,xpath//html/body/header/div/div/div/div/button_SEL,//footer[1]/nav[1]/div[1]_RELOC,"xpath//*[@id=""footer-static""]/nav/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" quote-form "")]_RELOC",class namecontainer-fluid_SEL,"xpath//*[@id=""ph-body""]/div[7]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" img-icon "")]/div[3]/div[1]/div[1]_RELOC",class namecard-body_SEL,"xpath//*[@id=""ADP_a0e9a65ef96a48fd9947d92f2f08af05""]/section/div/div[3]/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" state "")]/label[3]/span[1]_RELOC","xpath//*[@id=""fxb_d0366632-6f9a-4118-b8f9-208cf19968ec_c006c521-52dd-4c6e-9f13-31b055d23783""]/div[3]/label[3]/span_SEL","//*[@id=""panel_de8e42b607be4d7ca93c03c67e9ae187""]/li[1]_RELOC",class namepanel-left_SEL,"xpath//*[@id=""panel_de8e42b607be4d7ca93c03c67e9ae187""]/li_SEL","//*[@id=""fxb_d0366632-6f9a-4118-b8f9-208cf19968ec_Fields_Index_a17c9a55-681e-4261-9371-01774519120a""]_RELOC",idfxb_d0366632-6f9a-4118-b8f9-208cf19968ec_Fields_Index_a17c9a55-681e-4261-9371-01774519120a_SEL,namefxb.d0366632-6f9a-4118-b8f9-208cf19968ec.Fields.Index_SEL,"xpath//*[@id=""fxb_d0366632-6f9a-4118-b8f9-208cf19968ec_Fields_Index_a17c9a55-681e-4261-9371-01774519120a""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" legal-links "")]/li[1]_RELOC","xpath//*[@id=""footer-static""]/div/div[2]/ul[2]/li_SEL","//*[@id=""panel_b7ac9cb3368041d1aacb2e1851b4b131""]/li[2]/ul[1]/li[9]/a[1]/span[1]_RELOC","xpath//*[@id=""panel_b7ac9cb3368041d1aacb2e1851b4b131""]/li[2]/ul/li[9]/a/span_SEL","//*[@id=""panel_72cd38d42dd0445aa52cd7faabadbc5a""]/li[2]/ul[1]/li[5]_RELOC","xpath//*[@id=""panel_72cd38d42dd0445aa52cd7faabadbc5a""]/li[2]/ul/li[5]_SEL","//*[@data-sc-field-key=""D4A335D1B7CE419DB7F96EE8B35FCC7D""]/label[2]/input[1]_RELOC",namefxb.dd631d0e-2600-4acd-8688-170b4638c7a5.Fields[617b4d09-4fe9-463f-b538-8fa5f996469d].Value_SEL,"xpath//*[@id=""fxb_dd631d0e-2600-4acd-8688-170b4638c7a5_a40590ec-676b-47f4-a19e-fdc91321715e""]/div[8]/label[2]/input_SEL"
72,20220217152657,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
73,20220218032758,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
74,20220219210525,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
75,20220220182835,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
76,20220222225031,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
77,20220223010923,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
78,20220227022142,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
79,20220301233815,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
80,20220302043111,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
81,20220303095517,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
82,20220305162058,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
83,20220308235555,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
84,20220309124727,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
85,20220311090328,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
86,20220316142901,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
87,20220317054605,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
88,20220318222039,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
89,20220320052640,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
90,20220321200253,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
91,20220323155737,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
92,20220324140000,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
93,20220326050350,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
94,20220327080921,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
95,20220329214931,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
96,20220331235804,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
97,20220401134736,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
98,20220403162043,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
99,20220404122227,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
100,20220405184817,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
101,20220406212535,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
102,20220408053340,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
103,20220409030043,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
104,20220411163310,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
105,20220413234345,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
106,20220414124554,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
107,20220415051540,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
108,20220420210952,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
109,20220422103218,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
110,20220423174743,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
111,20220425190912,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
112,20220427170831,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
113,20220428052240,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
114,20220429213019,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
115,20220430084814,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
116,20220501025755,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
117,20220502155032,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
118,20220504063638,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
119,20220506071243,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
120,20220510155634,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
121,20220511180754,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
122,20220512063342,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
123,20220514025512,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
124,20220519132412,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
125,20220521031649,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
126,20220525155451,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
127,20220528034530,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
128,20220529053500,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
129,20220531143050,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
130,20220602195019,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
131,20220603221321,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
132,20220612030747,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
133,20220615020559,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
134,20220616205844,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
135,20220619043521,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
136,20220620083016,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
137,20220621043039,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
138,20220624235941,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
139,20220625134024,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
140,20220626111405,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
141,20220627224225,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
142,20220628223024,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
143,20220629203900,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
144,20220701063646,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
145,20220704175002,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
146,20220705091457,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
147,20220706075955,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
148,20220707125117,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
149,20220708232613,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
150,20220709205932,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
151,20220710175230,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
152,20220711182159,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
153,20220712101330,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
154,20220713210545,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
155,20220714034945,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
156,20220715191116,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
157,20220716121704,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
158,20220717202258,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
159,20220718195930,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
160,20220719182850,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
161,20220721232019,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
162,20220723133946,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
163,20220724213041,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
164,20220728105652,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
165,20220729003312,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True
