,Timestamp,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" AssemblyTextButton--inverted "")]/span[1]_RELOC","xpath//*[@id=""TopNavigationReactTarget""]/header/div/div[2]/div[2]/a/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" PrismicTextCallout-carouselItemDescription "")]_RELOC",class namePrismicTextCallout-carouselItemDescription_SEL,"xpath//*[@id=""PrismicMediaCarouselTarget""]/div/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" PrismicTextCallout-carousel "")]_RELOC",class namePrismicTextCallout-carousel_SEL,"xpath//*[@id=""PrismicMediaCarouselTarget""]/div_SEL",//main[1]/section[7]/div[1]/div[1]/div[1]/div[1]_RELOC,class namePrismicTextCallout-title_SEL,"xpath//*[@id=""page""]/section[7]/div/div/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" SiteCreateIconButton-xhp "")]/a[1]/span[1]_RELOC","xpath//*[@id=""TopNavigationReactTarget""]/header/div/div/div[2]/div[3]/a/span_SEL","//*[@onclick=""if(window.logPageAction){window.logPageAction('topic_prismic',{currentUrl:window.location.pathname,nextUrl:'/topic/arts-and-humanities/'});}""]/span[1]_RELOC","xpath//*[@id=""PrismicTopicLinksTarget""]/div[3]/a/span_SEL",//main[1]/section[7]/div[1]_RELOC,class nameUIContainer_SEL,"xpath//*[@id=""page""]/section[7]/div_SEL",//main[1]/section[3]/div[1]/div[1]_RELOC,class namePrismicTextCallout-content_SEL,"xpath//*[@id=""page""]/section[3]/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" SiteFooter-socialAndCopyright "")]/div[1]/div[1]/div[1]/span[2]_RELOC",class nameUIIconButton_SEL,xpath//html/body/div[2]/footer/div/div[2]/section/div/div/div/span[2]_SEL,//main[1]/section[9]/div[1]_RELOC,"xpath//*[@id=""page""]/section[9]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" PrismicTopicSubject--Languages "")]_RELOC",class namePrismicTopicSubject_SEL,"xpath//*[@id=""PrismicTopicLinksTarget""]/div_SEL","//*[@onclick=""if (Quizlet.trackPrismicCTAClick) Quizlet.trackPrismicCTAClick('hero-module-signup');var x=Quizlet.openSignupModal;return !x||!x({""signupOrigin"":""info-page-cta"",""screenName"":""none/homepage""})&&!1""]/span[1]_RELOC",class nameUIButton-wrapper_SEL,"xpath//*[@id=""page""]/section/div/div/div[2]/div[3]/a/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" PrismicTextCallout--fullCover "")]/div[1]_RELOC","xpath//*[@id=""page""]/section[8]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" PrismicTextCallout--carousel "")]/div[1]/div[1]_RELOC","xpath//*[@id=""page""]/section/div/div_SEL","//*[@name=""cstoken""]_RELOC",namecstoken_SEL,xpath//html/body/div[2]/footer/div/div/div/div[5]/div/div/div/div/div/form/input_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" PrismicTextCallout--fullCover "")]/div[1]/div[1]/div[2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" PrismicTextCallout-title "")][1]_RELOC","xpath//*[@id=""page""]/section[8]/div/div/div[2]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" TopNavigation-contentLeft "")]_RELOC",class nameTopNavigation-contentLeft_SEL,"xpath//*[@id=""TopNavigationReactTarget""]/header/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" SiteFooter-flexContainer "")]/div[4]/div[1]/div[1]_RELOC",class nameUIRow_SEL,xpath//html/body/div[2]/footer/div/div/div/div[4]/div/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" PrismicTopicLinks-inner "")]_RELOC",class namePrismicTopicLinks-inner_SEL,"xpath//*[@id=""page""]/section[4]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" SiteNavLoginSection "")]_RELOC",class nameSiteNavLoginSection_SEL,"xpath//*[@id=""TopNavigationReactTarget""]/header/div/div[2]/div[2]_SEL"
86,20220605133804,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
87,20220606221217,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
88,20220607225025,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
89,20220608140328,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
90,20220615145452,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
91,20220623214030,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
92,20220624165730,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93,20220627155532,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
94,20220710161111,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95,20220712123246,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
96,20220713092453,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
97,20220714092459,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
98,20220715131738,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
99,20220720104938,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100,20220723082446,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
101,20220803100737,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
102,20220806131520,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
103,20220810220739,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
104,20220811201605,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
105,20220820113254,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
106,20220823220800,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
107,20220824085111,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
108,20220826233856,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
109,20220827014149,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
110,20220831113809,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
111,20220901133812,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
112,20220902231556,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
113,20220907234754,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
114,20220909082444,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
115,20220910071024,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
116,20220913154606,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
117,20220914234209,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
118,20220916235949,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
119,20220917222512,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
120,20220918140506,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
121,20220920020405,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122,20220923094152,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
123,20220924002355,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
