,Timestamp,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" otherprojects "")]/div[12]_RELOC",class nameotherprojects-item_SEL,"xpath//*[@id=""www-wikimedia-org""]/div[2]/div[12]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" otherprojects "")]/div[1]_RELOC","xpath//*[@id=""www-wikimedia-org""]/div[2]/div_SEL","//*[@title=""Wikimedia Commons â Shared media repository""]/span[1]_RELOC",class nameicon_SEL,"xpath//*[@id=""www-wikimedia-org""]/div[2]/div[11]/a/span_SEL","//*[@title=""Meta-Wiki â Wikimedia project coordination""]/span[1]_RELOC","xpath//*[@id=""www-wikimedia-org""]/div[2]/div[13]/a/span_SEL","//*[@id=""footer""]_RELOC",idfooter_SEL,"xpath//*[@id=""footer""]_SEL","//*[@title=""Wikinews â Free content news source""]/span[1]_RELOC","xpath//*[@id=""www-wikimedia-org""]/div[2]/div[6]/a/span_SEL","//*[@title=""Wikimedia Incubator â For language versions in development""]/span[1]_RELOC","xpath//*[@id=""www-wikimedia-org""]/div[2]/div[14]/a/span_SEL","//*[@style=""text-align: right;""]_RELOC","xpath//*[@id=""intro""]/p[3]_SEL","//*[@id=""intro""]/p[2]_RELOC","xpath//*[@id=""intro""]/p[2]_SEL",//ul[1]/li[2]_RELOC,"xpath//*[@id=""footer""]/ul/li[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" otherprojects "")]/div[3]_RELOC","xpath//*[@id=""www-wikimedia-org""]/div[2]/div[3]_SEL","//*[@title=""Wikipedia â The free encyclopedia""]/span[1]_RELOC","xpath//*[@id=""www-wikimedia-org""]/div[2]/div/a/span_SEL","//*[@title=""Wiktionary â The free dictionary""]/span[1]_RELOC","xpath//*[@id=""www-wikimedia-org""]/div[2]/div[2]/a/span_SEL","//*[@title=""Wikimedia Foundation public relations""]/span[1]_RELOC","xpath//*[@id=""www-wikimedia-org""]/div[2]/div[16]/a/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" otherprojects "")]/div[11]_RELOC","xpath//*[@id=""www-wikimedia-org""]/div[2]/div[11]_SEL","//*[@title=""Wikiversity â Open learning community""]/span[1]_RELOC","xpath//*[@id=""www-wikimedia-org""]/div[2]/div[7]/a/span_SEL","//*[@id=""intro""]_RELOC",idintro_SEL,"xpath//*[@id=""intro""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" otherprojects "")]/div[7]_RELOC","xpath//*[@id=""www-wikimedia-org""]/div[2]/div[7]_SEL","//*[@title=""Wikivoyage â The free, worldwide travel guide""]/span[1]_RELOC","xpath//*[@id=""www-wikimedia-org""]/div[2]/div[12]/a/span_SEL","//*[@id=""intro""]/p[1]_RELOC","xpath//*[@id=""intro""]/p_SEL"
116,20220629235105,1,16,0,1,0,1,16,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,3
117,20220630234458,1,16,1,1,16,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
118,20220701211740,1,16,1,1,16,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
119,20220702164323,1,16,1,1,16,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
120,20220703221617,1,16,1,1,16,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
121,20220704230520,1,16,1,1,16,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
122,20220705211133,1,16,1,1,16,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
123,20220706210123,1,16,0,1,0,1,16,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,3
124,20220707234600,1,16,1,1,16,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
125,20220708234426,1,16,1,1,16,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
126,20220709192618,1,16,0,1,0,1,16,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,3
127,20220710205306,1,16,1,1,16,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
128,20220711232317,1,16,1,1,16,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
129,20220712211848,1,16,0,1,0,1,16,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,3
130,20220713160204,1,16,0,1,0,1,16,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,3
131,20220714210634,1,16,1,1,16,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
132,20220715235604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,20220716193927,1,16,0,1,0,1,16,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,3
134,20220717213954,1,16,1,1,16,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
135,20220718201216,1,16,1,1,16,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
136,20220719215045,1,16,1,1,16,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
137,20220720114609,1,16,0,1,0,1,16,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,3
138,20220721184426,1,16,0,1,0,1,16,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,3
139,20220722235132,1,16,1,1,16,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
140,20220723211250,1,16,1,1,16,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
141,20220724234904,1,16,0,1,0,1,16,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,3
142,20220725231039,1,16,0,1,0,1,16,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,3
143,20220726174738,1,16,0,1,0,1,16,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,3
144,20220727235737,1,16,1,1,16,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
145,20220728215334,1,16,1,1,16,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
146,20220729173114,1,16,0,1,0,1,16,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,3
147,20220730211120,1,16,0,1,0,1,16,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,3
148,20220731224645,1,16,1,1,16,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
149,20220801204750,1,16,0,1,0,1,16,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,3
150,20220802234251,1,16,0,1,0,1,16,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,3
151,20220803195350,1,16,0,1,0,1,16,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,3
152,20220804205016,1,16,1,1,16,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
153,20220805234657,1,16,1,1,16,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
154,20220806231344,1,16,0,1,0,1,16,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,3
155,20220807213116,1,16,1,1,16,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
156,20220808232332,1,16,1,1,16,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
157,20220809222625,1,16,1,1,16,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
158,20220810224519,1,16,1,1,16,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
159,20220811231851,1,16,1,1,16,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
160,20220812234301,1,16,1,1,16,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
161,20220813235344,1,16,1,1,16,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
162,20220814202441,1,16,1,1,16,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
163,20220815233007,1,16,1,1,16,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
164,20220816193403,1,16,0,1,0,1,16,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,3
165,20220817184352,1,16,0,1,0,1,16,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,3
166,20220818220927,1,16,1,1,16,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
167,20220819233252,1,16,1,1,16,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
168,20220820223342,1,16,1,1,16,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
169,20220821223537,1,16,0,1,0,1,16,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,3
170,20220822235303,1,16,1,1,16,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
171,20220823160018,1,16,1,1,16,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
172,20220824213519,1,16,0,1,0,1,16,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,3
173,20220825234847,1,16,1,1,16,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
174,20220826214124,1,16,1,1,16,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
175,20220827200202,1,16,1,1,16,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
176,20220828202505,1,16,1,1,16,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
177,20220829215828,1,16,1,1,16,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
178,20220830221143,1,16,1,1,16,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
179,20220831224717,1,16,1,1,16,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
180,20220901234201,1,16,1,1,16,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
181,20220902222838,1,16,1,1,16,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
182,20220903231420,1,16,1,1,16,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
183,20220904234214,1,16,1,1,16,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
184,20220905230522,1,16,1,1,16,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
185,20220906173141,1,16,0,1,0,1,16,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,3
186,20220907201645,1,16,1,1,16,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
187,20220908223605,1,16,1,1,16,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
188,20220909235544,1,16,0,1,0,1,16,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,3
189,20220910204400,1,16,1,1,16,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
190,20220911184621,1,16,1,1,16,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
191,20220912235510,1,16,1,1,16,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
192,20220913205430,1,16,0,1,0,1,16,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,3
193,20220914234015,1,16,1,1,16,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
194,20220915172333,1,16,0,1,0,1,16,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,3
195,20220916210649,1,16,0,1,0,1,16,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,3
196,20220917234525,1,16,1,1,16,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
197,20220918190627,1,16,0,1,0,1,16,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,3
198,20220919214259,1,16,0,1,0,1,16,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,3
199,20220920212844,1,16,0,1,0,1,16,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,3
