,Timestamp,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" icon-service "")]_RELOC",class nameiconfont_SEL,"xpath//*[@id=""hw-navbar""]/ul/li[2]/div/div/div[4]/div/div/div[2]/a/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" copy-text "")]/ul[1]/li[3]_RELOC",xpath//html/body/footer/div[2]/div/div/ul/li[3]_SEL,"//*[@onclick=""ga('send','event', 'corp_hp_clicks', 'box_row2_right', 'watch_gt3');""]/div[1]/div[1]_RELOC",class namemask_SEL,xpath//html/body/div[4]/div[2]/div[3]/div[4]/a/div/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" new-font-box "")]/div[1]/div[1]/ul[1]/li[6]_RELOC",class namecol-md-3_SEL,"xpath//*[@id=""hw-navbar""]/ul/li/div/div/div[3]/div/div/div/ul/li[6]_SEL","//*[@data-target=""#header-list-5""]/div[1]_RELOC",class nameline_SEL,"xpath//*[@id=""hw-navbar""]/ul/li[3]/div/div/div[3]/div/div[2]/h3/div_SEL","//*[@id=""header-list-6""]/ul[1]/li[3]_RELOC","xpath//*[@id=""header-list-6""]/ul/li[3]_SEL","//*[@id=""header-list-10""]/ul[1]/li[2]_RELOC","xpath//*[@id=""header-list-10""]/ul/li[2]_SEL",//button[1]/span[3]_RELOC,class nameicon-bar_SEL,xpath//html/body/header/div/div/div/button/span[3]_SEL,"//*[@id=""header-list-14""]/ul[1]/li[3]_RELOC","xpath//*[@id=""header-list-14""]/ul/li[3]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" worldwide-contact "")]/ul[1]/li[8]_RELOC","xpath//*[@id=""worldwide""]/div/ul/li[8]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" js-search-keyword-pc "")]/ul[1]/li[3]_RELOC",xpath//html/body/div[3]/div[2]/ul/li[3]_SEL,"//*[@id=""header-list-8""]_RELOC",class namelist-nav_SEL,idheader-list-8_SEL,"xpath//*[@id=""header-list-8""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" worldwide-contact "")]/ul[1]/li[3]_RELOC","xpath//*[@id=""worldwide""]/div/ul/li[3]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" btn-shop "")]/div[1]/span[3]_RELOC",xpath//html/body/header/div/div/div[3]/div/div/span[3]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" nav-container "")]_RELOC",class namecontainer_SEL,xpath//html/body/header/div/div_SEL,"//*[@id=""header-list-9""]/ul[1]/li[6]_RELOC","xpath//*[@id=""header-list-9""]/ul/li[6]_SEL","//*[@id=""footer-search""]_RELOC",class namesearch-box_SEL,idfooter-search_SEL,"xpath//*[@id=""footer-search""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" worldwide-contact "")]/ul[1]/li[18]/span[1]_RELOC","xpath//*[@id=""worldwide""]/div/ul/li[18]/span_SEL","//*[@onclick=""ga('send', 'event', 'corp_hp_clicks', 'box_row3_left', 'global_recruitment');""]/div[1]/div[1]_RELOC",xpath//html/body/div[4]/div[2]/div[3]/div[5]/a/div/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" navbar-nav "")]/li[6]/div[1]/div[1]_RELOC",class namenav-ani_SEL,"xpath//*[@id=""hw-navbar""]/ul/li[6]/div/div_SEL"
96,20220709151235,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
97,20220710104907,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
98,20220711235612,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
99,20220712162010,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
100,20220713211649,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
101,20220714114139,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
102,20220715114247,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
103,20220716103542,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
104,20220718142514,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
105,20220719215657,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
106,20220720063950,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
107,20220722070300,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
108,20220724220028,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
109,20220725180640,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
110,20220727211653,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
111,20220728191256,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
112,20220729235456,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
113,20220730110735,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
114,20220731141303,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
115,20220801152133,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
116,20220802155533,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
117,20220803233939,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
118,20220804212219,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
119,20220807071515,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
120,20220808075730,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
121,20220809125700,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
122,20220810182034,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
123,20220811113926,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
124,20220812222400,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
125,20220813125742,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
126,20220814125430,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
127,20220815214406,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
128,20220816171740,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
129,20220817095033,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
130,20220818174647,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
131,20220819162627,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
132,20220820063541,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
133,20220821053257,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
134,20220822110037,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
135,20220823122612,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
136,20220824100624,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
137,20220825172633,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
138,20220826070629,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
139,20220828145909,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
140,20220829212056,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
141,20220831233608,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
142,20220901180659,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
143,20220902194410,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
144,20220903142346,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
145,20220905230446,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
146,20220906222624,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
147,20220907021819,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
148,20220908184101,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
149,20220912221248,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
150,20220913221859,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
151,20220914163438,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
152,20220915193842,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
153,20220916194005,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
154,20220917175640,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
155,20220918163234,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
156,20220919200633,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
157,20220920142227,True,False,False,True,True,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,True,False,True
