,Timestamp,"//*[@an-la=""merchandising:shop our latest offers and innovations:tvs:vd:the frame tvs:buy now""]/div[1]/div[2]_RELOC",class nameshowcase-card-tab-card__product-description-wrap_SEL,"xpath//*[@id=""content""]/div/div/div[2]/div/div[2]/div/div/div/div/div[2]/div/div[2]/div/div[2]/a/div/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" disclaimer__inner "")]/div[2]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" disclaimer__show "")][1]_RELOC",class namedisclaimer__show_SEL,"xpath//*[@id=""content""]/div/div/div[2]/div/div[12]/section/div/div[2]/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" home-kv-carousel__wrapper "")]_RELOC",class namehome-kv-carousel__wrapper_SEL,"xpath//*[@id=""home-kv""]/div/div_SEL","//*[@an-la=""appliances:laundry:see featured products ""]/span[1]_RELOC",class namegnb__depth3-link-text_SEL,"xpath//*[@id=""wrap""]/div[2]/nav/div/div/div[2]/div/div/ul/li[3]/div/div[2]/ul/li[3]/div/div/ul/li[6]/a/span_SEL","//*[@an-la=""appliances:air solutions:see featured products""]/span[1]_RELOC","xpath//*[@id=""wrap""]/div[2]/nav/div/div/div[2]/div/div/ul/li[3]/div/div[2]/ul/li[5]/div/div/ul/li[4]/a/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" gnb__sub "")]/ul[1]/li[1]/div[1]/div[2]/ul[1]/li[1]/div[1]/div[1]/ul[1]/li[1]_RELOC",class namegnb__depth3-menu_SEL,"xpath//*[@id=""wrap""]/div[2]/nav/div/div/div[2]/div/div[2]/ul/li/div/div[2]/ul/li/div/div/ul/li_SEL","//*[@id=""layerInsufficientStock""]/div[1]_RELOC",class namelayer-popup__inner_SEL,"xpath//*[@id=""layerInsufficientStock""]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" gnb-search__no-suggestions--hide "")]_RELOC",class namegnb-search__no-suggestions_SEL,"xpath//*[@id=""wrap""]/div[2]/section[2]/div[3]/div/div/div[2]_SEL","//*[@id=""home-kv-carousel-slide-6""]/span[2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" indicator__label-line "")][1]/span[1]_RELOC",class nameindicator__label-line-filled_SEL,"xpath//*[@id=""home-kv-carousel-slide-6""]/span[2]/span/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" gnb__main "")]/ul[1]/li[5]/div[1]/div[2]/ul[1]/li[4]_RELOC",class namegnb__depth2-menu_SEL,"xpath//*[@id=""wrap""]/div[2]/nav/div/div/div[2]/div/div/ul/li[5]/div/div[2]/ul/li[4]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" cookie-bar__select-text "")]_RELOC",class namecookie-bar__select-text_SEL,"xpath//*[@id=""header""]/div[2]/div/div[2]/div_SEL","//*[@id=""popup_alert""]_RELOC",idpopup_alert_SEL,class namepopup-nextgen-type_SEL,"xpath//*[@id=""popup_alert""]_SEL","//*[@id=""privacy-terms2""]_RELOC",namecheckbox_SEL,class namehidden_SEL,idprivacy-terms2_SEL,"xpath//*[@id=""privacy-terms2""]_SEL","//*[@id=""home-kv-carousel-slide-4""]/span[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" indicator__dot "")][1]/span[1]_RELOC",class nameindicator__dot-inner_SEL,"xpath//*[@id=""home-kv-carousel-slide-4""]/span/span/span_SEL","//*[@an-tr=""co07_key feature tab-home-text-home appliances_bespoke refrigerators""]_RELOC",class nametab__item-title_SEL,"xpath//*[@id=""content""]/div/div/div[2]/div/div[5]/section/div/div/div/ul/li[2]/button_SEL","//*[@id=""carousel-three""]/div[1]/div[1]_RELOC",class namehome-kv-carousel__text-wrap_SEL,"xpath//*[@id=""carousel-three""]/div/div_SEL","//*[@an-la=""search chips:Certified Re Newed""]_RELOC",class namegnb-search__chip_SEL,"xpath//*[@id=""wrap""]/div[2]/section[2]/div[3]/div[2]/button[7]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" half-teaser-list__item--active "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" half-teaser-list__text "")][1]_RELOC",class namehalf-teaser-list__text_SEL,"xpath//*[@id=""content""]/div/div/div[2]/div/div[8]/section/div/div[2]/div/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" gnb__main "")]/ul[1]/li[3]/div[1]/div[1]/a[1]/span[1]_RELOC","xpath//*[@id=""wrap""]/div[2]/nav/div/div/div[2]/div/div/ul/li[3]/div/div/a/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" gnb__sub "")]/ul[1]/li[1]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" gnb__depth-back-wrap "")][1]_RELOC",class namegnb__depth-back-wrap_SEL,"xpath//*[@id=""wrap""]/div[2]/nav/div/div/div[2]/div/div[2]/ul/li/div/div_SEL"
69,20220519214124,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
70,20220520220759,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,True,True,True,False,False,False,True,False,True,False,False,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,False
71,20220521214644,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
72,20220522225315,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
73,20220523190354,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
74,20220524201303,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
75,20220525235708,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
76,20220526201837,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
77,20220527213756,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
78,20220528232542,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
79,20220529235746,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
80,20220530215351,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
81,20220531230928,False,False,True,False,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
82,20220601234155,False,False,True,False,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
83,20220602233216,False,False,True,False,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
84,20220603232537,False,False,True,False,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
85,20220604235446,False,False,True,False,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
86,20220605221131,False,False,True,False,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
87,20220606225713,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
88,20220607233402,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
89,20220608225333,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
90,20220609215056,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
91,20220610223548,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
92,20220611195242,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
93,20220612225518,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
94,20220613220703,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
95,20220614224100,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
96,20220615233727,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
97,20220616223845,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
98,20220617233749,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
99,20220618233746,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
100,20220619234903,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
101,20220620225508,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
102,20220621235646,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
103,20220622231905,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
104,20220623235950,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
105,20220624220751,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
106,20220625233941,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
107,20220626233639,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
108,20220627232224,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
109,20220628234910,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
110,20220629234441,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
111,20220630225419,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
112,20220701185412,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
113,20220702235132,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
114,20220703202139,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
115,20220704220857,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
116,20220705213632,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
117,20220706221212,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
118,20220707210750,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
119,20220708223318,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
120,20220709215134,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
121,20220710204002,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
122,20220711214031,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
123,20220712210226,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
124,20220713205133,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
125,20220714230859,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
126,20220715212248,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
127,20220716235449,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
128,20220717215252,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
129,20220718210402,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
130,20220719231139,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
131,20220720153646,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
132,20220721132536,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
133,20220722192645,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
134,20220723234258,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
135,20220724223949,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False
136,20220725230614,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False,False
137,20220726221434,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False,False
138,20220727235247,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False,False
139,20220728215638,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False,False
140,20220729195619,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False,False
141,20220730160849,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False,False
142,20220731231738,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False,False
143,20220801232002,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False,False
144,20220802182358,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False,False
145,20220803230900,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False,False
146,20220804190933,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False,False
147,20220805191358,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False,False
148,20220806234657,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False,False
149,20220807230740,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False,False
150,20220808195431,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False,False
151,20220809200554,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False,False
152,20220810155346,False,False,True,True,False,False,True,True,False,True,False,True,True,True,True,False,False,True,False,True,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,True,True,False,False,True,True,True,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,True,False,False
153,20220811233443,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
154,20220812181448,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
155,20220813203922,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
156,20220814213530,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
