,Timestamp,"//*[@id=""product-search-data""]/a[43]/li[1]/div[1]/span[1]_RELOC",class namecenter-search-block-left-decription_SEL,"xpath//*[@id=""product-search-data""]/a[43]/li/div/span_SEL","//*[@id=""dropdown-menu-0-5""]/ul[1]/li[7]_RELOC","xpath//*[@id=""dropdown-menu-0-5""]/ul/li[7]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" nav-body"")]/li[9]/ul[1]/li[1]/ul[1]/li[8]_RELOC",class namelevel-3_SEL,"xpath//*[@id=""nav-mobile""]/ul/li[9]/ul/li/ul/li[8]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" nav-body"")]/li[5]/ul[1]/li[9]/ul[1]/li[1]/ul[1]//*[@data-spm-click=""gostr=/alicloud;locaid=dnavproductdatasearch3;""]/div[1]/div[1]_RELOC",class namerow_SEL,"xpath//*[@id=""nav-mobile""]/ul/li[5]/ul/li[9]/ul/li/ul/li[4]/a/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" searchs"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" searchlist"")][1]/div[1]_RELOC",class nameitemss_SEL,"xpath//*[@id=""links""]/div/div[2]/div[4]/div_SEL","//*[@id=""solution-search-data""]/a[105]/li[1]/div[1]/div[1]_RELOC",class namecenter-search-block-left-title_SEL,"xpath//*[@id=""solution-search-data""]/a[105]/li/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" rd--product-explorer--list"")]/*[@data-product=""1""][1]_RELOC",class namerd--product-explorer--list-item_SEL,"xpath//*[@id=""J_6241640810""]/section/div/div/div/aside/ul/li_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" nav-body"")]//*[@data-spm-click=""gostr=/alicloud;locaid=dnavproductiot2;""]/div[1]_RELOC",class namecontainer_SEL,"xpath//*[@id=""nav-mobile""]/ul/li[5]/ul/li[15]/ul/ul/li[2]/a/div_SEL","//*[@type=""button""]/span[2]_RELOC",class nameicon-bar_SEL,"xpath//*[@id=""J_6791778070""]/header/div/div/div/button/span[2]_SEL","//*[@id=""product-search-data""]/a[191]/li[1]_RELOC",class namecenter-search-block-li_SEL,"xpath//*[@id=""product-search-data""]/a[191]/li_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" nav-body"")]/li[5]/ul[1]/li[4]/ul[1]/li[5]/ul[1]/li[1]_RELOC",class namelevel-4_SEL,"xpath//*[@id=""nav-mobile""]/ul/li[5]/ul/li[4]/ul/li[5]/ul/li_SEL","//*[@id=""js-product-height""]/*[@data-product=""3""][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" rd--product-slider-wrapper"")][1]/div[1]/div[1]/div[1]_RELOC",class namecol-xs-12_SEL,"xpath//*[@id=""js-product-height""]/div[3]/div/div/div/div_SEL","//*[@id=""solution-search-data""]/a[133]/li[1]/div[2]_RELOC",class namecenter-search-block-right_SEL,"xpath//*[@id=""solution-search-data""]/a[133]/li/div[2]_SEL","//*[@id=""product-search-data""]/a[15]/li[1]/div[1]_RELOC",class namecenter-search-block-left_SEL,"xpath//*[@id=""product-search-data""]/a[15]/li/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" nav-body"")]/li[9]/ul[1]/li[1]/ul[1]/li[14]_RELOC","xpath//*[@id=""nav-mobile""]/ul/li[9]/ul/li/ul/li[14]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" nav-body"")]/li[5]/ul[1]/li[6]/a[1]/div[1]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" fa"")][1]_RELOC",class namefa_SEL,"xpath//*[@id=""nav-mobile""]/ul/li[5]/ul/li[6]/a/div/div/span[2]_SEL","//*[@id=""product-search-data""]/a[144]/li[1]/div[2]_RELOC","xpath//*[@id=""product-search-data""]/a[144]/li/div[2]_SEL","//*[@id=""dropdown-menu-sol-4""]/div[1]/ul[7]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sceTitle"")][1]_RELOC",class namesceTitle_SEL,"xpath//*[@id=""dropdown-menu-sol-4""]/div/ul[7]/li_SEL","//*[@id=""solution-search-data""]/a[50]/li[1]/div[1]/div[1]_RELOC","xpath//*[@id=""solution-search-data""]/a[50]/li/div/div_SEL","//*[@id=""dropdown-menu-0-0""]/ul[1]/li[3]_RELOC","xpath//*[@id=""dropdown-menu-0-0""]/ul/li[3]_SEL"
81,20220424223553,True,False,True,True,True,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,True,False,True,True,False,True,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,True,True,True
82,20220425233018,True,False,True,True,True,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,True,False,True,True,False,True,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,True,True,True
83,20220426231915,True,False,True,True,True,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,True,False,True,True,False,True,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,True,True,True
84,20220427231859,True,False,True,True,True,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,True,False,True,True,False,True,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,True,True,True
85,20220428191907,True,False,True,True,True,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,True,False,True,True,False,True,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,True,True,True
86,20220429194459,True,False,True,True,True,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,True,False,True,True,False,True,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,True,True,True
87,20220430220555,True,False,True,True,True,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,True,False,True,True,False,True,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,True,True,True
88,20220501234348,True,False,True,True,True,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,True,False,True,True,False,True,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,True,True,True
89,20220502122516,True,False,True,True,True,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,True,False,True,True,False,True,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,True,True,True
90,20220503233557,True,False,True,True,True,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,True,False,True,True,False,True,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,True,True,True
91,20220504231012,True,False,True,True,True,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,True,False,True,True,False,True,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,True,True,True
92,20220505213143,True,False,True,True,True,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,True,False,True,True,False,True,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,True,True,True
93,20220506222302,True,False,True,True,True,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,True,False,True,True,False,True,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,True,True,True
94,20220507230021,True,False,True,True,True,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,True,False,True,True,False,True,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,True,True,True
95,20220508234432,True,False,True,True,True,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,True,False,True,True,False,True,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,True,True,True
96,20220509232455,True,False,True,True,True,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,True,False,True,True,False,True,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,True,True,True
97,20220510235849,True,False,True,True,True,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,True,False,True,True,False,True,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,True,True,True
98,20220511233945,True,False,True,True,True,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,True,False,True,True,False,True,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,True,True,True
99,20220512225637,True,False,True,True,True,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,True,False,True,True,False,True,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,True,True,True
100,20220513230656,True,False,True,True,True,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,True,False,True,True,False,True,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,True,True,True
101,20220514223601,True,False,True,True,True,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,True,False,True,True,False,True,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,True,True,True
102,20220515235552,True,False,True,True,True,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,True,False,True,True,False,True,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,True,True,True
103,20220516233348,True,False,True,True,True,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,True,False,True,True,False,True,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,True,True,True
104,20220517123038,True,False,True,True,True,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,True,False,True,True,False,True,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,True,True,True
105,20220518232958,True,False,True,True,True,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,True,False,True,True,False,True,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,True,True,True
106,20220519233557,True,False,True,True,True,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,True,False,True,True,False,True,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,True,True,True
107,20220520235359,True,False,True,True,True,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,True,False,True,True,False,True,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,True,True,True
108,20220521224836,True,False,True,True,True,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,True,False,True,True,False,True,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,True,True,True
109,20220522233000,True,False,True,True,True,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,True,False,True,True,False,True,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,True,True,True
110,20220523233200,True,False,True,True,True,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,True,False,True,True,False,True,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,True,True,True
111,20220524225355,True,False,True,True,True,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,True,False,True,True,False,True,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,True,True,True
112,20220525222819,True,False,True,True,True,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,True,False,True,True,False,True,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,True,True,True
113,20220526235110,True,False,True,True,True,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,True,False,True,True,False,True,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,True,True,True
114,20220527194310,True,False,True,True,True,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,True,False,True,True,False,True,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,True,True,True
115,20220528214936,True,False,True,True,True,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,True,False,True,True,False,True,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,True,True,True
116,20220529234823,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
117,20220530213648,True,False,True,True,True,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,True,False,True,True,False,True,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,True,True,True
118,20220531232446,True,False,True,True,True,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,True,False,True,True,False,True,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,True,True,True
119,20220601224824,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
120,20220602193752,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
121,20220603225832,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122,20220604173005,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
123,20220605232044,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
124,20220606130528,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
125,20220607111902,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
126,20220608232548,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
127,20220609203555,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
128,20220610234716,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
129,20220611111309,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
130,20220612212617,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
131,20220613225007,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
132,20220614223449,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
133,20220615221119,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
134,20220616222804,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
135,20220617223530,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
136,20220618223248,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
137,20220619084714,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
138,20220620222126,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
139,20220621224717,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
140,20220622133619,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
141,20220623161249,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
142,20220624221732,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
143,20220625220038,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
144,20220626220621,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
145,20220627222819,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
146,20220628222918,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
147,20220629221424,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
148,20220630220431,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
149,20220701192516,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
150,20220702222800,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
151,20220703200846,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
152,20220704202949,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
153,20220705204046,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
154,20220706220445,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
155,20220707223653,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
156,20220708230034,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
157,20220709231612,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
158,20220710233104,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
159,20220711230023,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
160,20220712225847,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
161,20220713082017,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
162,20220714105506,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
163,20220715111030,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
164,20220716082010,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
165,20220717081000,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
166,20220718233506,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
167,20220719132340,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
168,20220720121932,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
169,20220722234225,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
170,20220723234930,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
171,20220724224556,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
172,20220725232952,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
173,20220726232458,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
174,20220727224726,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
175,20220728223615,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
176,20220729230216,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
177,20220730234434,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
178,20220731235943,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
179,20220801234232,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
