,Timestamp,//main[1]/div[1]/div[18]/div[1]/div[1]/ul[1]/li[1]/div[1]/div[1]/div[1]/div[2]/div[1]/dl[1]/div[1]_RELOC,class namessrcss-8d0yke-MetadataStripItem_SEL,"xpath//*[@id=""main-content""]/div/div[18]/div/div/ul/li/div/div/div/div[2]/div/dl/div_SEL",//main[1]/div[1]/div[18]/div[1]/div[1]/ul[1]/li[1]/div[1]_RELOC,class namessrcss-lhuji8-Promo_SEL,"xpath//*[@id=""main-content""]/div/div[18]/div/div/ul/li/div_SEL",//main[1]/div[1]/div[4]/div[1]/div[1]/div[1]/div[1]/h2[1]/a[1]/span[1]_RELOC,class namessrcss-1j1oyxe-IconContainer_SEL,"xpath//*[@id=""main-content""]/div/div[4]/div/div/div/div/h2/a/span_SEL","//main[1]/div[1]/div[6]/div[1]/div[1]/ul[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ssrcss-1r7nvnf-ListItem"")][3]/div[1]/div[1]/div[1]/div[2]/div[1]/dl[1]/div[1]/dd[1]/span[1]_RELOC",class namessrcss-8g95ls-MetadataSnippet_SEL,"xpath//*[@id=""main-content""]/div/div[6]/div/div/ul/li[3]/div/div/div/div[2]/div/dl/div/dd/span_SEL",//main[1]/div[1]/div[15]/div[1]/div[1]/ul[1]/li[1]/div[1]/div[1]/div[2]/div[1]/div[1]_RELOC,class namessrcss-1wsf921-PageTypeWrapper_SEL,"xpath//*[@id=""main-content""]/div/div[15]/div/div/ul/li/div/div/div[2]/div/div_SEL","//main[1]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ssrcss-1ediodu-Container"")][2]/div[1]/div[1]/ul[1]/li[2]/div[1]/div[1]/div[2]/div[1]/div[1]/span[1]_RELOC",class namessrcss-o5pw9a-Placeholder_SEL,"xpath//*[@id=""main-content""]/div/div[8]/div/div/ul/li[2]/div/div/div[2]/div/div/span_SEL",//header[1]/div[3]_RELOC,"xpath//*[@id=""header-content""]/div[3]_SEL",//main[1]/div[1]/div[19]/div[1]/div[1]/ul[1]/li[1]/div[1]/div[1]/div[1]/div[1]/a[1]/span[1]_RELOC,"xpath//*[@id=""main-content""]/div/div[19]/div/div/ul/li/div/div/div/div/a/span_SEL","//main[1]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ssrcss-17f6w9v-Container"")][7]/div[1]/div[1]/ul[1]/li[3]/div[1]/div[1]_RELOC",class namessrcss-y4q8z6-PromoSwitchLayoutAtBreakpoints_SEL,"xpath//*[@id=""main-content""]/div/div[12]/div/div/ul/li[3]/div/div_SEL",//main[1]/div[1]/div[4]/div[1]/div[1]/ul[1]/li[3]/div[1]/div[1]/div[1]/div[2]/div[1]_RELOC,"xpath//*[@id=""main-content""]/div/div[4]/div/div/ul/li[3]/div/div/div/div[2]/div_SEL","//main[1]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ssrcss-s9xgpu-StaticLinks"")][3]/div[1]/nav[1]/div[1]/ul[1]/li[5]/div[1]/div[1]/div[1]/div[1]/a[1]/span[1]/p[1]_RELOC",class namessrcss-6arcww-PromoHeadline_SEL,"xpath//*[@id=""main-content""]/div/div[23]/div/nav/div/ul/li[5]/div/div/div/div/a/span/p_SEL",//main[1]/div[1]/div[3]/div[1]/div[1]/ul[1]/li[2]/div[1]/div[1]/div[2]/div[1]/div[1]/span[1]_RELOC,"xpath//*[@id=""main-content""]/div/div[3]/div/div/ul/li[2]/div/div/div[2]/div/div/span_SEL","//main[1]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ssrcss-1ediodu-Container"")][1]/div[1]/div[1]/ul[1]/li[2]/div[1]/div[1]/div[1]/div[1]_RELOC",class namessrcss-1cbga70-Stack_SEL,"xpath//*[@id=""main-content""]/div/div[2]/div/div/ul/li[2]/div/div/div/div_SEL","//main[1]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ssrcss-1ediodu-Container"")][2]/div[1]/div[1]/ul[1]/li[1]/div[1]/div[1]/div[2]_RELOC",class namessrcss-z60stg-PromoImageContainer_SEL,"xpath//*[@id=""main-content""]/div/div[8]/div/div/ul/li/div/div/div[2]_SEL","//main[1]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ssrcss-17f6w9v-Container"")][7]/div[1]/div[1]/ul[1]/li[3]/div[1]_RELOC","xpath//*[@id=""main-content""]/div/div[12]/div/div/ul/li[3]/div_SEL","//main[1]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ssrcss-1ediodu-Container"")][1]/div[1]/div[1]/ul[1]/li[1]/div[1]/div[1]/div[1]_RELOC",class namessrcss-1gi6l8c-PromoContent_SEL,"xpath//*[@id=""main-content""]/div/div[2]/div/div/ul/li/div/div/div_SEL",//main[1]/div[1]/div[5]/div[1]/div[1]/ul[1]/li[2]/div[1]/div[1]/div[1]/div[1]/a[1]/span[1]/p[1]/span[1]_RELOC,"xpath//*[@id=""main-content""]/div/div[5]/div/div/ul/li[2]/div/div/div/div/a/span/p/span_SEL","//main[1]/div[1]/div[13]/div[1]/div[1]/ul[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ssrcss-rs7w2i-ListItem"")][1]/div[1]/div[1]/div[1]/div[2]/div[1]/dl[1]/div[2]/dd[1]/span[1]_RELOC","xpath//*[@id=""main-content""]/div/div[13]/div/div/ul/li/div/div/div/div[2]/div/dl/div[2]/dd/span_SEL",//main[1]/div[1]/div[5]/div[1]/div[1]/ul[1]/li[1]/div[1]/div[1]/div[1]/div[1]/a[1]/span[1]/p[1]_RELOC,"xpath//*[@id=""main-content""]/div/div[5]/div/div/ul/li/div/div/div/div/a/span/p_SEL",//main[1]/div[1]/div[7]/div[1]/div[1]/ul[1]/li[1]/div[1]/div[1]/div[2]/div[1]/div[1]_RELOC,class namessrcss-fec6qv-ImageWrapper_SEL,"xpath//*[@id=""main-content""]/div/div[7]/div/div/ul/li/div/div/div[2]/div/div_SEL"
71,20220208231724,1,55,3,1,56,3,1,5,1,0,55,1,1,6,3,1,56,1,1,1,1,3,0,56,0,1,1,1,56,0,1,2,1,125,3,1,56,3,0,0,1,56,6,1,1,0,0,1,3,0,56,0
72,20220209233952,1,57,3,1,56,3,1,5,1,0,57,2,1,11,4,1,56,1,1,1,1,3,0,56,0,1,1,1,56,0,1,1,1,125,3,1,56,3,0,0,1,56,6,1,1,0,0,1,3,0,56,0
73,20220210235231,1,57,3,1,56,3,1,5,1,0,57,2,1,11,3,1,56,1,1,1,1,3,0,56,0,1,1,1,56,0,1,1,1,125,3,1,56,3,0,0,1,56,6,1,1,0,0,1,3,0,56,0
74,20220211235036,1,57,3,1,54,3,1,6,1,0,57,2,1,11,3,1,54,1,1,1,1,3,0,54,0,1,1,0,54,0,1,1,1,127,3,1,54,3,0,0,1,54,6,1,1,0,0,1,3,0,54,0
75,20220212231805,1,58,3,1,54,3,1,6,1,0,58,1,0,15,0,1,54,1,1,1,1,3,0,54,1,1,1,0,54,0,1,1,1,127,3,1,54,3,0,1,1,54,6,1,1,0,0,1,3,0,54,0
76,20220213233358,1,56,3,1,54,3,1,6,1,0,56,1,0,12,0,1,54,1,1,1,1,3,0,54,1,1,1,0,54,0,1,1,1,127,3,1,54,3,0,1,1,54,6,1,1,0,0,1,3,0,54,0
77,20220214231756,1,58,3,1,54,3,1,6,1,0,58,1,1,13,4,1,54,1,1,1,1,3,0,54,0,1,1,0,54,0,1,1,1,127,3,1,54,3,0,0,1,54,6,1,1,0,0,1,3,0,54,0
78,20220215235418,1,59,3,1,54,3,1,6,1,0,59,1,1,8,3,1,54,1,1,1,1,3,0,54,0,1,1,0,54,0,1,1,1,127,3,1,54,3,0,0,1,54,6,1,1,0,0,1,3,0,54,0
79,20220216233458,1,55,3,1,51,3,1,6,1,0,55,0,0,6,0,1,51,1,1,1,1,3,0,51,1,1,1,0,51,0,1,1,1,120,3,1,51,3,0,1,1,51,6,1,1,0,0,1,3,1,51,3
80,20220217235740,1,52,3,1,51,3,1,6,1,0,52,0,0,10,0,1,51,2,1,1,1,3,0,51,1,1,1,0,51,0,1,1,1,120,3,1,51,3,0,1,1,51,6,1,1,0,0,1,3,1,51,3
81,20220218235239,1,53,3,1,56,3,0,6,0,0,53,1,1,6,3,1,56,1,1,1,1,3,0,56,0,0,0,1,56,0,1,1,1,125,3,1,56,3,0,0,1,56,6,1,1,0,0,1,3,0,56,0
82,20220219233349,1,55,3,1,56,3,1,6,1,0,55,0,0,13,0,1,56,2,1,1,1,3,0,56,1,1,1,1,56,0,1,1,1,125,3,1,56,3,0,1,1,56,6,1,1,0,0,1,3,1,56,3
83,20220220233251,1,49,3,1,53,3,1,5,1,0,49,0,1,13,3,1,53,1,1,1,1,3,0,53,1,1,1,1,53,0,1,1,1,118,3,1,53,3,0,1,1,53,6,1,1,0,0,1,3,1,53,3
84,20220221232258,1,52,3,1,53,3,1,5,1,0,52,0,1,7,6,1,53,1,1,1,1,3,0,53,1,1,1,1,53,0,1,1,1,118,3,1,53,3,0,1,1,53,6,1,1,0,0,1,3,1,53,3
85,20220222235401,1,51,3,1,53,3,1,5,1,0,51,0,1,10,3,1,53,1,1,1,1,3,0,53,1,1,1,1,53,0,1,1,1,118,3,1,53,3,0,1,1,53,6,1,1,0,0,1,3,1,53,3
86,20220223235926,1,53,3,1,53,3,1,5,1,0,53,0,1,9,3,1,53,1,1,1,1,3,0,53,1,1,1,1,53,0,1,1,1,118,3,1,53,3,0,1,1,53,6,1,1,0,0,1,3,1,53,3
87,20220224232157,1,56,3,1,56,3,1,6,1,0,56,1,0,12,0,1,56,1,1,1,1,3,0,56,0,1,1,1,56,0,1,1,1,125,3,1,56,3,0,0,1,56,6,1,1,0,0,1,3,0,56,0
88,20220225231645,1,53,3,1,56,3,1,6,1,0,53,1,0,11,0,1,56,1,1,1,1,3,0,56,0,1,1,1,56,0,1,1,1,125,3,1,56,3,0,0,1,56,6,1,1,0,0,1,3,0,56,0
89,20220226233823,1,54,3,1,56,3,1,6,1,0,54,1,0,11,0,1,56,1,1,1,1,3,0,56,0,1,1,1,56,0,1,1,1,125,3,1,56,3,0,0,1,56,6,1,1,0,0,1,3,0,56,0
90,20220227235956,1,54,3,1,56,3,1,6,1,0,54,1,1,11,4,1,56,1,1,1,1,3,0,56,1,1,1,1,56,0,1,1,1,125,3,1,56,3,0,1,1,56,6,1,1,0,0,1,3,0,56,0
91,20220228232309,1,54,3,1,56,3,1,6,1,0,54,1,0,5,0,1,56,1,1,1,1,3,0,56,0,1,1,1,56,0,1,1,1,125,3,1,56,3,0,0,1,56,6,1,1,0,0,1,3,0,56,0
92,20220301234816,1,54,3,1,56,3,1,7,1,0,54,1,0,6,0,1,56,1,1,1,1,3,0,56,0,1,1,1,56,0,1,1,1,125,3,1,56,3,0,0,1,56,6,1,1,0,0,1,3,0,56,0
93,20220302232626,1,52,3,1,56,3,1,7,1,0,52,1,0,9,0,1,56,1,1,1,1,3,0,56,0,1,1,1,56,0,1,2,1,125,3,1,56,3,0,0,1,56,6,1,1,0,0,1,3,0,56,0
94,20220303232048,1,53,3,1,56,3,1,6,1,0,53,1,0,10,0,1,56,1,1,1,1,3,0,56,0,1,1,1,56,0,1,1,1,125,3,1,56,3,0,0,1,56,6,1,1,0,0,1,3,0,56,0
95,20220304235521,1,53,3,1,56,3,1,6,1,0,53,1,0,7,0,1,56,1,1,1,1,3,0,56,0,1,1,1,56,0,1,1,1,125,3,1,56,3,0,0,1,56,6,1,1,0,0,1,3,0,56,0
96,20220305231942,1,54,4,1,56,3,1,6,1,0,54,1,0,11,0,1,56,1,1,1,1,3,0,56,0,1,1,1,56,0,1,1,1,125,3,1,56,3,0,0,1,56,6,1,1,0,0,1,3,0,56,0
97,20220306234241,1,53,3,1,56,3,1,6,1,0,53,1,1,9,3,1,56,1,1,1,1,3,0,56,1,1,1,1,56,0,1,1,1,125,3,1,56,3,0,1,1,56,6,1,1,0,0,1,3,0,56,0
98,20220307234102,1,53,3,1,56,3,1,6,1,0,53,1,0,8,0,1,56,1,1,1,1,3,0,56,0,1,1,1,56,0,1,2,1,125,3,1,56,3,0,0,1,56,6,1,1,0,0,1,3,0,56,0
99,20220308235937,1,54,3,1,56,3,1,6,1,0,54,1,0,9,0,1,56,1,1,1,1,3,0,56,0,1,1,1,56,0,1,2,1,125,3,1,56,3,0,0,1,56,6,1,1,0,0,1,3,0,56,0
100,20220309233748,1,54,3,1,56,3,1,6,1,0,54,1,0,7,0,1,56,1,1,1,1,3,0,56,0,1,1,1,56,0,1,2,1,125,3,1,56,3,0,0,1,56,6,1,1,0,0,1,3,0,56,0
101,20220310231653,1,53,3,1,56,3,1,6,1,0,53,1,0,8,0,1,56,1,1,1,1,3,0,56,0,1,1,1,56,0,1,1,1,125,3,1,56,3,0,0,1,56,6,1,1,0,0,1,3,0,56,0
102,20220311221343,1,53,3,1,56,3,1,6,1,0,53,1,0,8,0,1,57,1,1,1,1,3,0,56,0,1,1,1,56,0,1,1,1,125,3,1,56,3,0,0,1,56,6,1,1,0,0,1,3,0,56,0
103,20220312233953,1,53,3,1,56,3,1,6,1,0,53,1,0,9,0,1,56,1,1,1,1,3,0,56,0,1,1,1,56,0,1,1,1,125,3,1,56,3,0,0,1,56,6,1,1,0,0,1,3,0,56,0
104,20220313231734,1,53,3,1,56,3,1,6,1,0,53,1,1,10,4,1,56,1,1,1,1,3,0,56,1,1,1,1,56,0,1,1,1,125,3,1,56,3,0,1,1,56,6,1,1,0,0,1,3,0,56,0
105,20220314232506,1,55,3,1,56,3,1,6,1,0,55,1,0,8,0,1,56,1,1,1,1,3,0,56,0,1,1,1,56,0,1,1,1,125,3,1,56,3,0,0,1,56,6,1,1,0,0,1,3,0,56,0
106,20220315215917,1,53,3,1,56,3,1,6,1,0,53,1,0,10,0,1,56,1,1,1,1,3,0,56,0,1,1,1,56,0,1,1,1,125,3,1,56,3,0,0,1,56,6,1,1,0,0,1,3,0,56,0
107,20220316222849,1,57,3,1,56,3,1,6,1,0,57,1,0,8,0,1,56,1,1,1,1,3,0,56,0,1,1,1,56,0,1,2,1,125,3,1,56,3,0,0,1,56,6,1,1,0,0,1,3,0,56,0
108,20220317234139,1,55,3,1,56,3,1,6,1,0,55,1,0,9,0,1,56,1,1,1,1,3,0,56,0,1,1,1,56,0,1,1,1,125,3,1,56,3,0,0,1,56,6,1,1,0,0,1,3,0,56,0
109,20220318221427,1,59,3,1,58,3,1,6,1,0,59,1,1,8,3,1,58,1,1,1,1,3,0,56,0,1,1,1,58,0,1,1,1,129,3,1,58,3,0,0,1,58,6,0,0,0,0,0,0,0,58,0
110,20220319235734,1,53,3,1,56,3,1,6,1,0,53,1,1,9,4,1,56,0,1,1,1,3,0,56,1,1,1,1,56,0,1,1,1,125,3,1,56,0,0,1,1,56,6,0,0,0,0,0,0,1,56,3
111,20220320234243,1,55,3,1,56,3,1,6,1,0,55,1,1,11,4,1,56,1,1,1,1,3,0,56,1,1,1,1,56,0,1,1,1,125,3,1,56,3,0,1,1,56,6,1,1,0,0,1,3,0,56,0
112,20220321233845,1,53,3,1,56,3,1,6,1,0,53,1,0,10,0,1,56,1,1,1,1,3,0,56,0,1,1,1,56,0,1,1,1,125,3,1,56,3,0,0,1,56,6,1,1,0,0,1,3,0,56,0
113,20220322232253,1,53,3,1,56,3,1,6,1,0,53,1,0,6,0,0,56,1,1,1,1,3,0,56,0,1,1,1,56,0,1,1,0,125,3,0,56,3,0,0,0,56,6,1,1,0,0,1,3,0,56,0
114,20220323234941,1,54,3,1,56,3,1,6,1,0,54,1,0,9,0,0,56,1,1,1,1,3,0,56,0,1,1,1,56,0,1,1,0,125,3,0,56,3,0,0,0,56,6,1,1,0,0,1,3,0,56,0
115,20220324235457,1,54,3,1,56,3,1,6,1,0,54,1,0,7,0,0,56,1,1,1,1,3,0,56,0,1,1,1,56,0,1,1,0,125,3,0,56,3,0,0,0,56,6,1,1,0,0,1,3,0,56,0
116,20220325234118,1,56,3,1,56,3,1,6,1,0,56,1,0,13,0,0,56,1,1,1,1,3,0,56,0,1,1,1,56,0,1,1,0,125,3,0,56,3,0,0,0,56,6,1,1,0,0,1,3,0,56,0
117,20220326231634,1,52,3,1,56,3,1,7,1,0,52,1,1,8,3,0,56,1,1,1,1,3,0,56,1,1,1,1,56,0,1,1,0,125,3,0,56,3,0,1,0,56,6,1,1,0,0,1,3,0,56,0
118,20220327233905,1,53,3,1,56,3,1,7,1,0,53,1,0,10,0,0,56,1,1,1,1,3,0,56,1,1,1,1,56,0,1,1,0,125,3,0,56,3,0,1,0,56,6,1,1,0,0,1,3,0,56,0
119,20220328234658,1,52,3,1,56,3,1,6,1,0,52,1,0,10,0,0,56,1,1,1,1,3,0,56,1,1,1,1,56,0,1,1,0,125,3,0,56,3,0,1,0,56,6,1,1,0,0,1,3,0,56,0
120,20220329235848,1,54,3,1,56,3,1,5,1,0,54,1,0,6,0,0,56,1,1,1,1,3,0,56,0,1,1,1,56,0,1,1,0,125,3,0,56,3,0,0,0,56,6,1,1,0,0,1,3,0,56,0
121,20220330232654,1,50,3,1,56,3,1,5,1,0,50,1,0,6,0,0,56,1,1,1,1,3,0,56,0,1,1,1,56,0,1,1,0,125,3,0,56,3,0,0,0,56,6,1,1,0,0,1,3,0,56,0
122,20220331235937,1,54,3,1,56,3,1,5,1,0,54,1,0,11,0,0,56,0,1,1,1,3,0,56,0,1,1,1,56,0,1,1,0,125,3,0,56,0,0,0,0,56,6,0,0,0,0,0,0,1,56,3
123,20220401233839,1,56,3,1,59,3,1,6,1,0,56,1,1,11,3,0,59,0,1,1,1,3,0,59,1,1,1,1,59,0,1,1,0,132,3,0,59,0,0,1,0,59,6,1,1,0,0,1,3,1,59,3
124,20220402231706,1,59,3,1,61,3,1,6,1,0,59,1,1,12,5,0,61,0,1,1,1,3,0,59,0,1,1,1,61,0,1,1,0,136,3,0,61,0,0,0,0,61,6,1,1,0,0,1,3,1,61,4
125,20220403234947,1,56,3,1,59,3,1,6,1,0,56,1,0,9,0,0,59,0,1,1,1,3,0,59,1,1,1,1,59,0,1,1,0,132,3,0,59,0,0,1,0,59,6,1,1,0,0,1,3,1,59,3
126,20220404232514,1,56,3,1,56,3,1,6,1,0,56,1,0,6,0,0,56,1,1,1,1,3,0,56,0,1,1,1,56,0,1,1,0,125,3,0,56,3,0,0,0,56,6,1,1,0,0,1,3,0,56,0
127,20220405231707,1,56,3,1,56,3,1,6,1,0,56,1,0,10,0,0,56,1,1,1,1,3,0,56,0,1,1,1,56,0,1,1,0,125,3,0,56,3,0,0,0,56,6,1,1,0,0,1,3,0,56,0
128,20220406235425,1,54,3,1,56,3,1,6,1,0,54,1,0,8,0,0,56,1,1,1,1,3,0,56,0,1,1,1,56,0,1,1,0,125,3,0,56,3,0,0,0,56,6,1,1,0,0,1,3,0,56,0
129,20220407232619,1,55,3,1,56,3,1,6,1,0,55,1,1,8,3,0,56,1,1,1,1,3,0,56,1,1,1,1,56,0,1,1,0,125,3,0,56,3,0,1,0,56,6,1,1,1,1,1,3,1,56,3
130,20220408232141,1,57,4,1,56,3,1,6,1,0,57,1,1,6,4,0,56,1,1,1,1,3,0,56,1,1,1,1,56,0,1,1,0,125,3,0,56,3,0,1,0,56,6,1,1,0,0,1,3,1,56,3
131,20220409231654,1,57,4,1,56,3,1,6,1,0,57,1,1,9,5,0,56,1,1,1,1,3,0,56,1,1,1,1,56,0,1,1,0,125,3,0,56,3,0,1,0,56,6,1,1,0,0,1,3,1,56,3
132,20220410231641,1,55,3,1,56,3,1,6,1,0,55,1,1,7,3,0,56,1,1,1,1,3,0,56,1,1,1,1,56,0,1,1,0,125,3,0,56,3,0,1,0,56,6,1,1,0,0,1,3,1,56,3
133,20220411231632,1,55,3,1,56,3,1,6,1,0,55,1,1,6,3,0,56,1,1,1,1,3,0,56,1,1,1,1,56,0,1,1,0,125,3,0,56,3,0,1,0,56,6,1,1,0,0,1,3,1,56,3
134,20220412234848,1,56,3,1,56,3,1,6,1,0,56,1,1,8,5,0,56,1,1,1,1,3,0,56,1,1,1,1,56,0,1,1,0,125,3,0,56,3,0,1,0,56,6,1,1,0,0,1,3,1,56,3
135,20220413235040,1,57,3,1,56,3,1,6,1,0,57,1,1,7,4,0,56,1,1,1,1,3,0,56,1,1,1,1,56,0,1,1,0,125,3,0,56,3,0,1,0,56,6,1,1,0,1,1,3,1,56,3
136,20220414234921,1,57,3,1,56,3,1,6,1,0,57,1,1,6,3,0,56,1,1,1,1,3,0,56,1,1,1,1,56,0,1,1,0,125,3,0,56,3,0,1,0,56,6,1,1,0,0,1,3,1,56,3
137,20220415231742,1,54,3,1,56,3,1,6,1,0,54,1,1,6,3,0,56,1,1,1,1,3,0,56,1,1,1,1,56,0,1,1,0,125,3,0,56,3,0,1,0,56,6,1,1,0,0,1,3,1,56,3
138,20220416231716,1,54,3,1,56,3,1,6,1,0,54,2,1,7,5,0,56,1,1,1,1,3,0,56,1,1,1,1,56,0,1,1,0,125,3,0,56,3,0,1,0,56,6,1,2,0,0,1,3,1,56,3
139,20220417234926,1,53,3,1,56,3,1,6,1,0,53,1,1,6,3,0,56,1,1,1,1,3,0,56,1,1,1,1,56,0,1,1,0,125,3,0,56,3,0,1,0,56,6,1,1,0,0,1,3,1,56,3
140,20220418232624,1,52,3,1,56,3,1,6,1,0,52,1,1,7,3,0,56,1,1,1,1,3,0,56,1,1,1,1,56,0,1,1,0,125,3,0,56,3,0,1,0,56,6,1,1,0,0,1,3,1,56,3
141,20220419235619,1,58,3,1,56,3,1,6,1,0,58,1,0,11,0,0,56,1,1,1,1,3,0,56,0,1,1,1,56,0,1,1,0,125,3,0,56,3,0,0,0,56,6,1,1,0,0,1,3,0,56,0
142,20220420235637,1,56,3,1,56,3,1,6,1,0,56,1,0,11,0,0,56,1,1,1,1,3,0,56,0,1,1,1,56,0,1,1,0,125,3,0,56,3,0,0,0,56,6,1,1,0,0,1,3,0,56,0
143,20220421223009,1,61,3,1,56,3,1,6,1,0,61,1,0,11,0,0,56,1,1,1,1,3,0,56,0,1,1,1,56,0,1,1,0,125,3,0,56,3,0,0,0,56,6,1,2,0,0,1,3,0,56,0
144,20220422223846,1,54,3,1,56,3,1,6,1,0,54,1,0,15,0,0,56,1,1,1,1,3,0,56,0,1,1,1,56,0,1,1,0,125,3,0,56,3,0,0,0,56,6,1,1,0,0,1,3,0,56,0
145,20220423234740,1,55,3,1,56,3,1,6,1,0,55,1,0,11,0,0,56,1,1,1,1,3,0,56,0,1,1,1,56,0,1,1,0,125,3,0,56,3,0,0,0,56,6,1,1,0,0,1,3,0,56,0
146,20220424231651,1,55,3,1,56,3,1,6,1,0,55,0,1,8,5,0,56,0,1,1,1,3,0,56,1,1,1,1,56,0,1,1,0,125,3,0,56,0,0,1,0,56,6,1,1,0,0,1,3,1,56,3
147,20220425235820,1,59,4,1,56,3,1,6,1,0,59,1,0,9,0,0,56,1,1,1,1,3,0,56,0,1,1,1,56,0,1,1,0,125,3,0,56,3,0,0,0,56,6,1,1,0,0,1,3,0,56,0
148,20220426235914,1,58,3,1,57,3,1,6,1,0,58,1,0,11,0,0,57,1,1,1,1,3,0,57,0,1,1,1,57,0,1,1,0,127,3,0,57,4,0,0,0,57,6,1,1,0,0,1,3,0,57,0
149,20220427232948,1,61,3,1,57,3,1,6,1,0,61,1,0,6,0,0,57,1,1,1,1,3,0,57,0,1,1,1,57,0,1,1,0,127,3,0,57,4,0,0,0,57,6,1,1,0,0,1,3,0,57,0
150,20220428233529,1,58,3,1,57,3,1,6,1,0,58,1,0,8,0,0,57,1,1,1,1,3,0,57,0,1,1,1,57,0,1,1,0,127,3,0,57,4,0,0,0,57,6,1,1,0,0,1,3,0,57,0
151,20220429235039,1,55,3,1,57,3,1,6,1,0,55,1,0,7,0,0,57,1,1,1,1,3,0,57,0,1,1,1,57,0,1,1,0,127,3,0,57,4,0,0,0,57,6,1,1,0,0,1,3,0,57,0
152,20220430231720,1,59,3,1,61,3,1,6,1,0,59,1,0,10,0,0,61,1,1,1,1,3,0,61,0,1,1,1,61,0,1,1,0,135,3,0,61,4,0,0,0,61,6,1,1,0,0,1,3,0,61,0
153,20220501231748,1,57,3,1,57,3,1,6,1,0,57,1,1,10,4,0,57,1,1,1,1,3,0,57,1,1,1,1,57,0,1,1,0,127,3,0,57,4,0,1,0,57,6,1,1,0,0,1,3,0,57,0
154,20220502231631,1,60,3,1,59,3,1,6,1,0,60,1,0,8,0,0,59,1,1,1,1,3,0,59,0,1,1,1,59,0,1,1,0,131,3,0,59,4,0,0,0,59,6,1,1,0,0,1,5,0,59,0
155,20220503231629,1,60,3,1,59,3,1,6,1,0,60,1,0,7,0,0,59,1,1,1,1,3,0,59,0,1,1,1,59,0,1,1,0,131,3,0,59,4,0,0,0,59,6,1,1,0,0,1,5,0,59,0
156,20220504231631,1,58,3,1,59,3,1,6,1,0,58,1,1,9,5,0,59,1,1,1,1,3,0,59,1,1,1,1,59,0,1,1,0,131,3,0,59,3,0,1,0,59,6,1,1,0,0,1,5,1,59,4
157,20220505235709,1,58,3,1,59,3,0,6,0,0,58,2,0,5,0,0,59,1,1,1,1,3,0,59,0,0,0,1,59,0,1,1,0,131,3,0,59,4,0,0,0,59,6,1,1,0,0,1,3,1,59,3
158,20220506231644,1,65,3,1,59,3,0,16,0,0,65,1,0,7,0,0,59,1,1,1,1,3,0,59,0,0,0,1,59,0,1,1,0,131,3,0,59,4,0,0,0,59,6,1,1,0,0,1,3,1,59,3
159,20220507233537,1,59,3,1,59,3,0,16,0,0,59,2,0,9,0,0,59,1,1,1,1,3,0,59,0,0,0,1,59,0,1,1,0,131,3,0,59,4,0,0,0,59,6,1,1,0,0,1,3,1,59,3
160,20220508234541,1,60,3,1,59,3,0,16,0,0,60,2,1,8,4,0,59,1,1,1,1,3,0,59,1,0,0,1,59,0,1,1,0,131,3,0,59,4,0,1,0,59,6,1,1,0,0,1,3,1,59,3
161,20220509235135,1,58,3,1,57,3,0,15,0,0,58,1,0,8,0,0,57,1,1,1,1,3,0,57,1,1,1,1,57,0,1,1,0,126,3,0,57,3,0,1,0,57,6,1,1,0,0,1,5,0,57,0
162,20220510235230,1,59,3,1,56,3,0,15,0,0,59,1,1,8,3,0,56,1,1,1,1,3,0,56,1,1,1,1,56,0,1,1,0,124,3,0,56,3,0,1,0,56,6,1,1,0,0,1,5,0,56,0
163,20220511230059,1,54,3,1,53,3,0,14,0,0,54,1,1,10,4,0,53,1,1,1,1,3,0,53,1,1,1,1,53,1,1,1,0,117,3,0,53,3,0,1,0,53,6,1,2,1,1,1,5,0,53,0
164,20220512235332,1,54,3,1,53,3,0,14,0,0,54,1,1,7,4,0,53,1,1,1,1,3,0,53,1,1,1,1,53,1,1,1,0,117,3,0,53,3,0,1,0,53,6,1,1,0,1,1,5,0,53,0
165,20220513231653,1,52,3,1,53,3,0,14,0,0,52,1,1,5,3,0,53,1,1,1,1,3,0,53,1,1,1,1,53,1,1,1,0,117,3,0,53,3,0,1,0,53,6,1,1,0,0,1,5,0,53,0
166,20220514235227,1,49,2,1,53,3,0,14,0,0,49,1,1,10,4,0,53,1,1,1,1,3,0,53,0,1,1,1,53,1,1,1,0,117,3,0,53,3,0,0,0,53,6,1,1,0,0,1,5,0,53,0
167,20220515231651,0,50,0,0,53,0,0,14,0,0,50,1,1,8,3,0,53,1,1,1,1,3,0,53,1,1,1,1,53,1,1,1,0,117,3,0,53,3,0,1,0,53,6,1,1,0,0,1,5,0,53,0
168,20220516231616,1,53,3,1,53,3,0,14,0,0,53,1,1,4,3,0,53,0,1,1,1,3,0,53,1,1,1,1,53,0,1,1,0,117,3,0,53,0,0,1,0,53,6,1,1,0,0,1,5,1,53,3
