,Timestamp,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" central-featured "")]_RELOC",class namecentral-featured_SEL,"xpath//*[@id=""www-wikipedia-org""]/div[2]_SEL","//*[@id=""js-link-box-pl""]/small[1]/span[1]_RELOC","xpath//*[@id=""js-link-box-pl""]/small/span_SEL","//*[@id=""js-lang-lists""]/*[@data-el-section=""secondary links""][4]/ul[1]/li[90]_RELOC","xpath//*[@id=""js-lang-lists""]/div[4]/ul/li[90]_SEL","//*[@id=""js-lang-lists""]/*[@data-el-section=""secondary links""][4]/ul[1]/li[7]_RELOC","xpath//*[@id=""js-lang-lists""]/div[4]/ul/li[7]_SEL","//*[@id=""js-lang-lists""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" langlist-large "")][2]/ul[1]/li[7]_RELOC","xpath//*[@id=""js-lang-lists""]/div[2]/ul/li[7]_SEL","//*[@id=""portalBanner_en6C_2021a_txt_2""]_RELOC",class namebanner_SEL,idportalBanner_en6C_2021a_txt_2_SEL,"xpath//*[@id=""portalBanner_en6C_2021a_txt_2""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" other-projects "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" other-project "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" other-project-link "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" other-project-text "")][1]_RELOC",class nameother-project-text_SEL,"xpath//*[@id=""www-wikipedia-org""]/div[11]/div[3]/div/a/div[2]_SEL","//*[@id=""js-lang-lists""]/*[@data-el-section=""secondary links""][4]/ul[1]/li[49]_RELOC","xpath//*[@id=""js-lang-lists""]/div[4]/ul/li[49]_SEL","//*[@id=""js-lang-lists""]/*[@data-el-section=""secondary links""][4]/ul[1]/li[85]_RELOC","xpath//*[@id=""js-lang-lists""]/div[4]/ul/li[85]_SEL","//*[@data-jsl10n=""wikiquote.slogan""]_RELOC",class nameother-project-tagline_SEL,"xpath//*[@id=""www-wikipedia-org""]/div[11]/div[3]/div[8]/a/div[2]/span[2]_SEL","//*[@id=""js-lang-lists""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" langlist-large "")][2]/ul[1]/li[19]_RELOC","xpath//*[@id=""js-lang-lists""]/div[2]/ul/li[19]_SEL","//*[@id=""js-lang-lists""]/*[@data-el-section=""secondary links""][3]/ul[1]/li[53]_RELOC","xpath//*[@id=""js-lang-lists""]/div[3]/ul/li[53]_SEL","//*[@id=""js-lang-lists""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" langlist-large "")][2]/ul[1]/li[22]_RELOC","xpath//*[@id=""js-lang-lists""]/div[2]/ul/li[22]_SEL","//*[@id=""js-lang-lists""]/*[@data-el-section=""secondary links""][3]/ul[1]/li[30]_RELOC","xpath//*[@id=""js-lang-lists""]/div[3]/ul/li[30]_SEL","//*[@id=""js-lang-lists""]/*[@data-el-section=""secondary links""][3]/ul[1]/li[49]_RELOC","xpath//*[@id=""js-lang-lists""]/div[3]/ul/li[49]_SEL","//*[@id=""js-lang-lists""]/*[@data-el-section=""secondary links""][3]/ul[1]/li[69]_RELOC","xpath//*[@id=""js-lang-lists""]/div[3]/ul/li[69]_SEL","//*[@id=""js-lang-lists""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" langlist-large "")][2]/ul[1]/li[2]_RELOC","xpath//*[@id=""js-lang-lists""]/div[2]/ul/li[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" langlist-tiny "")]/ul[1]/li[28]_RELOC","xpath//*[@id=""js-lang-lists""]/div[5]/ul/li[28]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" other-projects "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" other-project "")][9]/*[contains(concat("" "", normalize-space(@class), "" ""), "" other-project-link "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" other-project-icon "")][1]_RELOC",class nameother-project-icon_SEL,"xpath//*[@id=""www-wikipedia-org""]/div[11]/div[3]/div[9]/a/div_SEL","//*[@id=""js-lang-lists""]/*[@data-el-section=""secondary links""][3]/ul[1]/li[58]_RELOC","xpath//*[@id=""js-lang-lists""]/div[3]/ul/li[58]_SEL"
97,20220421214517,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
98,20220422221757,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
99,20220423225150,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
100,20220424234347,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
101,20220425235123,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
102,20220426235014,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
103,20220427225906,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
104,20220428235116,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
105,20220429233917,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
106,20220430215012,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
107,20220501235008,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
108,20220502192732,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
109,20220503231319,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
110,20220504224014,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
111,20220505235120,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
112,20220506235450,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
113,20220507235425,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
114,20220508222259,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
115,20220509232227,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
116,20220510235729,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
117,20220511235444,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
118,20220512233006,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
119,20220513221409,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
120,20220514232226,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
121,20220515224055,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
122,20220516224805,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
123,20220517235815,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
124,20220518235303,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
125,20220519234047,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
126,20220520235408,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
127,20220521233647,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
128,20220522230919,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
129,20220523232719,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
130,20220524233322,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
131,20220525234524,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
132,20220526233637,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
133,20220527233945,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
134,20220528232954,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
135,20220529235853,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
136,20220530212356,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
137,20220531234219,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
138,20220601225607,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
139,20220602232359,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
140,20220603231705,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
141,20220604210834,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
142,20220605233311,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
143,20220606214932,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
144,20220607235253,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
145,20220608232237,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
146,20220609222254,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
147,20220610235119,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
148,20220611234040,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
149,20220612232131,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
150,20220613235319,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
151,20220614205902,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
152,20220615212326,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
153,20220616213626,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
154,20220617223909,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
155,20220618213857,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
156,20220619232026,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
157,20220620233808,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
158,20220621225357,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
159,20220622213631,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
160,20220623202547,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
161,20220624223657,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
162,20220625234949,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
163,20220626235147,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
164,20220627231758,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
165,20220628234431,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
166,20220629230854,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
167,20220630205358,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
168,20220701222200,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
169,20220702225031,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
170,20220703200637,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
171,20220704205244,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
172,20220705224114,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
173,20220706232234,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
174,20220707222402,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
175,20220708234853,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
176,20220709234127,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
177,20220710235044,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
178,20220711223134,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
179,20220712230559,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
180,20220713235257,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
181,20220714221615,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
182,20220715230120,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
183,20220716233033,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
184,20220717232126,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
185,20220718195337,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
186,20220719230557,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
187,20220720235348,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
188,20220721234358,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
189,20220722234912,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
190,20220723224853,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
191,20220724230109,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
192,20220725233305,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
193,20220726204250,True,True,True,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
194,20220727225756,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
195,20220728231313,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
196,20220729232259,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
197,20220730220650,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
198,20220731233717,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
199,20220801235120,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True
