,Timestamp,"//*[@about=""/node/41276""]/span[1]_RELOC","xpath//*[@id=""block-box-shiny-content""]/div[8]/div/div/div[2]/div/div/div[3]/div/a/span_SEL","//*[@id=""block-menu-v2-submenu-row--7""]/div[2]_RELOC",class namemain-nav--subgroup_SEL,"xpath//*[@id=""block-menu-v2-submenu-row--7""]/div[2]_SEL","//*[@id=""block-menu-v2-submenu-row--5""]/div[2]/ul[1]/li[3]_RELOC",class namemain-nav--item_SEL,"xpath//*[@id=""block-menu-v2-submenu-row--5""]/div[2]/ul/li[3]_SEL","//*[@data-glide-dir=""=0""]_RELOC",class nameglide__bullet_SEL,"xpath//*[@id=""block-box-shiny-content""]/div[8]/div[2]/button_SEL","//*[@id=""block-menu-v2-submenu-row--5""]/div[2]_RELOC","xpath//*[@id=""block-menu-v2-submenu-row--5""]/div[2]_SEL","//*[@id=""block-menu-v2-submenu-row""]/div[1]/ul[2]/li[1]/a[1]/div[1]/span[1]_RELOC",class namemain-nav--child-item--title_SEL,"xpath//*[@id=""block-menu-v2-submenu-row""]/div/ul[2]/li/a/div/span_SEL","//*[@about=""/node/76306""]_RELOC",class namemodule-76306_SEL,"xpath//*[@id=""block-box-shiny-content""]/div[7]_SEL","//*[@aria-label=""Solutions""]_RELOC",class namemain-nav--primary-item_SEL,"xpath//*[@id=""block-menu-v2-item--2""]/button_SEL","//*[@style=""background-color: #FFFFFF;""]/div[1]/div[1]/div[1]/div[1]_RELOC",class namenavigation-spotlight--content_SEL,"xpath//*[@id=""block-menu-v2-submenu--6""]/div/div/div/div_SEL","//*[@aria-labelledby=""footer-mobile""]/li[1]_RELOC",class namefooter--mobile__column_SEL,"xpath//*[@id=""block-box-shiny-footerlinks-v2-mobile""]/div/ul/li_SEL","//*[@id=""block-box-shiny-footerlinks-v2""]/li[5]/ul[1]/li[1]/ul[1]/li[9]_RELOC","xpath//*[@id=""block-box-shiny-footerlinks-v2""]/li[5]/ul/li/ul/li[9]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" logo-stripe--row "")]/div[5]/div[1]_RELOC",class nameanim-wrapper_SEL,"xpath//*[@id=""block-box-shiny-content""]/div[2]/div/div[2]/div[5]/div_SEL","//*[@id=""block-menu-v2-submenu-row--2""]/div[2]/ul[1]/li[5]/a[1]/div[1]_RELOC","xpath//*[@id=""block-menu-v2-submenu-row--2""]/div[2]/ul/li[5]/a/div_SEL","//*[@aria-labelledby=""footer-mobile""]/li[1]/ul[1]/ul[1]/li[6]_RELOC","xpath//*[@id=""block-box-shiny-footerlinks-v2-mobile""]/div/ul/li/ul/ul/li[6]_SEL","//*[@id=""block-box-shiny-footerlinks-v2""]/li[3]/ul[1]/li[1]/ul[1]/li[1]_RELOC","xpath//*[@id=""block-box-shiny-footerlinks-v2""]/li[3]/ul/li/ul/li_SEL","//*[@id=""block-menu-v2-submenu-row--7""]_RELOC",idblock-menu-v2-submenu-row--7_SEL,class namemain-nav--row_SEL,"xpath//*[@id=""block-menu-v2-submenu-row--7""]_SEL","//*[@id=""block-menu-v2-submenu-row""]_RELOC",idblock-menu-v2-submenu-row_SEL,"xpath//*[@id=""block-menu-v2-submenu-row""]_SEL","//*[@id=""block-menu-v2-submenu-row--2""]/div[2]/ul[1]/li[4]/a[1]/div[1]_RELOC","xpath//*[@id=""block-menu-v2-submenu-row--2""]/div[2]/ul/li[4]/a/div_SEL","//*[@aria-labelledby=""footer-mobile""]/li[1]/ul[1]/ul[1]/li[7]_RELOC","xpath//*[@id=""block-box-shiny-footerlinks-v2-mobile""]/div/ul/li/ul/ul/li[7]_SEL","//*[@aria-labelledby=""footer-mobile""]/li[1]/ul[1]/ul[1]/li[2]_RELOC","xpath//*[@id=""block-box-shiny-footerlinks-v2-mobile""]/div/ul/li/ul/ul/li[2]_SEL"
90,20220705174010,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,6,1,1,2,1,1,1,1,1,2,1,2,1,2
91,20220706191225,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,6,1,1,2,1,1,1,1,1,2,1,2,1,2
92,20220707233100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,20220709203208,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,6,1,1,2,1,1,1,1,1,2,1,2,1,2
94,20220710182702,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,6,1,1,2,1,1,1,1,1,2,1,2,1,2
95,20220715194847,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,6,1,1,2,1,1,1,1,1,2,1,2,1,2
96,20220717231521,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,6,1,1,2,1,1,1,1,1,2,1,2,1,2
97,20220718161933,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,6,1,1,2,1,1,1,1,1,2,1,2,1,2
98,20220719011943,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,6,1,1,2,1,1,1,1,1,2,1,2,1,2
99,20220720214103,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,6,1,1,2,1,1,1,1,1,2,1,2,1,2
100,20220722050704,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,5,1,1,2,1,1,1,1,1,2,1,2,1,2
101,20220723151818,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,5,1,1,2,1,1,1,1,1,2,1,2,1,2
102,20220724214126,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,5,1,1,2,1,1,1,1,1,2,1,2,1,2
103,20220725181306,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,5,1,1,2,1,1,1,1,1,2,1,2,1,2
104,20220726191451,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,5,1,1,2,1,1,1,1,1,2,1,2,1,2
105,20220727225424,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,5,1,1,2,1,1,1,1,1,2,1,2,1,2
106,20220729182451,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,5,1,1,2,1,1,1,1,1,2,1,2,1,2
107,20220730135719,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,5,1,1,2,1,1,1,1,1,2,1,2,1,2
108,20220731191508,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,5,1,1,2,1,1,1,1,1,2,1,2,1,2
109,20220802163738,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,5,1,1,2,1,1,1,1,1,2,1,2,1,2
110,20220803235529,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,5,1,1,2,1,1,1,1,1,2,1,2,1,2
111,20220805191554,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,5,1,1,2,1,1,1,1,1,2,1,2,1,2
112,20220808195154,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,5,1,1,2,1,1,1,1,1,2,1,2,1,2
113,20220809211317,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,5,1,1,2,1,1,1,1,1,2,1,2,1,2
114,20220810214701,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,5,1,1,2,1,1,1,1,1,2,1,2,1,2
115,20220811193403,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,5,1,1,2,1,1,1,1,1,2,1,2,1,2
116,20220812164317,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,5,1,1,2,1,1,1,1,1,2,1,2,1,2
117,20220814235208,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,5,1,1,2,1,1,1,1,1,2,1,2,1,2
118,20220817224854,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,5,1,1,2,1,1,1,1,1,2,1,2,1,2
119,20220818215545,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,5,1,1,2,1,1,1,1,1,2,1,2,1,2
120,20220820143600,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,5,1,1,2,1,1,1,1,1,2,1,2,1,2
121,20220821162843,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,5,1,1,2,1,1,1,1,1,2,1,2,1,2
122,20220822170741,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,5,1,1,2,1,1,1,1,1,2,1,2,1,2
123,20220823193723,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,5,1,1,2,1,1,1,1,1,2,1,2,1,2
124,20220824230838,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,5,1,1,2,1,1,1,1,1,2,1,2,1,2
125,20220825233655,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,5,1,1,2,1,1,1,1,1,2,1,2,1,2
126,20220826183747,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,5,1,1,2,1,1,1,1,1,2,1,2,1,2
127,20220827070903,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,5,1,1,2,1,1,1,1,1,2,1,2,1,2
128,20220828072726,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,5,1,1,2,1,1,1,1,1,2,1,2,1,2
129,20220829081501,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,5,1,1,2,1,1,1,1,1,2,1,2,1,2
130,20220830191957,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,5,1,1,2,1,1,1,1,1,2,1,2,1,2
131,20220901232621,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,5,1,1,2,1,1,1,1,1,2,1,2,1,2
132,20220903110048,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,5,1,1,2,1,1,1,1,1,2,1,2,1,2
133,20220904114704,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,5,1,1,2,1,1,1,1,1,2,1,2,1,2
134,20220906214521,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,5,1,1,2,1,1,1,1,1,2,1,2,1,2
135,20220908235801,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,5,1,1,2,1,1,1,1,1,2,1,2,1,2
136,20220909192238,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,5,1,1,2,1,1,1,1,1,2,1,2,1,2
137,20220910142219,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,5,1,1,2,1,1,1,1,1,2,1,2,1,2
138,20220912141333,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,5,1,1,2,1,1,1,1,1,2,1,2,1,2
139,20220913164218,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,5,1,1,2,1,1,1,1,1,2,1,2,1,2
140,20220914203321,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,5,1,1,2,1,1,1,1,1,2,1,2,1,2
141,20220915203338,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,5,1,1,2,1,1,1,1,1,2,1,2,1,2
142,20220916152618,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,5,1,1,2,1,1,1,1,1,2,1,2,1,2
143,20220917155940,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,5,1,1,2,1,1,1,1,1,2,1,2,1,2
144,20220918231135,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,5,1,1,2,1,1,1,1,1,2,1,2,1,2
145,20220919192434,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,5,1,1,2,1,1,1,1,1,2,1,2,1,2
146,20220921204435,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,5,1,1,2,1,1,1,1,1,2,1,2,1,2
147,20220922074246,1,0,1,8,1,1,38,1,1,4,0,1,1,1,38,8,0,9,1,1,3,1,0,2,4,1,2,2,1,1,1,19,1,1,2,1,2,1,5,1,1,2,1,1,1,1,1,2,1,2,1,2
