,Timestamp,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" main-page "")]/section[5]/div[1]/div[5]/div[2]/a[2]/div_RELOC",class namecard-mini__text_SEL,"xpath//*[@id=""body""]/div[2]/div[2]/main/div/section[5]/div[1]/div[5]/div[2]/a[2]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" main-page "")]/section[5]/div[1]/div[2]/div[3]/a[3]/div/div_RELOC",class namecard-mini__info_SEL,"xpath//*[@id=""body""]/div[2]/div[2]/main/div/section[5]/div[1]/div[2]/div[3]/a[3]/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" menu__nav-list "")]/li[18]_RELOC",class namemenu__nav-item_SEL,"xpath//*[@id=""body""]/div[2]/div[1]/div/div[2]/nav/ul/li[18]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" main-page "")]/section[3]/div[1]/div/div[3]/a[2]/div/div_RELOC","xpath//*[@id=""body""]/div[2]/div[2]/main/div/section[3]/div[1]/div/div[3]/a[2]/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" topnews "")]/div[2]/a[4]/div_RELOC","xpath//*[@id=""body""]/div[2]/div[2]/main/div/section[1]/div[1]/div[1]/div[2]/a[4]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" last24 "")]/a[5]/div[2]_RELOC","xpath//*[@id=""body""]/div[2]/div[2]/main/div/section[1]/div[2]/div[2]/a[5]/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" main-page "")]/section[2]/div[1]/div/div[1]/a[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" card-big__image-wrap "")][1]_RELOC",class namecard-big__image-wrap_SEL,"xpath//*[@id=""body""]/div[2]/div[2]/main/div/section[2]/div[1]/div/div[1]/a[1]/div[1]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" main-page "")]/section[2]/div[1]/div/div[3]/a[4]/div/div_RELOC","xpath//*[@id=""body""]/div[2]/div[2]/main/div/section[2]/div[1]/div/div[3]/a[4]/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" main-page "")]/section[3]/div[1]/div/div[1]/a[3]/div_RELOC","xpath//*[@id=""body""]/div[2]/div[2]/main/div/section[3]/div[1]/div/div[1]/a[3]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" main-page "")]/section[5]/div[1]/div[3]/div[2]/a[2]/div/span_RELOC",class namecard-mini__title_SEL,"xpath//*[@id=""body""]/div[2]/div[2]/main/div/section[5]/div[1]/div[3]/div[2]/a[2]/div/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" last24 "")]/a[9]/div[2]_RELOC","xpath//*[@id=""body""]/div[2]/div[2]/main/div/section[1]/div[2]/div[2]/a[9]/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" main-page "")]/section[3]/div[1]/div/div[3]/*[contains(concat("" "", normalize-space(@class), "" ""), "" card-big "")][3]/*[contains(concat("" "", normalize-space(@class), "" ""), "" card-big__image-wrap "")][1]_RELOC","xpath//*[@id=""body""]/div[2]/div[2]/main/div/section[3]/div[1]/div/div[3]/a[3]/div[1]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" main-page "")]/section[5]/div[1]/div[1]/div[1]/a[1]/div_RELOC","xpath//*[@id=""body""]/div[2]/div[2]/main/div/section[5]/div[1]/div[1]/div[1]/a[1]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" main-page "")]/section[5]/div[1]/div[2]_RELOC",class namelonggrid-list_SEL,"xpath//*[@id=""body""]/div[2]/div[2]/main/div/section[5]/div[1]/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" main-page "")]/section[5]/div[1]/div[4]/div[3]/a[3]/*[contains(concat("" "", normalize-space(@class), "" ""), "" card-big__info "")][1]_RELOC",class namecard-big__info_SEL,"xpath//*[@id=""body""]/div[2]/div[2]/main/div/section[5]/div[1]/div[4]/div[3]/a[3]/div[3]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" header__my "")]_RELOC",class nameheader__my_SEL,"xpath//*[@id=""body""]/div[2]/div[2]/div[2]/header/div[3]/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" main-page "")]/section[5]/div[1]/div[3]/div[3]/a[4]/div_RELOC","xpath//*[@id=""body""]/div[2]/div[2]/main/div/section[5]/div[1]/div[3]/div[3]/a[4]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" main-page "")]/section[3]/div[1]/div/div[1]/a[4]/div/div_RELOC","xpath//*[@id=""body""]/div[2]/div[2]/main/div/section[3]/div[1]/div/div[1]/a[4]/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" main-page "")]/section[5]/div[1]/div[5]_RELOC","xpath//*[@id=""body""]/div[2]/div[2]/main/div/section[5]/div[1]/div[5]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" main-page "")]/section[3]/div[1]/div/div[3]/a[4]/div/span_RELOC","xpath//*[@id=""body""]/div[2]/div[2]/main/div/section[3]/div[1]/div/div[3]/a[4]/div/span_SEL"
84,20220823235324,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False
85,20220824234757,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False
86,20220826234700,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False
87,20220827234812,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False
88,20220828235129,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False
89,20220830230824,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False
90,20220831231408,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False
91,20220901234025,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False
92,20220903231658,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False
93,20220905234640,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False
94,20220908234737,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False
95,20220909234831,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False
96,20220910234714,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False
97,20220912234651,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False
98,20220916235414,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False
99,20220918234803,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False
100,20220919235420,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,False
101,20220920165200,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False
102,20220922211245,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False,False,False,True,False,False,False
