,Timestamp,"//*[@id=""globalbar""]_RELOC",idglobalbar_SEL,"xpath//*[@id=""globalbar""]_SEL","//*[@data-url=""https://pse.is/39vfy3""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" media-body "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" media-footer "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" list-unstyled "")][1]/li[1]_RELOC","xpath//*[@id=""banner-1_1""]/div/div[3]/div/div/div[2]/ul/li_SEL","//*[@data-slide-to=""0""]_RELOC",class nameactive_SEL,"xpath//*[@id=""banner-1_1""]/ol/li_SEL","//*[@id=""banner-1_2""]/*[@data-slide=""next""][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sr-only "")][1]_RELOC",class namesr-only_SEL,"xpath//*[@id=""banner-1_2""]/a[2]/span[2]_SEL","//*[@id=""banner-1_1""]/*[@data-slide=""prev""][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" carousel-control-prev-icon "")][1]_RELOC",class namecarousel-control-prev-icon_SEL,"xpath//*[@id=""banner-1_1""]/a/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" col-10 "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" row "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" col-3 "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" row "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" list-unstyled "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" text-gray-40 "")][2]_RELOC",class nametext-gray-40_SEL,xpath//html/body/footer/div/div/div[2]/div[3]/div/div/ul/li[5]_SEL,"//*[@id=""sel_loc_name9""]_RELOC",idsel_loc_name9_SEL,namesel_loc_name9_SEL,"xpath//*[@id=""sel_loc_name9""]_SEL","//*[@id=""jobcat1""]_RELOC",idjobcat1_SEL,namejobcat1_SEL,"xpath//*[@id=""jobcat1""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" col-8 "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" row "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" list-inline "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" list-inline-item "")][5]_RELOC",class namelist-inline-item_SEL,xpath//html/body/footer/div/div/div[2]/div/div/div/ul/li[5]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" col-10 "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" row "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" col-3 "")][3]/*[contains(concat("" "", normalize-space(@class), "" ""), "" row "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" list-unstyled "")][1]/li[1]_RELOC",xpath//html/body/footer/div/div/div[2]/div[3]/div[3]/div/ul/li_SEL,"//*[@data-url=""https://bit.ly/2KqPumb""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" media-body "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" media-content "")][1]_RELOC",class namemedia-content_SEL,"xpath//*[@id=""banner-1_1""]/div/div/div/div/div_SEL","//*[@data-url=""http://www.104.com.tw/cfdocs/project/adpda08/ad20210226_25333.htm""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" media-body "")][1]_RELOC",class namemedia-body_SEL,"xpath//*[@id=""banner-1_1""]/div/div[2]/div/div_SEL","//*[@id=""jobcat3""]_RELOC",idjobcat3_SEL,namejobcat3_SEL,"xpath//*[@id=""jobcat3""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" js-job-search-content_link_category "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" list-unstyled "")][1]/li[2]_RELOC",xpath//html/body/article/div/div/div[2]/div[2]/ul/li[2]_SEL,"//*[@id=""sel_main_jobcat1""]_RELOC",idsel_main_jobcat1_SEL,namesel_main_jobcat1_SEL,"xpath//*[@id=""sel_main_jobcat1""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" col-8 "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" row "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" list-inline "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" list-inline-item "")][8]_RELOC",xpath//html/body/footer/div/div/div[2]/div/div/div/ul/li[8]_SEL,"//*[@id=""banner-1_1""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" carousel-inner "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" carousel-item "")][4]/*[contains(concat("" "", normalize-space(@class), "" ""), "" media "")][1]_RELOC",class namemedia_SEL,"xpath//*[@id=""banner-1_1""]/div/div[4]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" js-job-search-content_keyword "")]_RELOC",class named-flex_SEL,xpath//html/body/article/div/div/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" fade "")]_RELOC",class namemodal_SEL,idoutsideLinkModal_SEL,"xpath//*[@id=""outsideLinkModal""]_SEL","//*[@data-slide-to=""1""]_RELOC","xpath//*[@id=""banner-1_1""]/ol/li[2]_SEL"
69,20210928011520,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
70,20211005020311,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
71,20211006101045,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
72,20211009145140,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
73,20211010130833,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
74,20211012031256,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
75,20211013042245,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
76,20211017144214,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
77,20211020085813,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
78,20211026071146,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
79,20211027071652,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
80,20211028055514,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
81,20211102120313,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
82,20211103125716,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
83,20211110140433,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
84,20211111062445,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
85,20211116161006,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
86,20211117224914,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
87,20211124154115,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
88,20211201164947,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
89,20211203052833,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
90,20211204123631,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
91,20211208211424,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
92,20211213214703,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
93,20211216144415,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
94,20211219121357,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
95,20211220223317,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
96,20211224062131,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
97,20211227233402,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
98,20220106054211,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
99,20220107033027,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
100,20220111021015,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
101,20220121155952,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
102,20220124202609,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
103,20220127034818,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
104,20220128082104,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
105,20220129060518,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
106,20220131223819,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
107,20220201212517,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
108,20220204003931,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
109,20220208223300,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
110,20220210113131,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
111,20220213034020,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
112,20220214144626,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
113,20220215234044,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
114,20220223012439,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
115,20220301232534,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
116,20220302234932,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
117,20220309082045,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
118,20220310085228,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
119,20220313073154,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
120,20220316144559,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
121,20220317101759,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
122,20220318102327,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
123,20220325121958,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
124,20220326123851,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
125,20220327091204,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
126,20220328120024,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
127,20220330024910,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
128,20220401033741,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
129,20220403210133,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
130,20220405205400,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
131,20220409155211,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
132,20220415144710,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
133,20220416162332,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
134,20220417232527,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
135,20220418055814,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
136,20220424152414,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
137,20220501155058,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
138,20220506062702,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
139,20220508160939,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
140,20220515162604,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
141,20220519005929,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
142,20220521225544,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
143,20220522164139,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
144,20220529170355,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
145,20220601130054,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
146,20220602133840,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
147,20220605171621,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
148,20220612173629,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
149,20220613163336,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
150,20220614144654,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
151,20220619170220,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
152,20220620165559,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
153,20220621095213,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
154,20220622161607,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
155,20220624020920,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
156,20220625222204,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
157,20220626113454,True,True,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True
