,Timestamp,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" central-featured "")]_RELOC",class namecentral-featured_SEL,"xpath//*[@id=""www-wikipedia-org""]/div[2]_SEL","//*[@id=""js-link-box-pl""]/small[1]/span[1]_RELOC","xpath//*[@id=""js-link-box-pl""]/small/span_SEL","//*[@id=""js-lang-lists""]/*[@data-el-section=""secondary links""][4]/ul[1]/li[90]_RELOC","xpath//*[@id=""js-lang-lists""]/div[4]/ul/li[90]_SEL","//*[@id=""js-lang-lists""]/*[@data-el-section=""secondary links""][4]/ul[1]/li[7]_RELOC","xpath//*[@id=""js-lang-lists""]/div[4]/ul/li[7]_SEL","//*[@id=""js-lang-lists""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" langlist-large "")][2]/ul[1]/li[7]_RELOC","xpath//*[@id=""js-lang-lists""]/div[2]/ul/li[7]_SEL","//*[@id=""portalBanner_en6C_2021a_txt_2""]_RELOC",class namebanner_SEL,idportalBanner_en6C_2021a_txt_2_SEL,"xpath//*[@id=""portalBanner_en6C_2021a_txt_2""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" other-projects "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" other-project "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" other-project-link "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" other-project-text "")][1]_RELOC",class nameother-project-text_SEL,"xpath//*[@id=""www-wikipedia-org""]/div[11]/div[3]/div/a/div[2]_SEL","//*[@id=""js-lang-lists""]/*[@data-el-section=""secondary links""][4]/ul[1]/li[49]_RELOC","xpath//*[@id=""js-lang-lists""]/div[4]/ul/li[49]_SEL","//*[@id=""js-lang-lists""]/*[@data-el-section=""secondary links""][4]/ul[1]/li[85]_RELOC","xpath//*[@id=""js-lang-lists""]/div[4]/ul/li[85]_SEL","//*[@data-jsl10n=""wikiquote.slogan""]_RELOC",class nameother-project-tagline_SEL,"xpath//*[@id=""www-wikipedia-org""]/div[11]/div[3]/div[8]/a/div[2]/span[2]_SEL","//*[@id=""js-lang-lists""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" langlist-large "")][2]/ul[1]/li[19]_RELOC","xpath//*[@id=""js-lang-lists""]/div[2]/ul/li[19]_SEL","//*[@id=""js-lang-lists""]/*[@data-el-section=""secondary links""][3]/ul[1]/li[53]_RELOC","xpath//*[@id=""js-lang-lists""]/div[3]/ul/li[53]_SEL","//*[@id=""js-lang-lists""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" langlist-large "")][2]/ul[1]/li[22]_RELOC","xpath//*[@id=""js-lang-lists""]/div[2]/ul/li[22]_SEL","//*[@id=""js-lang-lists""]/*[@data-el-section=""secondary links""][3]/ul[1]/li[30]_RELOC","xpath//*[@id=""js-lang-lists""]/div[3]/ul/li[30]_SEL","//*[@id=""js-lang-lists""]/*[@data-el-section=""secondary links""][3]/ul[1]/li[49]_RELOC","xpath//*[@id=""js-lang-lists""]/div[3]/ul/li[49]_SEL","//*[@id=""js-lang-lists""]/*[@data-el-section=""secondary links""][3]/ul[1]/li[69]_RELOC","xpath//*[@id=""js-lang-lists""]/div[3]/ul/li[69]_SEL","//*[@id=""js-lang-lists""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" langlist-large "")][2]/ul[1]/li[2]_RELOC","xpath//*[@id=""js-lang-lists""]/div[2]/ul/li[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" langlist-tiny "")]/ul[1]/li[28]_RELOC","xpath//*[@id=""js-lang-lists""]/div[5]/ul/li[28]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" other-projects "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" other-project "")][9]/*[contains(concat("" "", normalize-space(@class), "" ""), "" other-project-link "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" other-project-icon "")][1]_RELOC",class nameother-project-icon_SEL,"xpath//*[@id=""www-wikipedia-org""]/div[11]/div[3]/div[9]/a/div_SEL","//*[@id=""js-lang-lists""]/*[@data-el-section=""secondary links""][3]/ul[1]/li[58]_RELOC","xpath//*[@id=""js-lang-lists""]/div[3]/ul/li[58]_SEL"
97,20220421214517,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,12,0,1,1,1,1,1,41,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
98,20220422221757,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,12,0,1,1,1,1,1,41,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
99,20220423225150,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,12,0,1,1,1,1,1,41,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
100,20220424234347,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,12,0,1,1,1,1,1,41,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
101,20220425235123,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,12,0,1,1,1,1,1,41,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
102,20220426235014,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,12,0,1,1,1,1,1,41,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
103,20220427225906,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,12,0,1,1,1,1,1,41,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
104,20220428235116,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,12,0,1,1,1,1,1,41,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
105,20220429233917,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,12,0,1,1,1,1,1,41,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
106,20220430215012,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,12,0,1,1,1,1,1,41,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
107,20220501235008,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,12,0,1,1,1,1,1,41,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
108,20220502192732,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,12,0,1,1,1,1,1,41,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
109,20220503231319,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,12,0,1,1,1,1,1,41,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
110,20220504224014,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,12,0,1,1,1,1,1,41,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
111,20220505235120,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,12,0,1,1,1,1,1,41,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
112,20220506235450,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,12,0,1,1,1,1,1,41,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
113,20220507235425,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,12,0,1,1,1,1,1,41,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
114,20220508222259,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,12,0,1,1,1,1,1,41,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
115,20220509232227,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
116,20220510235729,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
117,20220511235444,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
118,20220512233006,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
119,20220513221409,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
120,20220514232226,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
121,20220515224055,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
122,20220516224805,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
123,20220517235815,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
124,20220518235303,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
125,20220519234047,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
126,20220520235408,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
127,20220521233647,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
128,20220522230919,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
129,20220523232719,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
130,20220524233322,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
131,20220525234524,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
132,20220526233637,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
133,20220527233945,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
134,20220528232954,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
135,20220529235853,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
136,20220530212356,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
137,20220531234219,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
138,20220601225607,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
139,20220602232359,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
140,20220603231705,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
141,20220604210834,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
142,20220605233311,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
143,20220606214932,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
144,20220607235253,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
145,20220608232237,1,1,1,0,0,1,1,1,1,1,1,0,4,0,0,1,12,12,1,1,1,1,1,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,2,1,1
146,20220609222254,1,1,1,0,0,1,1,1,1,1,1,0,4,0,0,1,12,12,1,1,1,1,1,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,2,1,1
147,20220610235119,1,1,1,0,0,1,1,1,1,1,1,0,4,0,0,1,12,12,1,1,1,1,1,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,2,1,1
148,20220611234040,1,1,1,0,0,1,1,1,1,1,1,0,4,0,0,1,12,12,1,1,1,1,1,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,2,1,1
149,20220612232131,1,1,1,0,0,1,1,1,1,1,1,0,4,0,0,1,12,12,1,1,1,1,1,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,2,1,1
150,20220613235319,1,1,1,1,1,1,1,1,1,1,1,0,4,0,0,1,12,12,1,1,1,1,1,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,2,1,1
151,20220614205902,1,1,1,1,1,1,1,1,1,1,1,0,4,0,0,1,12,12,1,1,1,1,1,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,2,1,1
152,20220615212326,1,1,1,1,1,1,1,1,1,1,1,0,4,0,0,1,12,12,1,1,1,1,1,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,2,1,1
153,20220616213626,1,1,1,1,1,1,1,1,1,1,1,0,4,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
154,20220617223909,1,1,1,1,1,1,1,1,1,1,1,0,4,0,0,1,12,12,1,1,1,1,1,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,2,1,1
155,20220618213857,1,1,1,1,1,1,1,1,1,1,1,0,4,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
156,20220619232026,1,1,1,1,1,1,1,1,1,1,1,0,4,0,0,1,12,12,1,1,1,1,1,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,2,1,1
157,20220620233808,1,1,1,1,1,1,1,1,1,1,1,0,4,0,0,1,12,12,1,1,1,1,1,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,2,1,1
158,20220621225357,1,1,1,1,1,1,1,1,1,1,1,0,4,0,0,1,12,12,1,1,1,1,1,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,2,1,1
159,20220622213631,1,1,1,1,1,1,1,1,1,1,1,0,4,0,0,1,12,12,1,1,1,1,1,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,2,1,1
160,20220623202547,1,1,1,1,1,1,1,1,1,1,1,0,4,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
161,20220624223657,1,1,1,1,1,1,1,1,1,1,1,0,4,0,0,1,12,12,1,1,1,1,1,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,2,1,1
162,20220625234949,1,1,1,1,1,1,1,1,1,1,1,0,4,0,0,1,12,12,1,1,1,1,1,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,2,1,1
163,20220626235147,1,1,1,1,1,1,1,1,1,1,1,0,4,0,0,1,12,12,1,1,1,1,1,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,2,1,1
164,20220627231758,1,1,1,1,1,1,1,1,1,1,1,0,4,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
165,20220628234431,1,1,1,1,1,1,1,1,1,1,1,0,4,0,0,1,12,12,1,1,1,1,1,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,2,1,1
166,20220629230854,1,1,1,1,1,1,1,1,1,1,1,0,4,0,0,1,12,12,1,1,1,1,1,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,2,1,1
167,20220630205358,1,1,1,1,1,1,1,1,1,1,1,0,4,0,0,1,12,12,1,1,1,1,1,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,2,1,1
168,20220701222200,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
169,20220702225031,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
170,20220703200637,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
171,20220704205244,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
172,20220705224114,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
173,20220706232234,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
174,20220707222402,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
175,20220708234853,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
176,20220709234127,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
177,20220710235044,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
178,20220711223134,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
179,20220712230559,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
180,20220713235257,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
181,20220714221615,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
182,20220715230120,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
183,20220716233033,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
184,20220717232126,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
185,20220718195337,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
186,20220719230557,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
187,20220720235348,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
188,20220721234358,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
189,20220722234912,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
190,20220723224853,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
191,20220724230109,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
192,20220725233305,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
193,20220726204250,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
194,20220727225756,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
195,20220728231313,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
196,20220729232259,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
197,20220730220650,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
198,20220731233717,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
199,20220801235120,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,12,0,1,1,1,1,1,42,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1,1
