,Timestamp,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" footer__module-footer__section--container"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" footer__module-footer__section--tiles"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" seo-content"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" seocontent"")][2]//*[@aria-hidden=""true""]_RELOC",class namefooter__module-footer__section--tile__icon_SEL,xpath//html/body/div/footer/div/div[2]/div/div/div[2]/div/div/div[2]/div/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" header-navigation__contact--links"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" header-navigation__contact--link"")][3]_RELOC",class nameheader-navigation__contact--link_SEL,xpath//html/body/div/noscript/div/div/div/header/section[2]/section/section[2]/nav/ul/li[3]_SEL,"//*[@id=""product-customer-service""]//*[@data-pt-name=""hd_sm_fs_findatm""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidemenunav__secondary__prim--title"")][1]_RELOC",class namesidemenunav__secondary__prim--title_SEL,"xpath//*[@id=""product-customer-service""]/div/ul[2]/li[3]/a/p_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" homepageheader"")]_RELOC",class namehomepageheader_SEL,xpath//html/body/div/noscript/div/div/div_SEL,"//*[@id=""product-sidenav-3""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidemenunav__secondary__prim"")][1]/ul[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidemenunav__secondary__prim--link"")][7]_RELOC",class namesidemenunav__secondary__prim--link_SEL,"xpath//*[@id=""product-sidenav-3""]/div/ul/li[7]_SEL","//*[@id=""contact-2""]/*[@role=""menu""][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" header-navigation__dropdown--last-link"")][1]_RELOC",class nameheader-navigation__dropdown--last-link_SEL,"xpath//*[@id=""contact-2""]/ul/li[3]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" country-banner__wrapper__text"")]_RELOC",class namecountry-banner__wrapper__text_SEL,xpath//html/body/div/div[2]/div/div/div/div/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" country-banner__wrapper__dismiss--btn"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" accessible-text"")][1]_RELOC",class nameaccessible-text_SEL,xpath//html/body/div/div[2]/div/div/div/div[2]/a/span[2]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" disclosuremodal"")]_RELOC",class namedisclosuremodal_SEL,xpath//html/body/div/div[6]_SEL,"//*[@id=""product-sidenav-1""]//*[@data-pt-name=""hd_sm_fs_compsav""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidemenunav__secondary__prim--title"")][1]_RELOC","xpath//*[@id=""product-sidenav-1""]/div/ul/li[2]/a/p_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" browser-message__content--supported"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" browser-message__desc"")][1]_RELOC",class namebrowser-message__desc_SEL,xpath//html/body/div/div/div/div/div/div/div[2]/div[2]_SEL,"//*[@id=""product-sidenav-1""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidemenunav__secondary__prim"")][1]/ul[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidemenunav__secondary__prim--link"")][1]_RELOC","xpath//*[@id=""product-sidenav-1""]/div/ul/li[3]_SEL","//*[@data-id=""product-customer-service""]_RELOC",class namesidemenunav__prim--links_SEL,"xpath//*[@id=""side-menu-header""]/section[4]/div[2]/ul/li[2]/button_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" footer__module-footer__section--container"")]_RELOC",class namefooter__module-footer__section--container_SEL,xpath//html/body/div/footer/div/div[2]/div/div/div[2]_SEL,"//*[@data-speedbump-type=""default""]_RELOC",class nameglobal-overlay_SEL,xpath//html/body/div/div[7]/div_SEL,"//footer[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" footer"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" feature-container"")][2]_RELOC",class namefeature-container_SEL,xpath//html/body/div/footer/div/div[3]_SEL,"//*[@id=""side-menu-header""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidemenunav__section"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidemenunav__prim"")][1]/ul[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidemenunav__prim--link"")][1]_RELOC",class namesidemenunav__prim--link_SEL,"xpath//*[@id=""side-menu-header""]/section[3]/div/ul/li_SEL","//*[@id=""product-customer-service""]_RELOC",idproduct-customer-service_SEL,class namesidemenunav__secondary--section__submenu_SEL,"xpath//*[@id=""product-customer-service""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" footer__module-footer__section__followus--links"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" footer__module-footer__section__followus--link"")][2]_RELOC",class namefooter__module-footer__section__followus--link_SEL,xpath//html/body/div/footer/div/div/div/div/div[2]/ul/li[2]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" footer__module-footer__section--footer-links"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" footer__module-footer__section--footer-link"")][7]_RELOC",class namefooter__module-footer__section--footer-link_SEL,xpath//html/body/div/footer/div/div[3]/div/div/div/ul/li[7]_SEL
68,20220520234931,1,1,2,1,3,0,1,32,1,1,1,0,1,13,1,1,13,1,2,1,1,1,20,1,1,1,1,1,1,1,2,1,1,1,1,157,1,1,1,1,1,1,1,1,6,1,1,10,6,1,1,15,1,1,6,1,1,13,1
69,20220521233458,1,1,2,1,3,0,1,32,1,1,1,0,1,13,1,1,13,1,2,1,1,1,20,1,1,1,1,1,1,1,2,1,1,1,1,157,1,1,1,1,1,1,1,1,6,1,1,10,6,1,1,15,1,1,6,1,1,13,1
70,20220522214235,1,1,2,1,3,0,1,32,1,1,1,0,1,13,1,1,13,1,2,1,1,1,20,1,1,1,1,1,1,1,2,1,1,1,1,157,1,1,1,1,1,1,1,1,6,1,1,10,6,1,1,15,1,1,6,1,1,13,1
71,20220523234141,1,1,2,1,3,0,1,32,1,1,1,0,1,13,1,1,13,1,2,1,1,1,20,1,1,1,1,1,1,1,2,1,1,1,1,157,1,1,1,1,1,1,1,1,6,1,1,10,6,1,1,15,1,1,6,1,1,13,1
72,20220524221112,1,1,2,1,3,0,1,32,1,1,1,0,1,13,1,1,13,1,2,1,1,1,20,1,1,1,1,1,1,1,2,1,1,1,1,157,1,1,1,1,1,1,1,1,6,1,1,10,6,1,1,15,1,1,6,1,1,13,1
73,20220525205110,1,1,2,1,3,0,1,32,1,1,1,0,1,13,1,1,13,1,2,1,1,1,20,1,1,1,1,1,1,1,2,1,1,1,1,157,1,1,1,1,1,1,1,1,6,1,1,10,6,1,1,15,1,1,6,1,1,13,1
74,20220526213619,1,1,2,1,3,0,1,32,1,1,1,0,1,13,1,1,13,1,2,1,1,1,20,1,1,1,1,1,1,1,2,1,1,1,1,157,1,1,1,1,1,1,1,1,6,1,1,10,6,1,1,15,1,1,6,1,1,13,1
75,20220527220548,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
76,20220528233950,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
77,20220529235034,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
78,20220530194940,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
79,20220531233618,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
80,20220601231106,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
81,20220602232111,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
82,20220603021049,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
83,20220604235251,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
84,20220605170020,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
85,20220606140929,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
86,20220607171348,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
87,20220608225419,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
88,20220609232240,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
89,20220610233220,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
90,20220611224241,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
91,20220612225724,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
92,20220613205959,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
93,20220614192408,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
94,20220615204659,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
95,20220616215248,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
96,20220617194354,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
97,20220618225029,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
98,20220619230305,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
99,20220620225447,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
100,20220621233938,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
101,20220622222049,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
102,20220623232022,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
103,20220624225917,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
104,20220625224936,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
105,20220626231430,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
106,20220627232857,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
107,20220628234602,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
108,20220629233851,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
109,20220630232202,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
110,20220701233043,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
111,20220702235132,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
112,20220703232412,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
113,20220704203039,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
114,20220705220320,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
115,20220706231127,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
116,20220707235952,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
117,20220708230337,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
118,20220709101402,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
119,20220710223904,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
120,20220711210745,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
121,20220712211436,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
122,20220713235827,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
123,20220714234922,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
124,20220715203832,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
125,20220716180429,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
126,20220717195739,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
127,20220718222012,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
128,20220719193944,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
129,20220720231041,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
130,20220721193628,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
131,20220722181952,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
132,20220723204027,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
133,20220724231818,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
134,20220725162722,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
135,20220726213907,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
136,20220727210533,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
137,20220728230956,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
138,20220729171822,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
139,20220730225542,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
140,20220731170601,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
141,20220801191149,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
142,20220802225150,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
143,20220803192835,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
144,20220804232305,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
145,20220805173711,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
146,20220806135151,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
147,20220807072840,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
148,20220808162826,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
149,20220809175828,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,14,1,1,1,1,0,0,1,2,1,0,0,0,59,0,1,1,1,1,1,1,1,6,1,0,0,0,0,0,0,0,1,6,1,1,13,1
150,20220810180610,1,1,2,1,3,0,1,31,1,1,1,0,1,13,1,1,13,1,2,1,1,1,20,1,1,1,1,1,1,1,2,1,1,1,1,157,1,1,1,1,1,1,1,1,6,1,1,10,6,1,1,15,1,1,6,1,1,13,1
151,20220811184801,1,1,2,1,3,0,1,31,1,1,1,0,1,13,1,1,13,1,2,1,1,1,20,1,1,1,1,1,1,1,2,1,1,1,1,157,1,1,1,1,1,1,1,1,6,1,1,10,6,1,1,15,1,1,6,1,1,13,1
152,20220812233311,1,1,2,1,3,0,1,31,1,1,1,0,1,13,1,1,13,1,2,1,1,1,20,1,1,1,1,1,1,1,2,1,1,1,1,157,1,1,1,1,1,1,1,1,6,1,1,10,6,1,1,15,1,1,6,1,1,13,1
153,20220813133702,1,1,2,1,3,0,1,31,1,1,1,0,1,13,1,1,13,1,2,1,1,1,20,1,1,1,1,1,1,1,2,1,1,1,1,157,1,1,1,1,1,1,1,1,6,1,1,10,6,1,1,15,1,1,6,1,1,13,1
154,20220814235912,1,1,2,1,3,0,1,31,1,1,1,0,1,13,1,1,13,1,2,1,1,1,20,1,1,1,1,1,1,1,2,1,1,1,1,157,1,1,1,1,1,1,1,1,6,1,1,10,6,1,1,15,1,1,6,1,1,13,1
155,20220815183621,1,1,2,1,3,0,1,31,1,1,1,0,1,13,1,1,13,1,2,1,1,1,20,1,1,1,1,1,1,1,2,1,1,1,1,157,1,1,1,1,1,1,1,1,6,1,1,10,6,1,1,15,1,1,6,1,1,13,1
156,20220816170814,1,1,2,1,3,0,1,31,1,1,1,0,1,13,1,1,13,1,2,1,1,1,20,1,1,1,1,1,1,1,2,1,1,1,1,157,1,1,1,1,1,1,1,1,6,1,1,10,6,1,1,15,1,1,6,1,1,13,1
