,Timestamp,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" nav-menu "")]/li[6]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sub-menu "")][1]/li[2]_RELOC","xpath//*[@id=""container""]/div/div[2]/div/div/div/div[2]/ul/li[6]/ul/li[2]_SEL","//footer[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" container "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" pure-g "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" pure-u-sm-1-2 "")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" menu-footer "")][1]/li[5]_RELOC","xpath//*[@id=""container""]/footer/div/div/div[2]/ul/li[5]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" ad-half-page-left "")]_RELOC",class namea-container_SEL,"xpath//*[@id=""container""]/div/div[3]/div/div/div/div/div/div[2]/div_SEL","//*[@data-view-instance-placeholder=""lowerboardContent""]_RELOC","xpath//*[@id=""container""]/div/div[3]/div/div/div/div[2]/div[5]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" nav-menu "")]/li[2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sub-menu "")][1]/li[1]_RELOC","xpath//*[@id=""container""]/div/div[2]/div/div/div/div[2]/ul/li[2]/ul/li_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" main-row "")]_RELOC",class namespeedtest-container_SEL,"xpath//*[@id=""container""]/div/div[3]/div/div/div/div[2]/div[3]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" masthead-dark "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" container "")][1]_RELOC",class namecontainer_SEL,"xpath//*[@id=""container""]/div/div[2]/div_SEL","//*[@data-view-instance-placeholder=""lowerContent""]_RELOC","xpath//*[@id=""container""]/div/div[4]/div_SEL","//*[@id=""change-locale-list""]/li[14]_RELOC","xpath//*[@id=""change-locale-list""]/li[14]_SEL","//*[@data-view-instance-placeholder=""notifications""]_RELOC","xpath//*[@id=""container""]/div/div[3]/div/div/div/div[2]/div/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" start-text "")]_RELOC",class namestart-text_SEL,"xpath//*[@id=""container""]/div/div[3]/div/div/div/div[2]/div[3]/div/a/span[4]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" nav-menu "")]/li[7]_RELOC","xpath//*[@id=""container""]/div/div[2]/div/div/div/div[2]/ul/li[7]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" top-horizontal "")]_RELOC",class nametop-horizontal_SEL,"xpath//*[@id=""container""]/div/div[3]/div/div/div/div[2]/div[2]/div/div/div_SEL","//footer[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" container "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" pure-g "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" pure-u-sm-1-2 "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" menu-footer "")][2]/li[2]_RELOC","xpath//*[@id=""container""]/footer/div/div/div/ul[2]/li[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" nav-menu "")]/li[3]_RELOC","xpath//*[@id=""container""]/div/div[2]/div/div/div/div[2]/ul/li[3]_SEL","//footer[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" container "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" pure-g "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" pure-u-sm-1-2 "")][3]/*[contains(concat("" "", normalize-space(@class), "" ""), "" menu-footer "")][1]/li[2]_RELOC","xpath//*[@id=""container""]/footer/div/div/div[3]/ul/li[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" nav-menu "")]/li[7]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sub-menu "")][1]/li[4]_RELOC","xpath//*[@id=""container""]/div/div[2]/div/div/div/div[2]/ul/li[7]/ul/li[4]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" nav-menu "")]/li[6]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sub-menu "")][1]/li[1]_RELOC","xpath//*[@id=""container""]/div/div[2]/div/div/div/div[2]/ul/li[6]/ul/li_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" pure-u-custom-speedtest "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" u-c "")][1]_RELOC",class nameu-c_SEL,"xpath//*[@id=""container""]/div/div[3]/div/div/div/div[2]/div_SEL","//footer[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" container "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" pure-g "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" pure-u-sm-1-2 "")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" menu-footer "")][1]/li[4]_RELOC","xpath//*[@id=""container""]/footer/div/div/div/ul/li[4]_SEL"
90,20220505233722,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
91,20220506232059,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
92,20220507215803,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
93,20220508235231,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
94,20220509234646,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
95,20220510231755,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
96,20220511213109,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
97,20220512235244,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
98,20220513215502,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
99,20220514234559,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
100,20220515231235,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
101,20220516224717,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
102,20220517233636,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
103,20220518235956,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
104,20220519223411,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
105,20220520234756,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
106,20220521215021,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
107,20220522225026,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
108,20220523225200,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
109,20220524231148,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
110,20220525222730,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
111,20220526222549,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
112,20220527211931,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
113,20220528212317,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
114,20220529235030,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
115,20220530225842,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
116,20220531233613,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
117,20220601223403,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
118,20220602194503,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
119,20220603233713,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
120,20220604234820,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
121,20220605232241,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
122,20220606234644,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
123,20220607234730,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
124,20220608200759,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
125,20220609235039,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
126,20220610235956,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
127,20220611211801,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
128,20220612210723,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
129,20220613205941,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
130,20220614214451,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
131,20220615223912,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
132,20220616220858,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
133,20220617235145,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
134,20220618184248,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
135,20220619232828,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
136,20220620215545,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
137,20220621230810,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
138,20220622170025,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
139,20220623235624,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
140,20220624215543,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
141,20220625211755,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
142,20220626232442,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
143,20220627222426,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
144,20220628234328,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
145,20220629212212,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
146,20220630231902,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
147,20220701210835,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
148,20220702225103,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
149,20220703142036,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
150,20220704204827,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
151,20220705172241,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
152,20220706162559,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
153,20220707231227,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
154,20220708235718,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
155,20220709233739,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
156,20220710190006,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
157,20220711224439,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
158,20220712215600,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
159,20220713234757,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
160,20220714230742,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
161,20220715233124,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
162,20220716225148,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
163,20220717231453,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
164,20220718193615,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
165,20220719212817,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
166,20220720163415,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
167,20220721234210,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
168,20220722230512,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
169,20220723210412,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
170,20220724224805,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
171,20220725214737,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
172,20220726235719,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
173,20220727234627,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
174,20220728213423,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
175,20220729224751,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
176,20220730233328,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
177,20220731234426,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
178,20220801234001,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
179,20220802235155,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
180,20220803220408,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
181,20220804235958,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
182,20220805204026,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
183,20220806222526,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
184,20220807234404,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
185,20220808212141,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
186,20220809222703,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
187,20220810230247,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
188,20220811234854,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
189,20220812220347,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
190,20220813204819,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
191,20220814093118,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
192,20220815194041,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
193,20220816234322,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
194,20220817224933,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
195,20220818231216,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
196,20220819220933,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
197,20220820200333,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
198,20220821230103,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,False,True,False,False,True,False
199,20220822113003,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
