,Timestamp,//article[1]/div[1]/div[1]/aside[1]/div[1]/ul[1]/li[1]/div[1]_RELOC,class nameproject-icon_SEL,"xpath//*[@id=""pg_index""]/div[4]/article/div/div/aside/div/ul/li/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" social "")]/span[2]/span[1]_RELOC","xpath//*[@id=""offCanvas""]/ul/li[8]/span[2]/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" intro "")]/div[2]_RELOC",class namerow_SEL,"xpath//*[@id=""pg_index""]/div[4]/article/header/div[2]_SEL","//*[@id=""messages""]_RELOC",idmessages_SEL,"xpath//*[@id=""messages""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" dropdown-with-pane "")]/li[14]_RELOC",class namepane-parent_SEL,"xpath//*[@id=""pg_index""]/div[4]/div/section[3]/nav/div/div[2]/ul/li[14]_SEL",//article[1]/div[4]/div[2]/aside[1]/div[1]/ul[1]/li[25]_RELOC,"xpath//*[@id=""pg_index""]/div[4]/article/div[4]/div[2]/aside/div/ul/li[25]_SEL",//article[1]/div[3]/div[2]/aside[1]/div[1]/ul[1]/li[1]/div[2]/div[2]_RELOC,class namesummary_SEL,"xpath//*[@id=""pg_index""]/div[4]/article/div[3]/div[2]/aside/div/ul/li/div[2]/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" social-label "")]_RELOC",class namesocial-label_SEL,"xpath//*[@id=""offCanvas""]/ul/li[8]/span_SEL",//article[1]/div[3]/div[1]/aside[1]/div[1]_RELOC,class namebody_SEL,"xpath//*[@id=""pg_index""]/div[4]/article/div[3]/div/aside/div_SEL","//*[@id=""overlay-blockthis-wrapper""]_RELOC",idoverlay-blockthis-wrapper_SEL,"xpath//*[@id=""overlay-blockthis-wrapper""]_SEL",//article[1]/div[1]/div[1]/aside[1]/div[1]/ul[1]/li[2]/div[2]/div[2]_RELOC,class namestats_SEL,"xpath//*[@id=""pg_index""]/div[4]/article/div/div/aside/div/ul/li[2]/div[2]/div[2]_SEL",//article[1]/div[4]/div[2]/aside[1]/div[1]/ul[1]/li[1]_RELOC,"xpath//*[@id=""pg_index""]/div[4]/article/div[4]/div[2]/aside/div/ul/li_SEL",//article[1]/div[2]/div[1]/aside[1]/div[1]/ul[1]/li[1]/div[2]/div[1]_RELOC,class nameresult-heading-texts_SEL,"xpath//*[@id=""pg_index""]/div[4]/article/div[2]/div/aside/div/ul/li/div[2]/div_SEL",//article[1]/div[3]/div[1]/aside[1]/div[1]/ul[1]/li[2]/div[2]/div[2]_RELOC,"xpath//*[@id=""pg_index""]/div[4]/article/div[3]/div/aside/div/ul/li[2]/div[2]/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" dropdown-with-pane "")]/li[2]/div[1]_RELOC",class namesub-pane_SEL,"xpath//*[@id=""pg_index""]/div[4]/div/section[3]/nav/div/div[2]/ul/li[2]/div_SEL",//article[1]/div[4]/div[1]/aside[1]/div[1]/ul[1]/li[6]_RELOC,"xpath//*[@id=""pg_index""]/div[4]/article/div[4]/div/aside/div/ul/li[6]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" dropdown-with-pane "")]/li[13]/div[1]_RELOC","xpath//*[@id=""pg_index""]/div[4]/div/section[3]/nav/div/div[2]/ul/li[13]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" stat-row "")]/div[1]/span[2]_RELOC",class namestat-label_SEL,"xpath//*[@id=""pg_index""]/div[4]/article/header/div[2]/div/div/div/div/span[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" reveal "")]_RELOC",class namereveal_SEL,idccpa-modal_SEL,"xpath//*[@id=""ccpa-modal""]_SEL",//article[1]/div[4]/div[2]/aside[1]/div[1]/ul[1]/li[33]_RELOC,"xpath//*[@id=""pg_index""]/div[4]/article/div[4]/div[2]/aside/div/ul/li[33]_SEL"
86,20220601210042,True,False,False,False,False,True,False,False,True,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,True,True,True,False
87,20220602214732,True,False,False,False,False,True,False,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,True,True,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,True,True,True,True
88,20220603231444,True,False,False,False,False,True,False,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,True,True,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,True,True,True,True
89,20220604235226,True,False,False,False,False,True,False,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,True,True,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,True,True,True,True
90,20220605235300,True,False,False,False,False,True,False,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,True,True,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,True,True,True,True
91,20220606214140,True,False,False,False,False,True,False,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,True,True,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,True,True,True,True
92,20220607233841,True,False,False,False,False,True,False,False,True,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,True,True,True,False
93,20220608185721,True,False,False,False,False,True,False,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,True,True,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,True,True,True,True
94,20220609233445,True,False,False,False,False,True,False,False,True,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
95,20220610224752,True,False,False,False,False,True,False,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,True,True,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
96,20220611224148,True,False,False,False,False,True,False,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,True,True,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
97,20220612222757,True,False,False,False,False,True,False,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,True,True,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
98,20220613235232,True,False,False,False,False,True,False,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,True,True,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
99,20220614201939,True,False,False,False,False,True,False,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,True,True,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
100,20220615235255,True,False,False,False,False,True,False,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,True,True,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
101,20220616230043,True,False,False,False,False,True,False,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,True,True,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
102,20220617232735,True,False,False,False,False,True,False,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,True,True,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
103,20220618213342,True,False,False,False,False,True,False,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,True,True,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
104,20220619215954,True,False,False,False,False,True,False,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,True,True,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
105,20220620205544,True,False,False,False,False,True,False,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,True,True,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
106,20220621224244,True,False,False,False,False,True,False,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,True,True,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
107,20220622203004,True,False,False,False,False,True,False,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False,True,False,False,True,True,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
108,20220623221700,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
109,20220624124759,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
110,20220625185221,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
111,20220626232057,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
112,20220627141131,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
113,20220628184545,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
114,20220629151907,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
115,20220630231301,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
116,20220701170244,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
117,20220702233143,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
118,20220703205932,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
119,20220704220842,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
120,20220705232706,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
121,20220706231340,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122,20220707234329,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
123,20220708235948,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
124,20220709233546,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
125,20220710205929,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
126,20220711210305,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
127,20220712234439,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
128,20220713231655,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
129,20220714230230,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
130,20220715235731,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
131,20220716224835,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
132,20220717234303,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
133,20220718203412,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
134,20220719213145,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
135,20220720231947,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
136,20220721183246,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
137,20220722222744,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
138,20220723133026,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
139,20220724224755,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
140,20220725233935,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
141,20220726224505,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
142,20220727152714,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
143,20220728193558,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
144,20220729193705,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
145,20220730182651,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
146,20220731211719,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
147,20220801192852,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
148,20220802175208,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
149,20220803221945,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
150,20220804190905,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
151,20220805181037,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
152,20220806171615,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
153,20220807213208,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
154,20220808210210,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
155,20220809175436,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
156,20220810233646,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
157,20220811223604,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
158,20220812110743,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
159,20220813184142,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
160,20220814212718,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
161,20220815224128,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
162,20220816230614,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
163,20220817230944,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
164,20220818172735,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
165,20220819193504,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
166,20220820192711,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
167,20220821184756,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
168,20220822214758,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
169,20220823190449,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
170,20220824212218,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
171,20220825212912,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
172,20220826204908,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
173,20220827211517,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
174,20220828224438,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
175,20220829225549,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
176,20220830230539,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
177,20220831235056,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
178,20220901235326,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
179,20220902235304,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
180,20220903224032,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
181,20220904230622,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
182,20220905204037,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
183,20220906231607,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
184,20220907233303,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
185,20220908190719,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
186,20220909222559,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
187,20220910212104,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
188,20220911230133,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
