,Timestamp,"//*[@aria-label=""Apple Directory""]/div[5]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gf-directory-column-section"")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gf-directory-column-section-list"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gf-directory-column-section-item"")][6]_RELOC",class nameac-gf-directory-column-section-item_SEL,"xpath//*[@id=""ac-globalfooter""]/div/nav/div[5]/div[2]/ul/li[6]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gf-sosumi"")]/ul[1]/li[9]_RELOC","xpath//*[@id=""ac-globalfooter""]/div/section/ul/li[9]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gf-sosumi"")]/ul[1]/li[5]_RELOC","xpath//*[@id=""ac-globalfooter""]/div/section/ul/li[5]_SEL","//*[@id=""ac-gf-directory-column-section-state-services""]_RELOC",class nameac-gf-directory-column-section-state_SEL,idac-gf-directory-column-section-state-services_SEL,"xpath//*[@id=""ac-gf-directory-column-section-state-services""]_SEL","//*[@id=""ac-gn-searchform-src""]_RELOC",idac-gn-searchform-src_SEL,namesrc_SEL,"xpath//*[@id=""ac-gn-searchform-src""]_SEL","//*[@id=""ac-gn-searchform-reset""]_RELOC",idac-gn-searchform-reset_SEL,class nameac-gn-searchform-reset_SEL,"xpath//*[@id=""ac-gn-searchform-reset""]_SEL","//*[@id=""ac-gn-bag""]//*[@aria-hidden=""true""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gn-bag-badge-separator"")][1]_RELOC",class nameac-gn-bag-badge-separator_SEL,"xpath//*[@id=""ac-gn-bag""]/div/span/span_SEL","//*[@aria-label=""Apple Directory""]/div[2]/div[1]/a[1]/span[1]_RELOC",class nameac-gf-directory-column-section-anchor-label_SEL,"xpath//*[@id=""ac-globalfooter""]/div/nav/div[2]/div/a/span_SEL","//*[@aria-label=""Apple Directory""]/div[1]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gf-directory-column-section-list"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gf-directory-column-section-item"")][4]_RELOC","xpath//*[@id=""ac-globalfooter""]/div/nav/div/div/ul/li[4]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gf-sosumi"")]/ul[1]/li[9]/span[1]_RELOC","xpath//*[@id=""ac-globalfooter""]/div/section/ul/li[9]/span_SEL","//*[@aria-label=""Apple Directory""]/div[5]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gf-directory-column-section"")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gf-directory-column-section-list"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gf-directory-column-section-item"")][3]_RELOC","xpath//*[@id=""ac-globalfooter""]/div/nav/div[5]/div[2]/ul/li[3]_SEL","//*[@data-unit-id=""watch-series-7""]/div[1]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" unit-copy-wrapper"")][1]_RELOC",class nameunit-copy-wrapper_SEL,xpath//html/body/main/section[2]/div[3]/div/div/div_SEL,"//*[@data-unit-id=""apple-fitness-plus-winter""]/div[1]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" unit-copy-wrapper"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" cta-links"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" icon"")][1]_RELOC",class nameicon_SEL,xpath//html/body/main/section[3]/div/div/div/div/div/span_SEL,"//*[@aria-label=""Apple Directory""]/div[4]/div[2]/ul[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gf-directory-column-section-item"")][3]_RELOC","xpath//*[@id=""ac-globalfooter""]/div/nav/div[4]/div[2]/ul/li[3]_SEL","//*[@aria-label=""Apple Directory""]/div[2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gf-directory-column-section"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gf-directory-column-section-list"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gf-directory-column-section-item"")][6]_RELOC","xpath//*[@id=""ac-globalfooter""]/div/nav/div[2]/div/ul/li[6]_SEL","//*[@aria-label=""Apple Directory""]/div[4]/div[4]_RELOC",class nameac-gf-directory-column-section_SEL,"xpath//*[@id=""ac-globalfooter""]/div/nav/div[4]/div[4]_SEL","//*[@data-unit-id=""tv-plus-macbeth""]/div[1]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" unit-copy-wrapper"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" logo-image"")][1]/span[1]_RELOC",class namevisuallyhidden_SEL,xpath//html/body/main/section[3]/div[7]/div/div/div/h4/span_SEL,"//*[@data-unit-id=""iphone-13""]/div[1]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" unit-copy-wrapper"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" cta-links"")][1]_RELOC",class namecta-links_SEL,xpath//html/body/main/section[2]/div[2]/div/div/div/div_SEL,"//*[@id=""ac-gn-menuanchor-open""]/span[1]_RELOC",class nameac-gn-menuanchor-label_SEL,"xpath//*[@id=""ac-gn-menuanchor-open""]/span_SEL","//*[@data-unit-id=""watch-series-7""]/div[1]/div[1]_RELOC",class nameunit-wrapper_SEL,xpath//html/body/main/section[2]/div[3]/div/div_SEL
71,20220331235915,True,False,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,False,True
72,20220401235943,True,False,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,False,True
73,20220402235201,True,False,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,False,True
74,20220403235550,True,False,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,False,True
75,20220404234551,True,False,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,False,True
76,20220405234537,True,False,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True
77,20220406235350,True,False,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True
78,20220407234625,True,False,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True
79,20220408234208,True,False,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True
80,20220409234952,True,False,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True
81,20220410234310,True,False,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True
82,20220411235952,True,False,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True
83,20220412235737,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True
84,20220413235026,True,False,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True
85,20220414235745,True,False,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True
86,20220415233536,True,False,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True
87,20220416232309,True,False,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True
88,20220417235909,True,False,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True
89,20220418235933,True,False,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True
90,20220419234348,True,False,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True
91,20220420233342,True,False,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True
92,20220421235853,True,False,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True
93,20220422235802,True,False,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,True,True,False,True,False,False,False,True,False,False,True,False,True,True,False,True
94,20220423235044,True,False,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True
95,20220424234523,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True
96,20220425235429,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True
97,20220426234215,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True
98,20220427234725,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True
99,20220428235720,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True
100,20220429235607,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True
101,20220430235335,True,False,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,False,True
102,20220501235018,True,False,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,False,True
103,20220502235317,True,False,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,False,True
104,20220503235329,True,False,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,False,True
105,20220504235355,True,False,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,True,False,True,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
106,20220505235432,True,False,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,False,True
107,20220506235918,True,False,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,False,True
108,20220507235136,True,False,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,False,True
109,20220508235031,True,False,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,False,True
110,20220509235426,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,False,True
111,20220510234349,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,False,True
112,20220511235742,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True
113,20220512235819,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True
114,20220513235353,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True
115,20220514235813,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True
116,20220515235401,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True
117,20220516235320,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True
118,20220517235851,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True
119,20220518235826,True,False,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True
120,20220519235930,True,False,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True
121,20220520235850,True,False,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True
122,20220521234532,True,False,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True
123,20220522235752,True,False,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True
124,20220523235744,True,False,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True
125,20220524235759,True,False,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True
126,20220525234531,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True
127,20220526235843,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True
128,20220527234928,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True
129,20220528235044,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True
130,20220529235117,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True
131,20220530235930,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True
132,20220531235334,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,False,True
133,20220601235725,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,False,True
134,20220602235223,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,False,True
135,20220603235104,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True
136,20220604235937,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True
137,20220605235427,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True
138,20220606235659,True,False,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
139,20220607235827,True,False,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
140,20220608235952,True,False,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
141,20220609235745,True,False,True,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,True,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False
142,20220610235830,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,False,True
143,20220611234549,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,False,True
144,20220612235639,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,False,True
145,20220613235548,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,False,True
146,20220614234751,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,False,True
147,20220615235834,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,False,True
148,20220616235453,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,False,True
149,20220617233957,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,False,True
150,20220618235715,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,False,True
151,20220619234947,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,False,True
152,20220620235930,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,False,True
153,20220621235630,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,False,True
154,20220622235049,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,False,True
155,20220623235329,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,False,True
156,20220624232543,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,False,True
157,20220625235003,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,False,True
158,20220626235859,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,False,True
159,20220627231849,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,False,True
160,20220628231739,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,False,True
161,20220629234259,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,False,True
162,20220630233401,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,False,True
163,20220701232614,True,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,False,True
