,Timestamp,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" nav-list "")]/li[5]/div[1]/ul[2]/ul[2]/li[6]_RELOC","xpath//*[@id=""g-navigation""]/div/nav/ul/li[5]/div/ul[2]/ul[2]/li[6]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" qt-nav "")]/div[1]/ul[1]/li[11]/a[1]/p[1]_RELOC","xpath//*[@id=""g-navigation""]/div/nav/ul/li/div/ul/li[11]/a/p_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" utility-links "")]_RELOC",class nameutility-links_SEL,idutility-header_SEL,"xpath//*[@id=""utility-header""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" featured-usps "")]/div[1]/div[4]/div[2]_RELOC",class namecol-lg-5_SEL,xpath//html/body/div[6]/div/div[4]/div[2]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" tool-international-labels "")]_RELOC",class nametool-international-labels_SEL,"xpath//*[@id=""g-navigation""]/div/nav/ul/li[6]/div/ul/li[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" last "")]_RELOC",class namelang-option_SEL,"xpath//*[@id=""utility-header""]/div/ul/li[3]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" nav-list "")]/li[5]/div[1]_RELOC",class namerepos_SEL,"xpath//*[@id=""g-navigation""]/div/nav/ul/li[5]/div_SEL","//*[@id=""global-header--search-track-international""]/div[1]_RELOC",class nameautocorrect_SEL,"xpath//*[@id=""global-header--search-track-international""]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" tool-informed "")]_RELOC",class nametool-informed_SEL,"xpath//*[@id=""g-navigation""]/div/nav/ul/li[3]/div/ul/li[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" qt-nav "")]/div[1]/ul[1]/li[7]_RELOC","xpath//*[@id=""g-navigation""]/div/nav/ul/li/div/ul/li[7]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" nav-list "")]/li[6]/div[1]/ul[2]/ul[1]/li[2]_RELOC","xpath//*[@id=""g-navigation""]/div/nav/ul/li[6]/div/ul[2]/ul/li[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" nav-list "")]/li[4]/div[1]/form[1]/span[1]/input[2]_RELOC",class nameinput--search_SEL,"xpath//*[@id=""g-navigation""]/div/nav/ul/li[4]/div/form/span/input[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" show "")]/div[1]/div[1]/div[1]_RELOC",class namecol-4_SEL,"xpath//*[@id=""collapseExample""]/div/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" nav-list "")]/li[5]/div[1]/ul[3]/li[2]_RELOC","xpath//*[@id=""g-navigation""]/div/nav/ul/li[5]/div/ul[3]/li[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" show "")]/div[1]/div[1]/div[1]/div[1]_RELOC",class namearticle_SEL,"xpath//*[@id=""collapseExample""]/div/div/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" nav-list "")]/li[4]/div[1]_RELOC","xpath//*[@id=""g-navigation""]/div/nav/ul/li[4]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" qt-nav "")]/div[1]/ul[1]/li[6]_RELOC","xpath//*[@id=""g-navigation""]/div/nav/ul/li/div/ul/li[6]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" carouselslide "")]/div[1]_RELOC",class namecontainer-fluid_SEL,xpath//html/body/div[8]/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" nav-list "")]/li[5]/div[1]/ul[2]/ul[2]/li[3]_RELOC","xpath//*[@id=""g-navigation""]/div/nav/ul/li[5]/div/ul[2]/ul[2]/li[3]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" international-addition "")]_RELOC",class namedesktop-only_SEL,"xpath//*[@id=""g-navigation""]/div/nav/ul/li[6]/div/ul/div_SEL"
87,20220427212036,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
88,20220428234707,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
89,20220429203847,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,False,True,True,True,True,True
90,20220430231547,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,False,True,True,True,True,True
91,20220501231618,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
92,20220502231705,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
93,20220503231802,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
94,20220504231636,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
95,20220505202700,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
96,20220506231548,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
97,20220507231552,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
98,20220508231553,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
99,20220509212146,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
100,20220510231555,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
101,20220511195616,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
102,20220512231545,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
103,20220513231613,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
104,20220514231620,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
105,20220515231611,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
106,20220516235326,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
107,20220517233801,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
108,20220518231612,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
109,20220519234552,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
110,20220520234734,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,False,True,True,True,True,True
111,20220521231608,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
112,20220522231617,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
113,20220523231548,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
114,20220524233807,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
115,20220525231640,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
116,20220526231610,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
117,20220527234806,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
118,20220528231610,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
119,20220529231633,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
120,20220530231552,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
121,20220531233552,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,False,True,True,True,True,True
122,20220601231621,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
123,20220602231628,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
124,20220603231558,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
125,20220604231602,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
126,20220605231554,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
127,20220606231551,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
128,20220607235127,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
129,20220608235327,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
130,20220609152049,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
131,20220610231557,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
132,20220611231646,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
133,20220612231611,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
134,20220613231559,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
135,20220614172348,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
136,20220615193227,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
137,20220616130815,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,False,True,True,True,True,True
138,20220618231658,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
139,20220619231611,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
140,20220620231720,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
141,20220621231705,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
142,20220622233638,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
143,20220623231613,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
144,20220624231628,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
145,20220625213550,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
146,20220626231551,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
147,20220627231902,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
148,20220628231622,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
149,20220629111553,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
150,20220630164246,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
151,20220701171619,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,False,True,True,True,True,True
152,20220702231624,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
153,20220703231639,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
154,20220704234954,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
155,20220705122010,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,False,True,True,True,True,True
156,20220706214618,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,False,True,True,True,True,True
157,20220707214640,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
158,20220708234229,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
159,20220709231644,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
160,20220710231557,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
161,20220711134011,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
162,20220712163159,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
163,20220713080133,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
164,20220714231250,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
165,20220715224008,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
166,20220716020048,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
167,20220717202254,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
168,20220719145709,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,False,True,True,True,True,True
169,20220720192638,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
170,20220721154824,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
171,20220722214724,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
172,20220723220517,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
173,20220724225835,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
174,20220725204124,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
175,20220726211850,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
176,20220727231138,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
177,20220728215618,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
178,20220729202223,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
179,20220730200510,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
180,20220731192124,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
181,20220801191500,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,False,True,True,True,True,True
182,20220802211419,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,False,True,True,True,True,True
183,20220803193322,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True,True
184,20220804205946,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,False,True,True,True,True,True
185,20220805225627,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,False,True,True,True,True,True
186,20220806213555,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,False,True,True,True,True,True
187,20220807215041,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,False,True,True,True,True,True
188,20220808224454,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,False,True,True,True,True,True
189,20220809230302,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,False,True,True,True,True,True
190,20220810234944,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,False,True,True,True,True,True
191,20220811222504,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,True,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,False,True,True,True,False,False,True,True,True,False,True,False,False,True,True,True,True,True
