,Timestamp,"//*[@data-spm=""sports-news12""]/ul[1]/li[2]_RELOC",xpath//html/body/div[4]/div[5]/div/div[2]/div/div[2]/div[2]/ul/li[2]_SEL,"//*[@data-spm=""acg-news""]/li[7]_RELOC",xpath//html/body/div[4]/div[12]/div/div[10]/div/div[3]/ul/li[7]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" content-other "")]/div[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" main-boxF "")][6]_RELOC",class namemain-box_SEL,xpath//html/body/div[4]/div[12]/div/div[9]_SEL,"//*[@data-spm=""auto-news11""]/ul[1]/li[4]_RELOC",xpath//html/body/div[4]/div[8]/div/div[2]/div/div[2]/div/ul/li[4]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" sports-video "")]/ul[1]/li[2]_RELOC",xpath//html/body/div[4]/div[5]/div/div[2]/div[2]/ul/li[2]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" shh "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" icon "")][1]_RELOC",class nameicon_SEL,xpath//html/body/div[3]/div/div/div[3]/ul/a/li/div_SEL,"//*[@data-spm=""cul-news""]/li[6]_RELOC",xpath//html/body/div[4]/div[12]/div/div[6]/div[2]/div[3]/ul/li[6]_SEL,"//*[@title=""特朗普接受采访怒批昔日政治密友 因其曾祝贺拜登当选总统""]/div[1]_RELOC",class nameother-title_SEL,"xpath//*[@id=""city-sohu-choice-tabs""]/div[3]/div/div/a/div_SEL","//*[@data-spm=""business-news11""]/ul[1]/li[1]_RELOC",xpath//html/body/div[4]/div[7]/div/div[2]/div/div[2]/div/ul/li_SEL,"//*[@data-spm=""game-news""]/li[7]_RELOC",xpath//html/body/div[4]/div[12]/div/div[10]/div[2]/div[3]/ul/li[7]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" wrapper-box "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" god-wrapper "")][6]/div[1]_RELOC",class namegod-main_SEL,xpath//html/body/div[4]/div[6]/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" wrapper-box "")]_RELOC",class namewrapper-box_SEL,xpath//html/body/div[4]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" business-news "")]_RELOC",xpath//html/body/div[4]/div[7]/div/div[2]/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" content-left "")]/div[7]/div[1]/div[1]_RELOC",class namecontent-other-item_SEL,"xpath//*[@id=""city-sohu-choice-tabs""]/div[7]/div/div_SEL","//*[@data-spm=""yule-news12""]/ul[1]/li[4]_RELOC",xpath//html/body/div[4]/div[4]/div/div[2]/div/div[2]/div[2]/ul/li[4]_SEL,"//*[@data-param=""?_f=index_itfocus_0_2""]/span[1]_RELOC",class nametxt_SEL,xpath//html/body/div[4]/div[11]/div/div[2]/div/div/div[2]/ul/li[2]/a/span_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" content-left "")]/div[6]_RELOC","xpath//*[@id=""city-sohu-choice-tabs""]/div[6]_SEL","//*[@data-spm=""auto-news12""]_RELOC",class namelist16_SEL,xpath//html/body/div[4]/div[8]/div/div[2]/div/div[2]/div[2]_SEL,"//*[@data-spm=""acg-news""]/li[5]_RELOC",xpath//html/body/div[4]/div[12]/div/div[10]/div/div[3]/ul/li[5]_SEL,"//*[@data-spm=""mil-news""]/li[3]_RELOC",xpath//html/body/div[4]/div[12]/div/div[7]/div/div[3]/ul/li[3]_SEL
100,20220321231305,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
101,20220322160446,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
102,20220323235744,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
103,20220324222722,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
104,20220325214202,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
105,20220326231319,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
106,20220327225350,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
107,20220328222202,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
108,20220329221448,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
109,20220330234038,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
110,20220331235754,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
111,20220401233324,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
112,20220402234221,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
113,20220403231240,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
114,20220404213633,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
115,20220405230939,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
116,20220406225319,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
117,20220407231859,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
118,20220408231540,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
119,20220409222923,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
120,20220410234632,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
121,20220411232007,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
122,20220412231058,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
123,20220413233607,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
124,20220414235513,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
125,20220415233012,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
126,20220416235128,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
127,20220417224358,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
128,20220418233241,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
129,20220419231016,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
130,20220420231740,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
131,20220421234536,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
132,20220422182250,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
133,20220423210242,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
134,20220424231119,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
135,20220425223832,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
136,20220426221358,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
137,20220427205129,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
138,20220428134927,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
139,20220429180153,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
140,20220430230010,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
141,20220501155933,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
142,20220502182302,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
143,20220503212628,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
144,20220504233204,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
145,20220505183505,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
146,20220506185136,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
147,20220507225356,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
148,20220508225302,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
149,20220509223803,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
150,20220510234037,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
151,20220511191552,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
152,20220512192242,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
153,20220513233121,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
154,20220514201144,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
155,20220515202349,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
156,20220516222829,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
157,20220517215032,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
158,20220518232944,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
159,20220519173344,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
160,20220520214613,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
161,20220521201337,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
162,20220522194300,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
163,20220523183038,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
164,20220524185541,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
165,20220525194931,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
166,20220526193554,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
167,20220527203419,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
168,20220528210624,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
169,20220529233309,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
170,20220530210003,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
171,20220531211941,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
172,20220601231337,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
173,20220602235614,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
174,20220603103207,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
175,20220604162850,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
176,20220605220037,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
177,20220606142341,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
178,20220607120310,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
179,20220608185932,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
180,20220609130424,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
181,20220610153151,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
182,20220611125828,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
183,20220612110432,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
184,20220613234822,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
185,20220614085532,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
186,20220615172923,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
187,20220616234959,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
188,20220617132739,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
189,20220618195529,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
190,20220619233538,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
191,20220620224900,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
192,20220621234238,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
193,20220622182932,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
194,20220623235140,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
195,20220624234601,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,False,False,False,True,True,True,False,True,False,False,True,False,True,True,False,True,False
196,20220625223848,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
197,20220626225347,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
198,20220627225901,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
199,20220628022858,True,True,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False
