,Timestamp,"//*[@about=""/node/41276""]/span[1]_RELOC","xpath//*[@id=""block-box-shiny-content""]/div[8]/div/div/div[2]/div/div/div[3]/div/a/span_SEL","//*[@id=""block-menu-v2-submenu-row--7""]/div[2]_RELOC",class namemain-nav--subgroup_SEL,"xpath//*[@id=""block-menu-v2-submenu-row--7""]/div[2]_SEL","//*[@id=""block-menu-v2-submenu-row--5""]/div[2]/ul[1]/li[3]_RELOC",class namemain-nav--item_SEL,"xpath//*[@id=""block-menu-v2-submenu-row--5""]/div[2]/ul/li[3]_SEL","//*[@data-glide-dir=""=0""]_RELOC",class nameglide__bullet_SEL,"xpath//*[@id=""block-box-shiny-content""]/div[8]/div[2]/button_SEL","//*[@id=""block-menu-v2-submenu-row--5""]/div[2]_RELOC","xpath//*[@id=""block-menu-v2-submenu-row--5""]/div[2]_SEL","//*[@id=""block-menu-v2-submenu-row""]/div[1]/ul[2]/li[1]/a[1]/div[1]/span[1]_RELOC",class namemain-nav--child-item--title_SEL,"xpath//*[@id=""block-menu-v2-submenu-row""]/div/ul[2]/li/a/div/span_SEL","//*[@about=""/node/76306""]_RELOC",class namemodule-76306_SEL,"xpath//*[@id=""block-box-shiny-content""]/div[7]_SEL","//*[@aria-label=""Solutions""]_RELOC",class namemain-nav--primary-item_SEL,"xpath//*[@id=""block-menu-v2-item--2""]/button_SEL","//*[@style=""background-color: #FFFFFF;""]/div[1]/div[1]/div[1]/div[1]_RELOC",class namenavigation-spotlight--content_SEL,"xpath//*[@id=""block-menu-v2-submenu--6""]/div/div/div/div_SEL","//*[@aria-labelledby=""footer-mobile""]/li[1]_RELOC",class namefooter--mobile__column_SEL,"xpath//*[@id=""block-box-shiny-footerlinks-v2-mobile""]/div/ul/li_SEL","//*[@id=""block-box-shiny-footerlinks-v2""]/li[5]/ul[1]/li[1]/ul[1]/li[9]_RELOC","xpath//*[@id=""block-box-shiny-footerlinks-v2""]/li[5]/ul/li/ul/li[9]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" logo-stripe--row "")]/div[5]/div[1]_RELOC",class nameanim-wrapper_SEL,"xpath//*[@id=""block-box-shiny-content""]/div[2]/div/div[2]/div[5]/div_SEL","//*[@id=""block-menu-v2-submenu-row--2""]/div[2]/ul[1]/li[5]/a[1]/div[1]_RELOC","xpath//*[@id=""block-menu-v2-submenu-row--2""]/div[2]/ul/li[5]/a/div_SEL","//*[@aria-labelledby=""footer-mobile""]/li[1]/ul[1]/ul[1]/li[6]_RELOC","xpath//*[@id=""block-box-shiny-footerlinks-v2-mobile""]/div/ul/li/ul/ul/li[6]_SEL","//*[@id=""block-box-shiny-footerlinks-v2""]/li[3]/ul[1]/li[1]/ul[1]/li[1]_RELOC","xpath//*[@id=""block-box-shiny-footerlinks-v2""]/li[3]/ul/li/ul/li_SEL","//*[@id=""block-menu-v2-submenu-row--7""]_RELOC",idblock-menu-v2-submenu-row--7_SEL,class namemain-nav--row_SEL,"xpath//*[@id=""block-menu-v2-submenu-row--7""]_SEL","//*[@id=""block-menu-v2-submenu-row""]_RELOC",idblock-menu-v2-submenu-row_SEL,"xpath//*[@id=""block-menu-v2-submenu-row""]_SEL","//*[@id=""block-menu-v2-submenu-row--2""]/div[2]/ul[1]/li[4]/a[1]/div[1]_RELOC","xpath//*[@id=""block-menu-v2-submenu-row--2""]/div[2]/ul/li[4]/a/div_SEL","//*[@aria-labelledby=""footer-mobile""]/li[1]/ul[1]/ul[1]/li[7]_RELOC","xpath//*[@id=""block-box-shiny-footerlinks-v2-mobile""]/div/ul/li/ul/ul/li[7]_SEL","//*[@aria-labelledby=""footer-mobile""]/li[1]/ul[1]/ul[1]/li[2]_RELOC","xpath//*[@id=""block-box-shiny-footerlinks-v2-mobile""]/div/ul/li/ul/ul/li[2]_SEL"
90,20220705174010,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
91,20220706191225,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
92,20220707233100,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93,20220709203208,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
94,20220710182702,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
95,20220715194847,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
96,20220717231521,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
97,20220718161933,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
98,20220719011943,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
99,20220720214103,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
100,20220722050704,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
101,20220723151818,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
102,20220724214126,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
103,20220725181306,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
104,20220726191451,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
105,20220727225424,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
106,20220729182451,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
107,20220730135719,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
108,20220731191508,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
109,20220802163738,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
110,20220803235529,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
111,20220805191554,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
112,20220808195154,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
113,20220809211317,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
114,20220810214701,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
115,20220811193403,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
116,20220812164317,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
117,20220814235208,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
118,20220817224854,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
119,20220818215545,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
120,20220820143600,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
121,20220821162843,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
122,20220822170741,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
123,20220823193723,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
124,20220824230838,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
125,20220825233655,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
126,20220826183747,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
127,20220827070903,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
128,20220828072726,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
129,20220829081501,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
130,20220830191957,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
131,20220901232621,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
132,20220903110048,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
133,20220904114704,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
134,20220906214521,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
135,20220908235801,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
136,20220909192238,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
137,20220910142219,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
138,20220912141333,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
139,20220913164218,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
140,20220914203321,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
141,20220915203338,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
142,20220916152618,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
143,20220917155940,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
144,20220918231135,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
145,20220919192434,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
146,20220921204435,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
147,20220922074246,True,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,False,True,True,True,True,True,False,True,False,True,False
