,Timestamp,"//*[@style=""background-image: url('http://wayback.archive-it.org/all/20220228073033im_/https://newsinfo.inquirer.net/wp-content/blogs.dir/10/files/2022/02/256229-e1645975281756-300x193.jpeg')""]_RELOC",class namechbox_img_SEL,"xpath//*[@id=""track_regions""]/div[2]/div_SEL","//*[@id=""inqf-more""]_RELOC",idinqf-more_SEL,"xpath//*[@id=""inqf-more""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" swiper-wrapper "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" swiper-slide "")][6]/*[@data-test-source=""inquirer.net""][1]_RELOC",idtr_boxs3_SEL,"xpath//*[@id=""tr_boxs3""]_SEL","//*[@style=""background-image: url(http://wayback.archive-it.org/all/20220228073033im_/https://newsinfo.inquirer.net/files/2022/02/isko-willie.png);""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" flx-l-overlay "")][1]/a/*[contains(concat("" "", normalize-space(@class), "" ""), "" flx-m-cat "")][1]_RELOC",class nameflx-m-cat_SEL,"xpath//*[@id=""flx-gl-left""]/div[1]/div/a/div[1]_SEL","//*[@id=""track_business""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" items "")][1]_RELOC",class nameitems_SEL,"xpath//*[@id=""track_business""]/div[3]_SEL",//footer/section/ul/li[4]/ul/li[1]_RELOC,xpath//html/body/footer/section/ul/li[4]/ul/li[1]_SEL,"//*[@id=""menut_lbl""]_RELOC",idmenut_lbl_SEL,"xpath//*[@id=""menut_lbl""]_SEL","//*[@id=""track_business""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" items "")][3]_RELOC","xpath//*[@id=""track_business""]/div[5]_SEL","//*[@id=""track_entertainment""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" items "")][2]_RELOC","xpath//*[@id=""track_entertainment""]/div[4]_SEL","//*[@id=""track_usa_canada""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ch_more "")][1]_RELOC",class namech_more_SEL,"xpath//*[@id=""track_usa_canada""]/div[6]_SEL",//footer/section/ul/li[1]/ul/li[8]_RELOC,xpath//html/body/footer/section/ul/li[1]/ul/li[8]_SEL,"//*[@id=""wm-media-player-container""]_RELOC",idwm-media-player-container_SEL,"xpath//*[@id=""wm-media-player-container""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" flx-s-desk "")]/*[@id=""newsletter_gallery""][1]_RELOC",idnewsletter_gallery_SEL,class namenewslettershowd_SEL,"xpath//*[@id=""newsletter_gallery""]_SEL","//*[@id=""track_metro""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ch_more "")][1]_RELOC","xpath//*[@id=""track_metro""]/div[6]_SEL","//*[@id=""track_bandera""]_RELOC",idtrack_bandera_SEL,class namechbox_SEL,"xpath//*[@id=""track_bandera""]_SEL",//footer/section/ul/li[1]/ul/li[9]_RELOC,xpath//html/body/footer/section/ul/li[1]/ul/li[9]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" swiper-wrapper "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" swiper-slide "")][10]/*[@data-test-source=""reuters""][3]/h6[2]/span_RELOC","xpath//*[@id=""tr_boxs3""]/h6[2]/span_SEL","//*[@style=""background-image: url(http://wayback.archive-it.org/all/20220228073033im_/https://newsinfo.inquirer.net/files/2022/02/WhatsApp-Image-2022-02-28-at-2.09.17-PM.jpeg);""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" flx-l-overlay "")][1]/a/*[contains(concat("" "", normalize-space(@class), "" ""), "" flx-l-head "")][1]_RELOC",class nameflx-l-head_SEL,"xpath//*[@id=""flx-gl-left""]/div[4]/div/a/div[2]_SEL","//*[@style=""background-image: url(http://wayback.archive-it.org/all/20220228073033im_/https://newsinfo.inquirer.net/files/2022/02/WhatsApp-Image-2022-02-28-at-2.09.17-PM.jpeg);""]_RELOC",class nameflx-leftbox_SEL,"xpath//*[@id=""flx-gl-left""]/div[4]_SEL","//*[@style=""background-image: url(http://wayback.archive-it.org/all/20220228073033im_/https://newsinfo.inquirer.net/files/2022/02/WhatsApp-Image-2022-02-28-at-2.09.17-PM.jpeg);""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" flx-l-overlay "")][1]_RELOC",class nameflx-l-overlay_SEL,"xpath//*[@id=""flx-gl-left""]/div[4]/div_SEL"
81,20220811204621,False,False,True,True,True,True,True,False,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,True
82,20220813085823,False,False,True,True,True,True,True,False,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,True
83,20220814220144,False,False,True,True,True,True,True,False,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,False,False,False,True,True,True,True,False,True,True,True,True,False,False,False,True,False,False,True,False,False,True
84,20220815232839,False,False,True,True,True,True,True,False,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,True
85,20220816232830,False,False,True,True,True,True,True,False,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,True
86,20220817232822,False,False,True,True,True,True,True,False,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,True
87,20220818232946,False,False,True,True,True,True,True,False,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,True
88,20220819222804,False,False,True,True,True,True,True,False,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,True
89,20220820232809,False,False,True,True,True,True,True,False,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,True
90,20220822232813,False,False,True,True,True,True,False,False,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,True
91,20220823235301,False,False,True,True,True,True,False,False,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,True
92,20220824235213,False,False,True,True,True,True,False,False,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,True
93,20220825235247,False,False,True,True,True,True,False,False,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,True
94,20220826235311,False,False,True,True,True,True,False,False,False,False,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,True
95,20220827235217,False,False,True,True,True,True,True,False,False,False,False,True,True,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,True,False,False,False,True,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,True
96,20220828235324,False,False,True,True,True,True,True,False,False,False,False,True,True,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,True,False,False,False,True,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,True
97,20220829212222,False,False,True,True,True,True,True,False,False,False,False,True,True,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,True,False,False,False,True,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,True
98,20220831152149,False,False,True,True,True,True,True,False,False,False,False,True,True,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,True,False,False,False,True,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,True
99,20220901233005,False,False,True,True,True,True,False,False,False,False,False,True,True,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,True,False,False,False,True,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,True
100,20220902235250,False,False,True,True,True,True,True,False,False,False,False,True,True,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,True,False,False,False,True,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,True
101,20220903235658,False,False,True,True,True,True,False,False,False,False,False,True,True,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,True,False,False,False,True,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,True
102,20220904235254,False,False,True,True,True,True,False,False,False,False,False,True,True,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,True,False,False,False,True,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,True
103,20220906202222,False,False,True,True,True,True,False,False,False,False,False,True,True,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,True,False,False,False,True,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,True
104,20220907232222,False,False,True,True,True,True,False,False,False,False,False,True,True,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,True,False,False,False,True,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,True
105,20220909235242,False,False,True,True,True,True,True,False,False,False,False,True,True,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,True,False,False,False,True,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,True
106,20220910235206,False,False,True,True,True,True,True,False,False,False,False,True,True,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,True,False,False,False,True,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,True
107,20220911235257,False,False,True,True,True,True,True,False,False,False,False,True,True,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,True,False,False,False,True,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,True
108,20220913235259,False,False,True,True,True,True,True,False,False,False,False,True,True,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,True,False,False,False,True,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,True
109,20220914235747,False,False,True,True,True,True,True,False,False,False,False,True,True,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,True,False,False,False,True,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,True
110,20220915235244,False,False,True,True,True,True,True,False,False,False,False,True,True,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,True,False,False,False,True,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,True
111,20220916235223,False,False,True,True,True,True,True,False,False,False,False,True,True,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,True,False,False,False,True,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,True
112,20220917235211,False,False,True,True,True,True,True,False,False,False,False,True,True,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,True,False,False,False,True,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,True
113,20220918235231,False,False,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,True,False,False,False,True,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,True
114,20220919235206,False,False,True,True,True,True,True,False,False,False,False,True,True,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,True,False,False,False,True,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,True
115,20220920145224,False,False,True,True,True,True,True,False,False,False,False,True,True,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,True,False,False,False,True,False,False,False,True,True,True,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,True
