,Timestamp,"//*[@id=""modalID""]//*[@role=""document""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" modal-body"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" modal-body-content"")][1]/p[1]_RELOC","xpath//*[@id=""modalID""]/div/div[2]/div[2]/div/div[2]/p_SEL","//*[@id=""citi-modal-8240""]/*[@tabindex=""-1""][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" cdk-visually-hidden"")][1]_RELOC",class namecdk-visually-hidden_SEL,"xpath//*[@id=""citi-modal-8240""]/div/div_SEL","//app-module-one[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" mod-one"")][1]_RELOC",class namemod-one_SEL,id_SEL,"xpath//*[@id=""""]_SEL","//citi-input[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" col-xs-12"")][1]/div[1]/div[1]/div[1]_RELOC","xpath//*[@id=""modal""]/div/div[2]/div[2]/div/div[2]/div/div/citi-input/div/div/div/div_SEL","//citi-jamp[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" fillHeight"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" alignmentEl"")][1]_RELOC",class namealignmentEl_SEL,"xpath//*[@id=""maincontent""]/div/div/div/app-landingpage/div/citi-simple-layout/div/app-hero/div/div/nga-login/citi-jamp/div/div_SEL","//*[@id=""maincontent""]/div[1]/div[1]/div[1]_RELOC",class nameappbody_SEL,"xpath//*[@id=""maincontent""]/div/div/div_SEL","//*[@id=""qrCodeModal_Nga""]/*[@tabindex=""-1""][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" modal-content"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" modal-footer"")][1]_RELOC",class namemodal-footer_SEL,"xpath//*[@id=""qrCodeModal_Nga""]/div/div[2]/div[3]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" ct-banner-alert-box"")]_RELOC",class namect-banner-alert-box_SEL,"xpath//*[@id=""clearuser-alert-id""]/citi-banner-alert/div/div_SEL","//citi-showcase[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" showcase"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" container-fluid"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" text-center"")][1]/citi-text-header[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" hidden"")][1]_RELOC",class namehidden_SEL,"xpath//*[@id=""threeUpContainer""]/citi-showcase/section/div/div/citi-text-header/span_SEL","//*[@id=""clearUserIdModal""]/*[@tabindex=""-1""][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" modal-content"")][1]_RELOC",class namemodal-content_SEL,"xpath//*[@id=""clearUserIdModal""]/div/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" heroContainer"")]/div[1]_RELOC","xpath//*[@id=""maincontent""]/div/div/div/app-landingpage/div/citi-simple-layout/div/app-hero/div/div_SEL","//*[@id=""qrCodeModal_Nga""]//*[@role=""document""]_RELOC","xpath//*[@id=""qrCodeModal_Nga""]/div/div[2]/div[2]_SEL","//citi-showcase[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" showcase"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" container-fluid"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" row"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" row"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" col-xs-12"")][1]_RELOC",class namecol-xs-12_SEL,"xpath//*[@id=""threeUpContainer""]/citi-showcase/section/div/div[2]/div/div[3]_SEL","//*[@role=""main""]_RELOC","xpath//*[@id=""maincontent""]/div/div/div/app-landingpage/div_SEL","//*[@id=""modOneContainer""]_RELOC",idmodOneContainer_SEL,class namecontainer_SEL,"xpath//*[@id=""modOneContainer""]_SEL","//*[@id=""qrCodeModal_Nga""]/*[@tabindex=""-1""][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" modal-content"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" modal-header"")][1]_RELOC",class namemodal-header_SEL,"xpath//*[@id=""qrCodeModal_Nga""]/div/div[2]/div_SEL","//*[@id=""citi-modal-8240""]/*[@tabindex=""-1""][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" modal-content"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" modal-footer"")][1]_RELOC","xpath//*[@id=""citi-modal-8240""]/div/div[2]/div[3]_SEL","//citi-signon2[1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" theme-light"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" row"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" username-input"")][1]_RELOC",class nameusername-input_SEL,"xpath//*[@id=""logInForm""]/form/div/citi-signon2/section/div[2]/div_SEL","//*[@idstr=""safeMode""]/div[1]_RELOC","xpath//*[@id=""maincontent""]/div/div/div/app-landingpage/div/citi-simple-layout/div/app-hero/div/div/nga-login/citi-modal[2]/div_SEL","//*[@id=""safeMode""]/*[@tabindex=""-1""][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" modal-content"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" modal-header"")][1]_RELOC","xpath//*[@id=""safeMode""]/div/div[2]/div_SEL"
74,20220601224245,1,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
75,20220602232301,1,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
76,20220603205857,1,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
77,20220604233734,1,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
78,20220605230219,1,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
79,20220606070631,1,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
80,20220607103204,1,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
81,20220608215850,1,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
82,20220609212946,1,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
83,20220610161459,1,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
84,20220611183028,1,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
85,20220612212750,1,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
86,20220613204351,1,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
87,20220614185520,1,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
88,20220615153908,1,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
89,20220616150131,1,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
90,20220618200620,1,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
91,20220620203152,0,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
92,20220621213303,0,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
93,20220622233340,0,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
94,20220623012606,0,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
95,20220624193706,0,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
96,20220625215316,0,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
97,20220626144630,0,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
98,20220627130526,0,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
99,20220629014223,0,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
100,20220701180326,0,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
101,20220702034628,0,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
102,20220703223510,0,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
103,20220704173555,0,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
104,20220705151621,0,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
105,20220706004103,0,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
106,20220707185450,0,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
107,20220708154544,0,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
108,20220709181701,0,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
109,20220710180615,0,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
110,20220711185521,0,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
111,20220714080020,0,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
112,20220715195514,0,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
113,20220716120337,0,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
114,20220717222912,0,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
115,20220719163514,0,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
116,20220721154924,0,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
117,20220722221302,0,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
118,20220724231856,0,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
119,20220725233557,0,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
120,20220726010634,0,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
121,20220727225110,0,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
122,20220728230354,0,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
123,20220729200100,0,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
124,20220730193818,0,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
125,20220731231755,0,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
126,20220801221857,0,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
127,20220802125629,0,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
128,20220803134432,0,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
129,20220804190551,0,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
130,20220805222120,0,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
131,20220806233436,0,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
132,20220807191803,0,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
133,20220808191938,0,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
134,20220809183452,0,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
135,20220810210815,0,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
136,20220811215640,0,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
137,20220812232325,0,1,0,12,0,0,1,0,4,1,1,0,1,0,1,1,1,0,4,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,3,1,0,4,0,0,0,0,7,0,0,0,0,0
