,Timestamp,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" flyout-quick-entry "")]/li[5]_RELOC","xpath//*[@id=""nav-user-account""]/div/ul/li[5]_SEL","//*[@id=""month""]_RELOC",idmonth_SEL,"xpath//*[@id=""month""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" hm-left-store "")]_RELOC",class namehm-left_SEL,"xpath//*[@id=""header""]/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" flyout-quick-entry "")]/li[2]_RELOC","xpath//*[@id=""nav-user-account""]/div/ul/li[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" right-shopcart "")]_RELOC",class nameright-shopcart_SEL,"xpath//*[@id=""header""]/div/div[2]/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" search-cate-title "")]_RELOC",class namesearch-cate-title_SEL,"xpath//*[@id=""search-cate""]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" ng-sub-title "")]_RELOC",class nameng-sub-title_SEL,"xpath//*[@id=""nav-global""]/div[2]/div/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" nav-cart-box "")]_RELOC",class nameng-item_SEL,"xpath//*[@id=""nav-global""]/div[4]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" top-lighthouse "")]_RELOC",class nametop-lighthouse_SEL,idtop-lighthouse_SEL,"xpath//*[@id=""top-lighthouse""]_SEL","//*[@id=""catId""]_RELOC",idcatId_SEL,namecatId_SEL,"xpath//*[@id=""catId""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" searchbar-operate-box "")]_RELOC",class namesearchbar-operate-box_SEL,"xpath//*[@id=""form-searchbar""]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" user-account-main "")]_RELOC",class nameuser-account-main_SEL,"xpath//*[@id=""nav-user-account""]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" switcher-common "")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" switcher-language "")][2]_RELOC",class nameswitcher-language_SEL,"xpath//*[@id=""nav-global""]/div[3]/div/div/div/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" switcher-currency-c "")]_RELOC",class nameswitcher-currency-c_SEL,"xpath//*[@id=""nav-global""]/div[3]/div/div/div/div[3]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" nav-wishlist "")]_RELOC","xpath//*[@id=""nav-global""]/div[4]/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" ng-sub-list "")]/li[1]_RELOC","xpath//*[@id=""nav-global""]/div[2]/div/ul/li_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" flyout-welcome-text "")]_RELOC",class nameflyout-welcome-text_SEL,"xpath//*[@id=""nav-user-account""]/div/div/div/p_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" hot-words "")]_RELOC",class namehot-words_SEL,"xpath//*[@id=""header""]/div/div[3]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" ng-setting-proxy "")]_RELOC",class nameng-item-wrap_SEL,"xpath//*[@id=""nav-global""]/div_SEL","//*[@id=""userCountryCode""]_RELOC",iduserCountryCode_SEL,"xpath//*[@id=""userCountryCode""]_SEL"
85,20220416213048,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
86,20220417203129,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
87,20220418211455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,20220419234137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,20220420235800,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
90,20220421234224,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
91,20220422222337,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
92,20220423215816,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
93,20220424233247,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
94,20220425234145,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
95,20220426231831,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
96,20220427214714,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
97,20220428231137,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,0,0,0,1,1,4,1,1,1
98,20220429235645,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
99,20220430232153,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
100,20220501231159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,20220502225257,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
102,20220503231822,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
103,20220504205011,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
104,20220505235225,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
105,20220506224522,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
106,20220507235047,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,0,0,0,1,1,4,1,1,1
107,20220508231228,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
108,20220510231904,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
109,20220511215521,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
110,20220512235511,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
111,20220513230545,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
112,20220514232552,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
113,20220515224555,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
114,20220516235959,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
115,20220517235526,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
116,20220518220516,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
117,20220519235843,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
118,20220520192408,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
119,20220521234600,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
120,20220522230951,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
121,20220523221754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,20220524232700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,20220525233951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,20220526235043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,20220527234230,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,3,1,1,1
126,20220528202120,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,3,1,1,1
127,20220529232803,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
128,20220530222702,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
129,20220531222933,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,3,1,1,1
130,20220601230039,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
131,20220602225201,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
132,20220603164736,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
133,20220604142414,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
134,20220605230008,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
135,20220606220814,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
136,20220607215717,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
137,20220608182341,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
138,20220609233146,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
139,20220610233728,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,3,1,1,1
140,20220611235930,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,0,0,0,1,1,4,1,1,1
141,20220612225508,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,0,0,0,1,1,4,1,1,1
142,20220613225433,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
143,20220614233314,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,0,0,0,1,1,4,1,1,1
144,20220615191458,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
145,20220616233830,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
146,20220617191617,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
147,20220618234327,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
148,20220619213648,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
149,20220620180220,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
150,20220621224222,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
151,20220622182933,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,3,1,1,1
152,20220623235742,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
153,20220624235609,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
154,20220625234041,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
155,20220626234711,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
156,20220627210448,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
157,20220628210506,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
158,20220629193803,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
159,20220630221008,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
160,20220701195132,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
161,20220702201736,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,3,1,1,1
162,20220703225542,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
163,20220704203721,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,3,1,1,1
164,20220705223911,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
165,20220706233859,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
166,20220707221552,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
167,20220708230717,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
168,20220709233419,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
169,20220710233258,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
170,20220711225321,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
171,20220712232012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,20220713232111,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
173,20220714162639,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
174,20220715222646,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
175,20220716225448,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
176,20220717230756,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
177,20220718232707,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
178,20220719174125,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
179,20220720235233,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
180,20220721174101,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
181,20220722211945,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
182,20220723234830,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
183,20220724213126,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,1,1
