,Timestamp,"//*[@url=""https://www.behance.net/galleries/illustration/comic""]/div1/div1/div1/div1_RELOC",class nameTooltip-mask-mwQ_SEL,"xpath//*[@id=""site-content""]/div/div/div/div/div/div/ul/li[20]/div/div/div/div/div[2]/div/div/div/div[2]/div/div[2]_SEL","//*[@style=""z-index:46;transform:;""]//*[contains(concat("" "", normalize-space(@class), "" ""), "" Cover-overlay-r1A"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ProjectCoverNeue-featureFlagsContainer-yme"")]_RELOC",class nameProjectCoverNeue-featureFlagsContainer-yme_SEL,"xpath//*[@id=""site-content""]/div/div/div/div/div/div/ul/li[3]/div/div/div/div/div[2]/div_SEL","//*[@style=""z-index:47;transform:;""]//*[contains(concat("" "", normalize-space(@class), "" ""), "" Cover-content-yv3"")]_RELOC",class nameCover-content-yv3_SEL,"xpath//*[@id=""site-content""]/div/div/div/div/div/div/ul/li[2]/div/div/div/div/div_SEL","//*[@style=""z-index:22;transform:;""]//*[contains(concat("" "", normalize-space(@class), "" ""), "" Cover-content-yv3"")]_RELOC","xpath//*[@id=""site-content""]/div/div/div/div/div/div/ul/li[27]/div/div/div/div/div_SEL","//*[@style=""z-index:6;transform:;""]//*[@ownertextclass=""[object Object],[object Object]""]/*[@aria-describedby=""Popover-content""]_RELOC",class namePopover-root-bHp_SEL,"xpath//*[@id=""site-content""]/div/div/div/div/div/div/ul/li[43]/div/div[2]/div/span/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" SortMenu-sortList-dHi"")]/*[@tabindex=""0""][6]_RELOC",class nameSortMenu-typeItem-WWW_SEL,"xpath//*[@id=""site-content""]/div/header/div[2]/div[2]/div/div/div/ul/li[6]_SEL","//*[@style=""background-color:rgb(22, 32, 45);""]_RELOC",class nameDominantColor-dominantColor-iv4_SEL,"xpath//*[@id=""site-content""]/div/div/div/div/div/div/ul/li[47]/div/div/div/div/div/div_SEL","//*[@featureddate=""1643922014""]/div1/div1/div1/div1_RELOC",class namerf-feature__header_SEL,"xpath//*[@id=""site-content""]/div/div/div/div/div/div/ul/li[3]/div/div/div/div/div[2]/div/div[2]/div/div[2]/div[2]/div_SEL","//*[@style=""z-index:8;transform:;""]//*[@ownertextclass=""[object Object],[object Object]""]/*[@aria-describedby=""Popover-content""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" Popover-activator-M8N"")]_RELOC",class namePopover-activator-M8N_SEL,"xpath//*[@id=""site-content""]/div/div/div/div/div/div/ul/li[41]/div/div[2]/div/span/div/div/div_SEL","//*[@style=""background-color:#23C5EB;""]_RELOC",class nameColorPicker-color-CTz_SEL,"xpath//*[@id=""site-content""]/div/header/div[2]/div/div[2]/div/div[3]/div/div/ul/li[49]_SEL","//*[@featureddate=""1643907614""]/div1/div1/div1/div1_RELOC",class namerf-feature__info_SEL,"xpath//*[@id=""site-content""]/div/div/div/div/div/div/ul/li[17]/div/div/div/div/div[2]/div/div/div/div[2]/div[2]/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" SchoolFilter-schoolFilters-ty7"")]/div1/ul1/li1_RELOC","xpath//*[@id=""site-content""]/div/header/div[2]/div/div[2]/div/div[5]/div/div/div[2]/ul/li_SEL","//*[@style=""z-index:7;transform:;""]//*[contains(concat("" "", normalize-space(@class), "" ""), "" Cover-content-yv3"")]_RELOC","xpath//*[@id=""site-content""]/div/div/div/div/div/div/ul/li[42]/div/div/div/div/div_SEL","//*[@featureddate=""1643893214""]/div1_RELOC",class nameTooltip-wrapper-Uzv_SEL,"xpath//*[@id=""site-content""]/div/div/div/div/div/div/ul/li[22]/div/div/div/div/div[2]/div/div/div_SEL","//*[@style=""z-index:46;transform:;""]//*[@ownertextclass=""[object Object],[object Object]""]/*[@aria-describedby=""Popover-content""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" Popover-activator-M8N"")]_RELOC","xpath//*[@id=""site-content""]/div/div/div/div/div/div/ul/li[3]/div/div[2]/div/span/div/div/div_SEL","//*[@style=""z-index:38;transform:;""]//*[contains(concat("" "", normalize-space(@class), "" ""), "" Cover-cover-gDM"")]/div1_RELOC",class nameCover-wrapper-H_F_SEL,"xpath//*[@id=""site-content""]/div/div/div/div/div/div/ul/li[11]/div/div/div/div_SEL","//*[@style=""z-index:24;transform:;""]//*[contains(concat("" "", normalize-space(@class), "" ""), "" Cover-content-yv3"")]_RELOC","xpath//*[@id=""site-content""]/div/div/div/div/div/div/ul/li[25]/div/div/div/div/div_SEL","//*[@style=""z-index:40;transform:;""]//*[@ownertextclass=""[object Object],[object Object]""]/*[@aria-describedby=""Popover-content""]_RELOC","xpath//*[@id=""site-content""]/div/div/div/div/div/div/ul/li[9]/div/div[2]/div/span/div/div_SEL","//*[@style=""z-index:3;transform:;""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ProjectCover-root-X6u"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ProjectCover-details-ute"")]_RELOC",class nameProjectCover-details-ute_SEL,"xpath//*[@id=""site-content""]/div/div/div/div/div/div/ul/li[46]/div/div[2]_SEL","//*[@featureddate=""1643877021""]/div1/div1/div1/div1/span1_RELOC","xpath//*[@id=""site-content""]/div/div/div/div/div/div/ul/li[34]/div/div/div/div/div[2]/div/div/div/div[2]/div[2]/div[2]/span_SEL"
75,20220419193506,0,64,2,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,48,5,0,62,2,0,48,0,1,120,1,0,62,2,0,5,1,4,0,64,2,0,0,0,48,2,1,4,0,0,0,48,0,0,1
76,20220420232253,0,61,2,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,48,5,0,59,0,1,48,0,1,120,1,0,59,1,0,5,1,4,0,61,2,1,0,0,48,2,1,4,1,0,0,48,0,0,2
77,20220421213021,0,65,2,1,48,3,1,48,4,1,4,0,48,0,1,6,1,0,48,5,0,63,0,0,48,0,1,120,1,0,63,1,0,5,1,4,0,65,2,1,0,0,48,2,1,4,1,0,0,48,0,0,1
78,20220422224656,0,60,2,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,48,5,0,57,2,1,48,0,1,120,1,0,57,1,0,5,1,4,0,60,2,1,0,0,48,2,1,4,1,0,0,48,0,0,1
79,20220423224126,0,61,4,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,48,5,0,59,2,1,48,0,1,120,1,0,59,1,0,5,1,4,0,61,1,0,0,0,48,2,1,4,0,0,0,48,0,0,1
80,20220424204841,0,64,2,1,48,3,1,48,4,1,4,0,48,0,1,6,1,0,48,5,0,62,0,1,48,0,1,120,1,0,62,1,0,5,1,4,0,64,2,0,0,0,48,2,1,4,1,0,0,48,0,0,1
81,20220425234209,0,60,2,1,48,3,1,48,4,1,4,0,48,0,1,6,1,0,48,5,0,58,2,1,48,0,1,120,1,0,58,1,0,5,1,4,0,60,1,1,0,0,48,2,1,4,1,0,0,48,0,0,2
82,20220426205616,0,66,2,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,48,5,0,64,0,0,48,0,1,120,1,0,64,2,0,5,1,4,0,66,1,1,0,0,48,2,1,4,1,0,0,48,0,0,1
83,20220427205150,0,70,2,1,48,3,1,48,4,1,4,0,48,0,1,6,1,0,48,5,0,67,0,0,48,0,1,120,1,0,67,2,0,5,1,4,0,70,1,1,0,0,48,2,1,4,1,0,0,48,0,0,2
84,20220428224617,0,62,4,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,48,5,0,60,0,1,48,0,1,120,1,0,60,2,0,5,1,4,0,62,2,1,0,0,48,2,1,4,0,0,0,48,0,0,2
85,20220429233444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,20220430221450,0,64,2,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,47,5,0,61,0,1,48,0,1,120,1,0,61,2,0,5,1,4,0,64,1,1,0,0,48,2,1,4,0,0,0,48,0,0,1
87,20220501235238,0,65,4,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,48,5,0,63,2,1,48,0,1,120,1,0,63,2,0,5,1,4,0,65,1,0,0,0,48,2,1,4,1,0,0,48,0,0,1
88,20220502220949,0,66,2,1,48,3,1,48,4,1,4,0,48,0,1,6,1,0,48,5,0,64,0,0,48,0,1,120,1,0,64,1,0,5,1,4,0,66,1,1,0,0,48,2,1,4,1,0,0,48,0,0,1
89,20220503230601,0,61,2,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,48,5,0,59,0,1,48,0,1,120,1,0,59,1,0,5,1,4,0,61,1,0,0,0,48,2,1,4,0,0,0,48,0,0,1
90,20220504234016,0,62,2,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,48,5,0,60,2,1,48,0,1,120,1,0,60,1,0,5,1,4,0,62,1,1,0,0,48,2,1,4,1,0,0,48,0,0,1
91,20220505235513,0,61,2,1,48,3,1,48,4,1,4,1,49,0,1,6,1,0,47,5,0,59,2,1,49,0,1,120,1,0,59,1,0,5,1,4,0,61,1,1,0,0,48,2,1,4,1,0,0,48,0,0,1
92,20220506235703,0,69,2,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,47,5,0,67,2,1,48,0,1,120,1,0,67,2,0,5,1,4,0,69,2,1,0,0,48,2,1,4,1,0,0,48,0,0,1
93,20220507223748,0,65,2,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,48,5,0,63,0,1,48,0,1,120,1,0,63,1,0,5,1,4,0,65,1,1,0,0,48,2,1,4,1,0,0,48,0,0,1
94,20220508232106,0,64,2,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,48,5,0,62,0,0,48,0,1,120,1,0,62,2,0,5,1,4,0,64,1,1,0,0,48,2,1,4,1,0,0,48,0,0,2
95,20220509225341,0,65,2,1,48,3,1,48,4,1,4,0,48,0,1,6,1,0,48,5,0,63,0,1,48,0,1,120,1,0,63,1,0,5,1,4,0,65,2,1,0,0,48,2,1,4,1,0,0,48,0,0,2
96,20220510191813,0,65,4,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,48,5,0,63,0,1,48,0,1,120,1,0,63,1,0,5,1,4,0,65,1,0,0,0,48,2,1,4,1,0,0,48,0,0,1
97,20220511235137,0,64,4,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,48,5,0,62,0,1,48,0,1,120,1,0,62,1,0,5,1,4,0,64,1,1,0,0,48,2,1,4,1,0,0,48,0,0,1
98,20220512234949,0,64,4,1,48,3,1,48,4,1,4,1,49,0,1,6,1,0,48,5,0,62,0,1,49,0,1,120,1,0,62,1,0,5,1,4,0,64,1,1,0,0,48,2,1,4,1,0,0,48,0,0,2
99,20220513220054,0,66,4,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,47,5,0,64,0,1,48,0,1,120,1,0,64,1,0,5,1,4,0,66,2,0,0,0,48,2,1,4,0,0,0,48,0,0,1
100,20220514201453,0,63,4,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,48,5,0,61,0,1,48,0,1,120,1,0,61,1,0,5,1,4,0,63,1,1,0,0,48,2,1,4,1,0,0,48,0,0,1
101,20220515234811,0,63,4,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,48,5,0,61,2,1,48,0,1,120,1,0,61,1,0,5,1,4,0,63,1,1,0,0,48,2,1,4,1,0,0,48,0,0,1
102,20220516215626,0,61,2,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,48,5,0,59,2,1,48,0,1,120,1,0,59,1,0,5,1,4,0,61,1,1,0,0,48,2,1,4,1,0,0,48,0,0,1
103,20220517210920,0,60,2,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,48,5,0,58,2,1,48,0,1,120,1,0,58,1,0,5,1,4,0,60,1,1,0,0,48,2,1,4,1,0,0,48,0,0,1
104,20220518213914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,20220519231556,0,66,2,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,46,5,0,64,2,0,48,0,1,120,1,0,64,1,0,5,1,4,0,66,1,1,0,0,48,2,1,4,1,0,0,48,0,0,2
106,20220520211813,0,67,2,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,47,5,0,65,2,1,48,0,1,120,1,0,65,1,0,5,1,4,0,67,1,1,0,0,48,2,1,4,1,0,0,48,0,0,1
107,20220521211622,0,62,2,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,48,5,0,60,0,1,48,0,1,120,1,0,60,1,0,5,1,4,0,62,1,1,0,0,48,2,1,4,1,0,0,48,0,0,2
108,20220522235746,0,64,4,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,48,5,0,62,0,1,48,0,1,120,1,0,62,2,0,5,1,4,0,64,2,0,0,0,48,2,1,4,1,0,0,48,0,0,1
109,20220523213952,0,61,4,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,48,5,0,59,2,1,48,0,1,120,1,0,59,2,0,5,1,4,0,61,1,1,0,0,48,2,1,4,1,0,0,48,0,0,1
110,20220524154818,0,67,2,1,48,3,1,48,4,1,4,0,48,0,1,6,1,0,46,5,0,65,2,1,48,0,1,120,1,0,65,1,0,5,1,4,0,67,2,1,0,0,48,2,1,4,1,0,0,48,0,0,1
111,20220525225546,0,65,2,1,48,3,1,48,4,1,4,1,49,0,1,6,1,0,48,5,0,63,2,1,49,0,1,120,1,0,63,1,0,5,1,4,0,65,1,1,0,0,48,2,1,4,1,0,0,48,0,0,2
112,20220526223848,0,66,4,1,48,3,1,48,4,1,4,0,48,0,1,6,1,0,48,5,0,64,0,1,48,0,1,120,1,0,64,1,0,5,1,4,0,66,1,1,0,0,48,2,1,4,1,0,0,48,0,0,1
113,20220527235020,0,60,2,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,48,5,0,58,2,1,48,0,1,120,1,0,58,1,0,5,1,4,0,60,1,1,0,0,48,2,1,4,1,0,0,48,0,0,2
114,20220528192158,0,63,2,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,47,5,0,61,2,1,48,0,1,120,1,0,61,1,0,5,1,4,0,63,1,1,0,0,48,2,1,4,1,0,0,48,0,0,1
115,20220529233623,0,70,2,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,48,5,0,68,0,1,48,0,1,120,1,0,68,1,0,5,1,4,0,70,2,1,0,0,48,2,1,4,1,0,0,48,0,0,1
116,20220530230533,0,67,2,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,48,5,0,65,0,1,48,0,1,120,1,0,65,2,0,5,1,4,0,67,1,0,0,0,48,2,1,4,1,0,0,48,0,0,1
117,20220531223245,0,58,2,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,47,5,0,56,0,1,48,0,1,120,1,0,56,1,0,5,1,4,0,58,1,1,0,0,48,2,1,4,1,0,0,48,0,0,1
118,20220601225833,0,58,2,1,48,3,1,48,4,1,4,0,48,0,1,6,1,0,48,5,0,56,0,1,48,0,1,120,1,0,56,1,0,5,1,4,0,58,1,1,0,0,48,2,1,4,0,0,0,48,0,0,2
119,20220602223047,0,58,4,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,48,5,0,56,0,1,48,0,1,120,1,0,56,1,0,5,1,4,0,58,2,1,0,0,48,2,1,4,0,0,0,48,0,0,2
120,20220603211116,0,60,2,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,48,5,0,58,0,0,48,0,1,120,1,0,58,1,0,5,1,4,0,60,1,1,0,0,48,2,1,4,1,0,0,48,0,0,1
121,20220604220729,0,60,2,1,48,3,1,48,4,1,4,1,49,0,1,6,1,0,48,5,0,58,0,1,49,0,1,120,1,0,58,2,0,5,1,4,0,60,2,0,0,0,48,2,1,4,1,0,0,48,0,0,1
122,20220605205828,0,67,2,1,48,3,1,48,4,1,4,1,51,0,1,6,1,0,48,5,0,65,0,1,51,0,1,120,1,0,65,1,0,5,1,4,0,67,1,0,0,0,48,2,1,4,1,0,0,48,0,0,2
123,20220606194136,0,67,4,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,48,5,0,65,0,1,48,0,1,120,1,0,65,2,0,5,1,4,0,67,1,1,0,0,48,2,1,4,0,0,0,48,0,0,2
124,20220607233522,0,59,4,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,48,5,0,57,0,0,48,0,1,120,1,0,57,1,0,5,1,4,0,59,1,0,0,0,48,2,1,4,1,0,0,48,0,0,1
125,20220608170609,0,65,2,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,48,5,0,63,2,1,48,0,1,120,1,0,63,1,0,5,1,4,0,65,2,1,0,0,48,2,1,4,1,0,0,48,0,0,1
126,20220609201944,0,62,2,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,47,5,0,60,0,0,48,0,1,120,1,0,60,1,0,5,1,4,0,62,2,1,0,0,48,2,1,4,0,0,0,48,0,0,1
127,20220610212229,0,61,2,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,48,5,0,59,0,0,48,0,1,120,1,0,59,1,0,5,1,4,0,61,2,1,0,0,48,2,1,4,1,0,0,48,0,0,1
128,20220611235958,0,64,2,1,48,3,1,48,4,1,4,0,48,0,1,6,1,0,47,5,0,62,0,1,48,0,1,120,1,0,62,1,0,5,1,4,0,64,1,1,0,0,48,2,1,4,0,0,0,48,0,0,2
129,20220612235543,0,67,2,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,48,5,0,65,0,1,48,0,1,120,1,0,65,1,0,5,1,4,0,67,1,1,0,0,48,2,1,4,1,0,0,48,0,0,1
130,20220613235651,0,56,2,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,48,5,0,54,0,1,48,0,1,120,1,0,54,1,0,5,1,4,0,56,1,1,0,0,48,2,1,4,1,0,0,48,0,0,1
131,20220614233608,0,65,2,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,47,5,0,63,2,1,48,0,1,120,1,0,63,2,0,5,1,4,0,65,1,1,0,0,48,2,1,4,1,0,0,48,0,0,2
132,20220615222624,0,65,2,1,48,3,1,48,4,1,4,1,49,0,1,6,1,0,48,5,0,63,2,1,49,0,1,120,1,0,63,1,0,5,1,4,0,65,1,1,0,0,48,2,1,4,1,0,0,48,0,0,2
133,20220616205817,0,65,2,1,48,3,1,48,4,1,4,1,49,0,1,6,1,0,48,5,0,63,0,1,49,0,1,120,1,0,63,1,0,5,1,4,0,65,2,1,0,0,48,2,1,4,1,0,0,48,0,0,1
134,20220617103807,0,64,2,1,48,3,1,48,4,1,4,1,49,0,1,6,1,0,48,5,0,62,0,0,49,0,1,120,1,0,62,1,0,5,1,4,0,64,1,1,0,0,48,2,1,4,1,0,0,48,0,0,1
135,20220618232628,0,68,2,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,48,5,0,66,0,0,48,0,1,120,1,0,66,1,0,5,1,4,0,68,1,0,0,0,48,2,1,4,1,0,0,48,0,0,1
136,20220619225504,0,68,4,1,48,3,1,48,4,1,4,0,48,0,1,6,1,0,48,5,0,66,2,1,48,0,1,120,1,0,66,1,0,5,1,4,0,68,2,1,0,0,48,2,1,4,1,0,0,48,0,0,2
137,20220620140648,0,67,4,1,48,3,1,48,4,1,4,0,48,0,1,6,1,0,48,5,0,65,2,1,48,0,1,120,1,0,65,1,0,5,1,4,0,67,2,1,0,0,48,2,1,4,1,0,0,48,0,0,1
138,20220621200631,0,68,2,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,48,5,0,66,2,1,48,0,1,120,1,0,66,2,0,5,1,4,0,68,1,1,0,0,48,2,1,4,0,0,0,48,0,0,2
139,20220622171348,0,64,4,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,47,5,0,62,2,1,48,0,1,120,1,0,62,1,0,5,1,4,0,64,1,1,0,0,48,2,1,4,1,0,0,48,0,0,1
140,20220623180845,0,64,2,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,47,5,0,62,0,1,48,0,1,120,1,0,62,1,0,5,1,4,0,64,1,1,0,0,48,2,1,4,1,0,0,48,0,0,2
141,20220624224947,0,63,2,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,48,5,0,61,0,1,48,0,1,120,1,0,61,1,0,5,1,4,0,63,1,1,0,0,48,2,1,4,1,0,0,48,0,0,1
142,20220625193945,0,63,2,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,48,5,0,61,0,1,48,0,1,120,1,0,61,1,0,5,1,4,0,63,1,1,0,0,48,2,1,4,1,0,0,48,0,0,1
143,20220626224532,0,63,4,1,48,3,1,48,4,1,4,0,48,0,1,6,1,0,47,5,0,61,0,1,48,0,1,120,1,0,61,2,0,5,1,4,0,63,1,1,0,0,48,2,1,4,1,0,0,48,0,0,2
144,20220627213050,0,59,2,1,48,3,1,48,4,1,4,1,50,0,1,6,1,0,48,5,0,57,0,1,50,0,1,120,1,0,57,1,0,5,1,4,0,59,2,1,0,0,48,2,1,4,1,0,0,48,0,0,1
145,20220628212448,0,60,2,1,48,3,1,48,4,1,4,0,48,0,1,6,1,0,48,5,0,58,0,0,48,0,1,120,1,0,58,1,0,5,1,4,0,60,1,0,0,0,48,2,1,4,0,0,0,48,0,0,1
146,20220629231747,0,64,4,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,48,5,0,62,2,1,48,0,1,120,1,0,62,1,0,5,1,4,0,64,2,1,0,0,48,2,1,4,1,0,0,48,0,0,1
147,20220630225042,0,58,4,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,48,5,0,56,0,1,48,0,1,120,1,0,56,1,0,5,1,4,0,58,2,1,0,0,48,2,1,4,1,0,0,48,0,0,1
148,20220701162100,0,63,4,1,48,3,1,48,4,1,4,1,49,0,1,6,1,0,48,5,0,61,0,1,49,0,1,120,1,0,61,2,0,5,1,4,0,63,1,0,0,0,48,2,1,4,1,0,0,48,0,0,1
149,20220702060422,0,64,2,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,47,5,0,62,2,1,48,0,1,120,1,0,62,1,0,5,1,4,0,64,1,1,0,0,48,2,1,4,0,0,0,48,0,0,1
150,20220703143402,0,69,2,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,48,5,0,67,2,1,48,0,1,120,1,0,67,1,0,5,1,4,0,69,2,1,0,0,48,2,1,4,1,0,0,48,0,0,2
151,20220704223257,0,69,2,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,48,5,0,67,0,1,48,0,1,120,1,0,67,1,0,5,1,4,0,69,2,0,0,0,48,2,1,4,1,0,0,48,0,0,1
152,20220705190809,0,64,4,1,48,3,1,48,4,1,4,1,49,0,1,6,1,0,48,5,0,62,0,1,49,0,1,120,1,0,62,1,0,5,1,4,0,64,2,1,0,0,48,2,1,4,0,0,0,48,0,0,2
153,20220706160123,0,69,2,1,48,3,1,48,4,1,4,1,49,0,1,6,1,0,47,5,0,67,2,1,49,0,1,120,1,0,67,1,0,5,1,4,0,69,1,0,0,0,48,2,1,4,1,0,0,48,0,0,1
154,20220707222929,0,64,2,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,48,5,0,62,0,1,48,0,1,120,1,0,62,2,0,5,1,4,0,64,1,1,0,0,48,2,1,4,1,0,0,48,0,0,2
155,20220708214442,0,63,2,1,48,3,1,48,4,1,4,0,48,0,1,6,1,0,48,5,0,61,0,1,48,0,1,120,1,0,61,1,0,5,1,4,0,63,1,1,0,0,48,2,1,4,1,0,0,48,0,0,2
156,20220709184619,0,70,2,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,48,5,0,68,0,1,48,0,1,120,1,0,68,1,0,5,1,4,0,70,2,1,0,0,48,2,1,4,1,0,0,48,0,0,1
157,20220710194015,0,65,2,1,48,3,1,48,4,1,4,0,48,0,1,6,1,0,48,5,0,63,0,1,48,0,1,120,1,0,63,1,0,5,1,4,0,65,1,1,0,0,48,2,1,4,1,0,0,48,0,0,1
158,20220711232413,0,59,2,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,48,5,0,57,2,0,48,0,1,120,1,0,57,1,0,5,1,4,0,59,1,1,0,0,48,2,1,4,1,0,0,48,0,0,1
159,20220712235143,0,59,2,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,48,5,0,57,0,1,48,0,1,120,1,0,57,1,0,5,1,4,0,59,1,0,0,0,48,2,1,4,1,0,0,48,0,0,1
160,20220713204909,0,58,2,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,48,5,0,56,0,1,48,0,1,120,1,0,56,1,0,5,1,4,0,58,1,1,0,0,48,2,1,4,1,0,0,48,0,0,1
161,20220714232129,0,58,2,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,48,5,0,56,0,1,48,0,1,120,1,0,56,1,0,5,1,4,0,58,1,1,0,0,48,2,1,4,1,0,0,48,0,0,2
162,20220715235114,0,60,2,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,48,5,0,58,2,1,48,0,1,120,1,0,58,1,0,5,1,4,0,60,1,1,0,0,48,2,1,4,0,0,0,48,0,0,1
163,20220716221644,0,64,2,1,48,3,1,48,4,1,4,0,48,0,1,6,1,0,48,5,0,62,0,1,48,0,1,120,1,0,62,1,0,5,1,4,0,64,2,1,0,0,48,2,1,4,0,0,0,48,0,0,2
164,20220717210535,0,65,4,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,47,5,0,63,0,1,48,0,1,120,1,0,63,1,0,5,1,4,0,65,1,0,0,0,48,2,1,4,0,0,0,48,0,0,2
165,20220718191358,0,62,4,1,48,3,1,48,4,1,4,0,49,0,1,6,1,0,48,5,0,60,0,1,49,0,1,120,1,0,60,2,0,5,1,4,0,62,3,1,0,0,48,2,1,4,0,0,0,48,0,0,2
166,20220719233751,0,60,2,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,48,5,0,58,0,1,48,0,1,120,1,0,58,1,0,5,1,4,0,60,1,1,0,0,48,2,1,4,1,0,0,48,0,0,2
167,20220720164556,0,60,4,1,48,3,1,48,4,1,4,0,48,0,1,6,1,0,48,5,0,58,2,1,48,0,1,120,1,0,58,1,0,5,1,4,0,60,1,1,0,0,48,2,1,4,1,0,0,48,0,0,1
168,20220721233001,0,59,2,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,48,5,0,57,0,0,48,0,1,120,1,0,57,1,0,5,1,4,0,59,1,1,0,0,48,2,1,4,1,0,0,48,0,0,1
169,20220722235558,0,66,2,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,48,5,0,64,0,0,48,0,1,120,1,0,64,1,0,5,1,4,0,66,1,1,0,0,48,2,1,4,0,0,0,48,0,0,1
170,20220723231028,0,65,4,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,48,5,0,63,0,1,48,0,1,120,1,0,63,1,0,5,1,4,0,65,2,0,0,0,48,2,1,4,1,0,0,48,0,0,1
171,20220724231725,0,62,4,1,48,3,1,48,4,1,4,1,49,0,1,6,1,0,48,5,0,60,0,0,49,0,1,120,1,0,60,1,0,5,1,4,0,62,1,0,0,0,48,2,1,4,1,0,0,48,0,0,1
172,20220725234157,0,68,4,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,48,5,0,66,0,1,48,0,1,120,1,0,66,1,0,5,1,4,0,68,2,1,0,0,48,2,1,4,1,0,0,48,0,0,1
173,20220726235637,0,65,4,1,48,3,1,48,4,1,4,1,48,0,1,6,1,0,48,5,0,63,2,1,48,0,1,120,1,0,63,1,0,5,1,4,0,65,2,1,0,0,48,2,1,4,0,0,0,48,0,0,1
