,Timestamp,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" mls_models"")]/*[@data-so=""0""][65]//*[contains(concat("" "", normalize-space(@class), "" ""), "" lst_info"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lsti_box"")][2]_RELOC",class namelsti_box_SEL,"xpath//*[@id=""mls_models""]/div/div[65]/div/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" mls_models"")]/*[@data-so=""0""][43]//*[contains(concat("" "", normalize-space(@class), "" ""), "" lst_info"")]_RELOC",class namelst_info_SEL,"xpath//*[@id=""mls_models""]/div/div[43]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" hb_drop_down"")]//*[contains(concat("" "", normalize-space(@class), "" ""), "" hbd_list"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" hbd_item"")][5]//*[contains(concat("" "", normalize-space(@class), "" ""), "" hbd_item_link"")]//*[contains(concat("" "", normalize-space(@class), "" ""), "" hbd_item_inner"")]_RELOC",class namehbd_item_inner_SEL,xpath//html/body/div/div[3]/div/div/div[2]/ul/li[5]/a/span_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" hb_drop_down"")]//*[contains(concat("" "", normalize-space(@class), "" ""), "" hbd_list"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" hbd_item"")][23]_RELOC",class namehbd_item_SEL,xpath//html/body/div/div[3]/div/div/div[2]/ul/li[23]_SEL,"//*[@style=""grid-row: 5""]//*[contains(concat("" "", normalize-space(@class), "" ""), "" lsc_list"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" js-lscl_item"")][15]_RELOC",class namejs-lscl_item_SEL,"xpath//*[@id=""mls_models""]/div/section/div/div/div[15]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" hb_drop_down"")]//*[contains(concat("" "", normalize-space(@class), "" ""), "" hbd_list"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" hbd_item"")][24]_RELOC",xpath//html/body/div/div[3]/div/div/div[2]/ul/li[24]_SEL,"//*[@style=""grid-row: 5""]//*[contains(concat("" "", normalize-space(@class), "" ""), "" lsc_list"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" js-lscl_item"")][30]_RELOC","xpath//*[@id=""mls_models""]/div/section/div/div/div[30]_SEL","//*[@data-chathost=""daffodilnicki""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lst_bage"")][5]_RELOC",class namelst_bage_SEL,"xpath//*[@id=""mls_models""]/div/div[16]/a/span[6]_SEL","//*[@data-chathost=""AnalTaxi""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lst_bage"")][2]_RELOC","xpath//*[@id=""mls_models""]/div/div[54]/a/span[3]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" mls_models"")]/*[@data-so=""0""][56]_RELOC",class namels_thumb_SEL,"xpath//*[@id=""mls_models""]/div/div[56]_SEL","//*[@data-chathost=""always-morbid""]//*[contains(concat("" "", normalize-space(@class), "" ""), "" lst_ghost"")]_RELOC",class namelst_ghost_SEL,"xpath//*[@id=""mls_models""]/div/div[11]/a/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" ht_quick_search"")]_RELOC",class nameht_quick_search_SEL,"xpath//*[@id=""bc_tags""]/div_SEL","//*[@data-chathost=""CN-yaoyao""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lst_bage"")][2]_RELOC","xpath//*[@id=""mls_models""]/div/div[5]/a/span[3]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" mls_models"")]/*[@data-so=""0""][27]//*[contains(concat("" "", normalize-space(@class), "" ""), "" lst_info"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lsti_box"")][1]_RELOC","xpath//*[@id=""mls_models""]/div/div[27]/div/div_SEL","//*[@data-chathost=""skinnyKris""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" lst_bage"")][4]_RELOC","xpath//*[@id=""mls_models""]/div/div[41]/a/span[5]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" mls_models"")]/*[@data-so=""0""][5]//*[contains(concat("" "", normalize-space(@class), "" ""), "" lst_info"")]_RELOC","xpath//*[@id=""mls_models""]/div/div[5]/div_SEL","//*[@data-chathost=""LucyMorgan1""]//*[contains(concat("" "", normalize-space(@class), "" ""), "" lst_ghost"")]_RELOC","xpath//*[@id=""mls_models""]/div/div[22]/a/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" mls_models"")]/*[@data-so=""0""][47]_RELOC","xpath//*[@id=""mls_models""]/div/div[47]_SEL","//*[@data-type=""female""]//*[contains(concat("" "", normalize-space(@class), "" ""), "" lti_pin_btn"")]//*[contains(concat("" "", normalize-space(@class), "" ""), "" ltip_inner"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ltip_item"")][2]//*[contains(concat("" "", normalize-space(@class), "" ""), "" ltip_icon_wrp"")]_RELOC",class nameltip_icon_wrp_SEL,xpath//html/body/div/div[6]/div/div/div/div/div/ul/li[2]/div/div/div[2]/span_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" hb_drop_down"")]//*[contains(concat("" "", normalize-space(@class), "" ""), "" hbd_list"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" hbd_item"")][2]//*[contains(concat("" "", normalize-space(@class), "" ""), "" hbd_item_link"")]//*[contains(concat("" "", normalize-space(@class), "" ""), "" hbd_item_inner"")]_RELOC",xpath//html/body/div/div[3]/div/div/div[2]/ul/li[2]/a/span_SEL
77,20220414160104,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
78,20220415054307,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
79,20220416083326,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,True,True,False,True,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
80,20220417071142,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,True,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
81,20220418203607,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
82,20220421065817,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,True,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
83,20220423051832,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
84,20220424083307,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,True,True,True,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
85,20220425155919,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
86,20220426165700,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
87,20220428080310,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,True,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
88,20220429072406,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
89,20220430122720,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
90,20220501071000,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
91,20220502064117,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,True,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
92,20220503085257,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,True,True,True,False,True,True,True,False,False,False,True,True,True,False,False,True,True
93,20220504201006,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
94,20220505085818,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
95,20220506050236,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
96,20220507205637,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
97,20220508150129,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
98,20220509060443,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
99,20220511042600,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
100,20220512093229,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
101,20220513202601,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
102,20220514143337,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
103,20220515233910,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
104,20220516211652,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
105,20220518082136,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,True,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
106,20220519232004,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
107,20220520081359,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,True,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
108,20220521140246,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
109,20220523104300,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
110,20220525055709,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
111,20220527083245,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
112,20220528173607,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
113,20220530225505,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
114,20220531191351,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
115,20220601114345,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,True,False,True,True,False,True,False,True,True,False,True,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True
116,20220602010541,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,True,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
117,20220603092334,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
118,20220604150006,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
119,20220605224123,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,True,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
120,20220606074037,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,False,True,False,False,True,False,True,True,False,True,True,False,False,True,True,False,False,True,True,False,True,True,True,False,False,False,True,True,True,False,False,True,True
121,20220608233935,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
122,20220610095836,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,True,False,False,True,True,False,True,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
123,20220611204230,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
124,20220612093857,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
125,20220613091459,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
126,20220616000108,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
127,20220617102206,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
128,20220618160142,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
129,20220620085023,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,False,True,True,False,True,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
130,20220622083027,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,True,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
131,20220623160345,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
132,20220624104817,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,True,False,False,True,True,False,True,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
133,20220625193345,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
134,20220626154039,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
135,20220627134632,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
136,20220629085919,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,True,True,True,False,False,False,True,True,True,False,False,True,True
137,20220630013446,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
138,20220701110502,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
139,20220702161655,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
140,20220704095224,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
141,20220705131212,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
142,20220707100501,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
143,20220708120649,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
144,20220709103612,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
145,20220710003207,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
146,20220712105147,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,False,True,False,False,True,False,True,True,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
147,20220713070600,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
148,20220714021633,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
149,20220715123810,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
150,20220716144444,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
151,20220717014625,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
152,20220718153758,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
153,20220719144656,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
154,20220721035224,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,True,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
155,20220722223410,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
156,20220723043921,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,True,True,True,False,True,True,True,False,False,False,True,True,True,False,False,True,True
157,20220724041033,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
158,20220725161928,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
159,20220726132319,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
160,20220728125842,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
161,20220729143124,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
162,20220730170601,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
163,20220731114303,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
164,20220801184806,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
165,20220802122619,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
166,20220804151605,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
167,20220805153306,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
168,20220807033311,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
169,20220809225623,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
170,20220811052541,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
171,20220812160947,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
172,20220813142819,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
173,20220814120152,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
174,20220816155224,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
175,20220818071456,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,True,True,True,False,False,False,True,True,True,False,False,True,True
176,20220820143757,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
177,20220821041347,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,False,True,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,True,True,True,False,False,False,True,True,True,False,False,True,True
178,20220822213902,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
179,20220823130736,True,False,True,True,False,False,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,True
