,Timestamp,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" sidemenunav__lang"")]_RELOC",class namesidemenunav__lang_SEL,"xpath//*[@id=""side-menu-header""]/section[6]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" disclosuremodal"")]_RELOC",class namedisclosuremodal_SEL,xpath//html/body/div/div[6]_SEL,"//*[@id=""product-sidenav-1""]_RELOC",idproduct-sidenav-1_SEL,class namesidemenunav__secondary--section__submenu_SEL,"xpath//*[@id=""product-sidenav-1""]_SEL","//*[@id=""product-sidenav-4""]//*[@data-pt-name=""hd_sm_fs_compcl""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidemenunav__secondary__prim--title"")][1]_RELOC",class namesidemenunav__secondary__prim--title_SEL,"xpath//*[@id=""product-sidenav-4""]/div/ul/li/a/p_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" home__body"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidemenu__overlay"")][1]_RELOC",class namesidemenu__overlay_SEL,xpath//html/body/div/div[5]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" speedbump"")]_RELOC",class namespeedbump_SEL,xpath//html/body/div/div[7]_SEL,"//*[@id=""product-5""]/_RELOC",class nameheader-navigation__dropdown--last-link_SEL,"xpath//*[@id=""product-5""]/ul/li[6]_SEL","//*[@id=""side-menu-header""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidemenunav__section"")][3]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidemenunav__section--title__container"")][1]_RELOC",class namesidemenunav__section--title__container_SEL,"xpath//*[@id=""side-menu-header""]/section[5]/div_SEL","//*[@id=""side-menu-header""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidemenunav__section"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidemenunav__prim"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidemenunav__prim--link"")][3]_RELOC",class namesidemenunav__prim--link_SEL,"xpath//*[@id=""side-menu-header""]/section[3]/div/ul/li[3]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" footer__module-footer__section--container"")]//*[contains(concat("" "", normalize-space(@class), "" ""), "" seo-content"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" seocontent"")][5]//*[contains(concat("" "", normalize-space(@class), "" ""), "" content"")]_RELOC",xpath//html/body/div/footer/div/div[2]/div/div/div[2]/div/div/div[5]/div/div[2]/p_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" footer__module-footer__section--container"")]//*[contains(concat("" "", normalize-space(@class), "" ""), "" seo-content"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" seocontent"")][7]//*[contains(concat("" "", normalize-space(@class), "" ""), "" content"")]_RELOC",xpath//html/body/div/footer/div/div[2]/div/div/div[2]/div/div/div[7]/div/div[2]/ul/li_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" footer__module-footer__section--container"")]//*[contains(concat("" "", normalize-space(@class), "" ""), "" seo-content"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" seocontent"")][6]/*[contains(concat("" "", normalize-space(@class), "" ""), "" footer__module-footer__section--tile"")][1]_RELOC",class namefooter__module-footer__section--tile_SEL,xpath//html/body/div/footer/div/div[2]/div/div/div[2]/div/div/div[6]/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" footer__module-footer__section--container"")]//*[contains(concat("" "", normalize-space(@class), "" ""), "" seo-content"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" seocontent"")][8]//*[contains(concat("" "", normalize-space(@class), "" ""), "" content"")]_RELOC",xpath//html/body/div/footer/div/div[2]/div/div/div[2]/div/div/div[8]/div/div[2]/p[2]_SEL,"//*[@data-headingid=""disclosureHeadingId""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" accessible-text"")][2]_RELOC",class nameaccessible-text_SEL,xpath//html/body/div/div[6]/div/span[2]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" footer__module-footer__section--container"")]//*[contains(concat("" "", normalize-space(@class), "" ""), "" seo-content"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" seocontent"")][3]//*[contains(concat("" "", normalize-space(@class), "" ""), "" content"")]_RELOC",class namecontent_SEL,xpath//html/body/div/footer/div/div[2]/div/div/div[2]/div/div/div[3]/div/div[2]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" footer__module-footer__section--container"")]//*[contains(concat("" "", normalize-space(@class), "" ""), "" seo-content"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" seocontent"")][6]//*[contains(concat("" "", normalize-space(@class), "" ""), "" content"")]_RELOC",xpath//html/body/div/footer/div/div[2]/div/div/div[2]/div/div/div[6]/div/div[2]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" noscript"")]_RELOC",class namenoscript_SEL,"xpath//*[@id=""main""]/div[2]/div/div_SEL","//*[@id=""product-sidenav-5""]//*[@data-pt-name=""hd_sm_fs_invadv""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidemenunav__secondary__prim--title"")][1]_RELOC","xpath//*[@id=""product-sidenav-5""]/div/ul/li[2]/a/p_SEL","//*[@data-id=""product-customer-service""]_RELOC",class namesidemenunav__prim--links_SEL,"xpath//*[@id=""side-menu-header""]/section[4]/div[2]/ul/li[2]/button_SEL","//*[@id=""chase-header-logo-hat""]_RELOC",idchase-header-logo-hat_SEL,"xpath//*[@id=""chase-header-logo-hat""]_SEL"
70,20220522214235,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True
71,20220523234141,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True
72,20220524221112,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True
73,20220525205110,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True
74,20220526213619,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True
75,20220527220548,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
76,20220528233950,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
77,20220529235034,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
78,20220530194940,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
79,20220531233618,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
80,20220601231106,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
81,20220602232111,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
82,20220603021049,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
83,20220604235251,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
84,20220605170020,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
85,20220606140929,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
86,20220607171348,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
87,20220608225419,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
88,20220609232240,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
89,20220610233220,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
90,20220611224241,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
91,20220612225724,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
92,20220613205959,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
93,20220614192408,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
94,20220615204659,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
95,20220616215248,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
96,20220617194354,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
97,20220618225029,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
98,20220619230305,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
99,20220620225447,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
100,20220621233938,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
101,20220622222049,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
102,20220623232022,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
103,20220624225917,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
104,20220625224936,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
105,20220626231430,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
106,20220627232857,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
107,20220628234602,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
108,20220629233851,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
109,20220630232202,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
110,20220701233043,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
111,20220702235132,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
112,20220703232412,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
113,20220704203039,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
114,20220705220320,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
115,20220706231127,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
116,20220707235952,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
117,20220708230337,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
118,20220709101402,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
119,20220710223904,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
120,20220711210745,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
121,20220712211436,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
122,20220713235827,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
123,20220714234922,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
124,20220715203832,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
125,20220716180429,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
126,20220717195739,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
127,20220718222012,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
128,20220719193944,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
129,20220720231041,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
130,20220721193628,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
131,20220722181952,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
132,20220723204027,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
133,20220724231818,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
134,20220725162722,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
135,20220726213907,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
136,20220727210533,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
137,20220728230956,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
138,20220729171822,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
139,20220730225542,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
140,20220731170601,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
141,20220801191149,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
142,20220802225150,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
143,20220803192835,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
144,20220804232305,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
145,20220805173711,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
146,20220806135151,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
147,20220807072840,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
148,20220808162826,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
149,20220809175828,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,True
150,20220810180610,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True
151,20220811184801,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True
152,20220812233311,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True
153,20220813133702,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,True,True,True,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True
154,20220814235912,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True
155,20220815183621,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True
156,20220816170814,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,False,True,True,True,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True
157,20220817165306,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True
158,20220818084001,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True
159,20220819204602,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True
160,20220820222703,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True
161,20220821233356,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True
162,20220822215009,False,True,True,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,False,True,True,True,True
