,Timestamp,"//*[@url=""https://www.behance.net/galleries/illustration/comic""]/div1/div1/div1/div1_RELOC",class nameTooltip-mask-mwQ_SEL,"xpath//*[@id=""site-content""]/div/div/div/div/div/div/ul/li[20]/div/div/div/div/div[2]/div/div/div/div[2]/div/div[2]_SEL","//*[@style=""z-index:46;transform:;""]//*[contains(concat("" "", normalize-space(@class), "" ""), "" Cover-overlay-r1A"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ProjectCoverNeue-featureFlagsContainer-yme"")]_RELOC",class nameProjectCoverNeue-featureFlagsContainer-yme_SEL,"xpath//*[@id=""site-content""]/div/div/div/div/div/div/ul/li[3]/div/div/div/div/div[2]/div_SEL","//*[@style=""z-index:47;transform:;""]//*[contains(concat("" "", normalize-space(@class), "" ""), "" Cover-content-yv3"")]_RELOC",class nameCover-content-yv3_SEL,"xpath//*[@id=""site-content""]/div/div/div/div/div/div/ul/li[2]/div/div/div/div/div_SEL","//*[@style=""z-index:22;transform:;""]//*[contains(concat("" "", normalize-space(@class), "" ""), "" Cover-content-yv3"")]_RELOC","xpath//*[@id=""site-content""]/div/div/div/div/div/div/ul/li[27]/div/div/div/div/div_SEL","//*[@style=""z-index:6;transform:;""]//*[@ownertextclass=""[object Object],[object Object]""]/*[@aria-describedby=""Popover-content""]_RELOC",class namePopover-root-bHp_SEL,"xpath//*[@id=""site-content""]/div/div/div/div/div/div/ul/li[43]/div/div[2]/div/span/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" SortMenu-sortList-dHi"")]/*[@tabindex=""0""][6]_RELOC",class nameSortMenu-typeItem-WWW_SEL,"xpath//*[@id=""site-content""]/div/header/div[2]/div[2]/div/div/div/ul/li[6]_SEL","//*[@style=""background-color:rgb(22, 32, 45);""]_RELOC",class nameDominantColor-dominantColor-iv4_SEL,"xpath//*[@id=""site-content""]/div/div/div/div/div/div/ul/li[47]/div/div/div/div/div/div_SEL","//*[@featureddate=""1643922014""]/div1/div1/div1/div1_RELOC",class namerf-feature__header_SEL,"xpath//*[@id=""site-content""]/div/div/div/div/div/div/ul/li[3]/div/div/div/div/div[2]/div/div[2]/div/div[2]/div[2]/div_SEL","//*[@style=""z-index:8;transform:;""]//*[@ownertextclass=""[object Object],[object Object]""]/*[@aria-describedby=""Popover-content""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" Popover-activator-M8N"")]_RELOC",class namePopover-activator-M8N_SEL,"xpath//*[@id=""site-content""]/div/div/div/div/div/div/ul/li[41]/div/div[2]/div/span/div/div/div_SEL","//*[@style=""background-color:#23C5EB;""]_RELOC",class nameColorPicker-color-CTz_SEL,"xpath//*[@id=""site-content""]/div/header/div[2]/div/div[2]/div/div[3]/div/div/ul/li[49]_SEL","//*[@featureddate=""1643907614""]/div1/div1/div1/div1_RELOC",class namerf-feature__info_SEL,"xpath//*[@id=""site-content""]/div/div/div/div/div/div/ul/li[17]/div/div/div/div/div[2]/div/div/div/div[2]/div[2]/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" SchoolFilter-schoolFilters-ty7"")]/div1/ul1/li1_RELOC","xpath//*[@id=""site-content""]/div/header/div[2]/div/div[2]/div/div[5]/div/div/div[2]/ul/li_SEL","//*[@style=""z-index:7;transform:;""]//*[contains(concat("" "", normalize-space(@class), "" ""), "" Cover-content-yv3"")]_RELOC","xpath//*[@id=""site-content""]/div/div/div/div/div/div/ul/li[42]/div/div/div/div/div_SEL","//*[@featureddate=""1643893214""]/div1_RELOC",class nameTooltip-wrapper-Uzv_SEL,"xpath//*[@id=""site-content""]/div/div/div/div/div/div/ul/li[22]/div/div/div/div/div[2]/div/div/div_SEL","//*[@style=""z-index:46;transform:;""]//*[@ownertextclass=""[object Object],[object Object]""]/*[@aria-describedby=""Popover-content""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" Popover-activator-M8N"")]_RELOC","xpath//*[@id=""site-content""]/div/div/div/div/div/div/ul/li[3]/div/div[2]/div/span/div/div/div_SEL","//*[@style=""z-index:38;transform:;""]//*[contains(concat("" "", normalize-space(@class), "" ""), "" Cover-cover-gDM"")]/div1_RELOC",class nameCover-wrapper-H_F_SEL,"xpath//*[@id=""site-content""]/div/div/div/div/div/div/ul/li[11]/div/div/div/div_SEL","//*[@style=""z-index:24;transform:;""]//*[contains(concat("" "", normalize-space(@class), "" ""), "" Cover-content-yv3"")]_RELOC","xpath//*[@id=""site-content""]/div/div/div/div/div/div/ul/li[25]/div/div/div/div/div_SEL","//*[@style=""z-index:40;transform:;""]//*[@ownertextclass=""[object Object],[object Object]""]/*[@aria-describedby=""Popover-content""]_RELOC","xpath//*[@id=""site-content""]/div/div/div/div/div/div/ul/li[9]/div/div[2]/div/span/div/div_SEL","//*[@style=""z-index:3;transform:;""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ProjectCover-root-X6u"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ProjectCover-details-ute"")]_RELOC",class nameProjectCover-details-ute_SEL,"xpath//*[@id=""site-content""]/div/div/div/div/div/div/ul/li[46]/div/div[2]_SEL","//*[@featureddate=""1643877021""]/div1/div1/div1/div1/span1_RELOC","xpath//*[@id=""site-content""]/div/div/div/div/div/div/ul/li[34]/div/div/div/div/div[2]/div/div/div/div[2]/div[2]/div[2]/span_SEL"
75,20220419193506,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True
76,20220420232253,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,True,False,False,True,False,False
77,20220421213021,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,True,False,False,True,False,True
78,20220422224656,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,True,False,False,True,False,True
79,20220423224126,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True
80,20220424204841,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True
81,20220425234209,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,False
82,20220426205616,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,True
83,20220427205150,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,False
84,20220428224617,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False
85,20220429233444,False,True,True,False,True,True,False,True,True,False,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,True,False,True
86,20220430221450,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,True,False,True
87,20220501235238,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,True
88,20220502220949,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,True
89,20220503230601,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True
90,20220504234016,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,True
91,20220505235513,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,True
92,20220506235703,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,True,False,False,True,False,True
93,20220507223748,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,True
94,20220508232106,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,False
95,20220509225341,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,True,False,False,True,False,False
96,20220510191813,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,True
97,20220511235137,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,True
98,20220512234949,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,False
99,20220513220054,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True
100,20220514201453,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,True
101,20220515234811,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,True
102,20220516215626,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,True
103,20220517210920,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,True
104,20220518213914,False,True,True,False,True,True,False,True,True,False,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,True,False,True
105,20220519231556,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,False
106,20220520211813,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,True
107,20220521211622,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,False
108,20220522235746,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True
109,20220523213952,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,True
110,20220524154818,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,True,False,False,True,False,True
111,20220525225546,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,False
112,20220526223848,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,True
113,20220527235020,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,False
114,20220528192158,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,True
115,20220529233623,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,True,False,False,True,False,True
116,20220530230533,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,True
117,20220531223245,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,True
118,20220601225833,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False
119,20220602223047,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False
120,20220603211116,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,True
121,20220604220729,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True
122,20220605205828,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False
123,20220606194136,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False
124,20220607233522,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,True
125,20220608170609,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,True,False,False,True,False,True
126,20220609201944,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,True
127,20220610212229,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,True,False,False,True,False,True
128,20220611235958,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False
129,20220612235543,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,True
130,20220613235651,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,True
131,20220614233608,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,False
132,20220615222624,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,False
133,20220616205817,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,True,False,False,True,False,True
134,20220617103807,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,True
135,20220618232628,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,True
136,20220619225504,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,True,False,False,True,False,False
137,20220620140648,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,True,False,False,True,False,True
138,20220621200631,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,True,False,False
139,20220622171348,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,True
140,20220623180845,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,False
141,20220624224947,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,True
142,20220625193945,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,True
143,20220626224532,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,False
144,20220627213050,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,True,False,False,True,False,True
145,20220628212448,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True
146,20220629231747,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,True,False,False,True,False,True
147,20220630225042,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,True,False,False,True,False,True
148,20220701162100,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,True
149,20220702060422,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,True,False,True
150,20220703143402,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,True,False,False,True,False,False
151,20220704223257,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True
152,20220705190809,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False
153,20220706160123,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,True
154,20220707222929,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,False
155,20220708214442,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,False
156,20220709184619,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,True,False,False,True,False,True
157,20220710194015,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,True
158,20220711232413,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,True
159,20220712235143,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,True
160,20220713204909,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,True
161,20220714232129,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,False
162,20220715235114,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,True,False,True
163,20220716221644,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False
164,20220717210535,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False
165,20220718191358,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False
166,20220719233751,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,False
167,20220720164556,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,True
168,20220721233001,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,True,True,False,False,True,False,True
169,20220722235558,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,True,False,True
170,20220723231028,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True
171,20220724231725,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,True
172,20220725234157,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,True,False,False,True,False,True
173,20220726235637,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,True
