,Timestamp,"//*[@id=""home""]//*[contains(concat("" "", normalize-space(@class), "" ""), "" seo-content"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" popular-links--list"")][8]_RELOC",xpath//html/body/div[8]/ul/li/ul/li[7]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" bl-card"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" bl-flex-container"")][1]_RELOC",class namebl-flex-container_SEL,"xpath//*[@id=""homepage-home-section-app""]/section[3]/div/div[2]/div_SEL","//*[@style=""margin-left:-7.5px;margin-right:-7.5px;transform:translateX(-0px);""]/*[@style=""padding-left:7.5px;padding-right:7.5px;flex:1 0 50%;max-width:50%;""][1]/*[@style=""height:245px;width:100%;border-radius:8px;""][1]_RELOC",class namebl-shimmer_SEL,"xpath//*[@id=""homepage-home-atf""]/section/div/div/div/div/div[2]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" bl-dope-container__head-content"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" bl-flex-container"")][1]/*[@style=""flex:0 1 100%;""][4]//*[contains(concat("" "", normalize-space(@class), "" ""), "" bl-text"")]_RELOC",class namebl-text_SEL,"xpath//*[@id=""homepage-home-section-app""]/section/div/div/div/div/div/div/div[4]/a/div[2]/p_SEL","//*[@id=""home""]//*[contains(concat("" "", normalize-space(@class), "" ""), "" seo-content"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" popular-links--list"")][4]_RELOC",xpath//html/body/div[4]/ul/li/ul/li[10]_SEL,"//*[@id=""vm__white-header-dweb""]_RELOC",idvm__white-header-dweb_SEL,"xpath//*[@id=""vm__white-header-dweb""]_SEL","//*[@id=""homepage-home-section-app""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" bl-section"")][2]/*[contains(concat("" "", normalize-space(@class), "" ""), "" bl-container"")][1]_RELOC",class namebl-container_SEL,"xpath//*[@id=""homepage-home-section-app""]/section[2]/div_SEL","//*[@data-testid=""shimmer-container""]//*[contains(concat("" "", normalize-space(@class), "" ""), "" bl-carousel__wrapper"")]_RELOC",class namebl-carousel__wrapper_SEL,"xpath//*[@id=""homepage-home-atf""]/section/div/div/div_SEL","//*[@id=""popular-search""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" bl-container"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" keyword__item"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" bl-selection-block"")][1]_RELOC",class namebl-selection-block_SEL,"xpath//*[@id=""popular-search""]/div/a/div_SEL","//*[@id=""home""]_RELOC",idhome_SEL,"xpath//*[@id=""home""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" c-footer"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" c-footer__head"")][1]//*[contains(concat("" "", normalize-space(@class), "" ""), "" u-reset-list"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" c-socmed-follow__item"")][4]_RELOC",class namec-socmed-follow__item_SEL,xpath//html/body/div[4]/div/div/div/div[2]/ul/li[4]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" bl-section-header__list"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" bl-section-header__list-item"")][2]_RELOC",class namebl-section-header__list-item_SEL,"xpath//*[@id=""homepage-home-section-app""]/section[3]/div/div/div/div[2]/div/div[2]_SEL","//*[@style=""margin-left:;margin-right:;transform:translateX(-0px);""]/*[@style=""padding-left:;padding-right:;flex:1 0 20%;max-width:20%;""][5]//*[contains(concat("" "", normalize-space(@class), "" ""), "" bl-highlighted-brand__body-thumb"")]_RELOC",class namebl-highlighted-brand__body-thumb_SEL,"xpath//*[@id=""homepage-home-section-app""]/section[3]/div/div[2]/div/div[2]/div/div/div/div[5]/a/div[2]/div/div_SEL","//*[@id=""home""]//*[contains(concat("" "", normalize-space(@class), "" ""), "" seo-content"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" popular-links--list"")][1]_RELOC",xpath//html/body/div/ul/li/ul/li[9]_SEL,"//*[@id=""bukalapak-advantages""]//*[contains(concat("" "", normalize-space(@class), "" ""), "" pl-20"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" pl-8"")][1]_RELOC",class namepl-8_SEL,"xpath//*[@id=""bukalapak-advantages""]/div/ul/li_SEL",class namepopular-links--list_SEL,xpath//html/body/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" bl-image-group"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" bl-flex-container"")][1]/*[@style=""flex:0 1 100%;max-width:16.666666666666668%;""][4]//*[contains(concat("" "", normalize-space(@class), "" ""), "" bl-image-group__head"")]_RELOC",class namebl-image-group__head_SEL,"xpath//*[@id=""homepage-home-section-app""]/section[2]/div/div/div/div[4]/a/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" c-footer"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" c-footer__content"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" o-container"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" o-layout"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" o-layout__item"")][3]_RELOC",class nameo-layout__item_SEL,xpath//html/body/div[4]/div[2]/div/div/div[4]_SEL,"//*[@id=""home""]//*[contains(concat("" "", normalize-space(@class), "" ""), "" seo-content"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" popular-links--list"")][9]_RELOC",xpath//html/body/div[9]/ul/li/ul/li[4]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" bl-dope-container__head-content"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" bl-flex-container"")][1]/*[@style=""flex:0 1 100%;""][5]//*[contains(concat("" "", normalize-space(@class), "" ""), "" bl-text"")]_RELOC","xpath//*[@id=""homepage-home-section-app""]/section/div/div/div/div/div/div/div[5]/a/div[2]/p_SEL"
69,20220214151140,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
70,20220215210926,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
71,20220216235535,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
72,20220218095350,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
73,20220220220037,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
74,20220222214542,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
75,20220223202238,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
76,20220224102526,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
77,20220228221404,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
78,20220301045131,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
79,20220302210845,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
80,20220303084510,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
81,20220306210836,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
82,20220307054114,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
83,20220308234526,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
84,20220309225409,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
85,20220310201447,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
86,20220312070429,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
87,20220314184147,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
88,20220315134928,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
89,20220317211808,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
90,20220318190723,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
91,20220319211519,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
92,20220320225127,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
93,20220321220550,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
94,20220324183445,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
95,20220325180301,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
96,20220326052135,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
97,20220327121744,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
98,20220328003734,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
99,20220329115845,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
100,20220330142807,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
101,20220331214847,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,False,True,True,True,False,True,True,True,True,True
102,20220401140101,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
103,20220402093636,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
104,20220403081136,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
105,20220405064731,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
106,20220406213436,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
107,20220407212412,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
108,20220408214013,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
109,20220409104652,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
110,20220412170352,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
111,20220414192327,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
112,20220416212312,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
113,20220418105236,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
114,20220421230826,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
115,20220424170354,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
116,20220427075406,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
117,20220428232131,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
118,20220501060650,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,False,True,True,True,False,True,True,True,True,True
119,20220503084636,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
120,20220505091230,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
121,20220507052228,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
122,20220509000911,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
123,20220510160702,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
124,20220511060950,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
125,20220512093815,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
126,20220513055556,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
127,20220514221511,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
128,20220519103508,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
129,20220520042427,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
130,20220523104051,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
131,20220526112842,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
132,20220531070526,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,False,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
133,20220601012754,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,False,False,True,True,True,True,False,False,False,False,False,True,True,True,False,True,True,True,True,True
134,20220602115421,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
135,20220604051625,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
136,20220609123215,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
137,20220623225004,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
138,20220624153647,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
139,20220626125534,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
140,20220628083732,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,True,False,True,True,True,True,True
141,20220701040706,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,False,True,True,True,False,True,True,True,True,True
142,20220703053811,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,False,True,True,True,False,True,True,True,True,True
143,20220707140029,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,False,True,True,True,False,True,True,True,True,True
144,20220713211931,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,False,True,True,True,False,True,True,True,True,True
145,20220714235133,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,False,True,True,True,False,True,True,True,True,True
146,20220716212910,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,False,True,True,True,False,True,True,True,True,True
147,20220717130619,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,False,True,True,True,False,True,True,True,True,True
148,20220724145111,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,False,True,True,True,False,True,True,True,True,True
149,20220725134810,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,False,True,True,True,False,True,True,True,True,True
150,20220728232353,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,False,True,True,True,False,True,True,True,True,True
151,20220729142159,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,False,True,True,True,False,True,True,True,True,True
152,20220730010214,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,False,True,True,True,False,True,True,True,True,True
153,20220803042636,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,False,True,True,True,False,True,True,True,True,True
154,20220804185543,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,False,True,True,True,False,True,True,True,True,True
155,20220805161831,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,False,True,True,True,False,True,True,True,True,True
156,20220811192413,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,False,True,True,True,False,True,True,True,True,True
157,20220813090341,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,False,True,True,True,False,True,True,True,True,True
158,20220817154120,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,False,True,True,True,False,True,True,True,True,True
159,20220818200544,True,True,True,False,True,False,False,True,True,False,True,True,True,True,True,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,False,False,False,False,True,True,True,False,True,True,True,True,True
