,Timestamp,"//*[@data-unit-id=""apple-fitness-plus-winter""]_RELOC",xpath//html/body/main/section[3]/div_SEL,"//*[@data-unit-id=""iphone-switcher""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" module-content"")]_RELOC",class namemodule-content_SEL,xpath//html/body/main/section[3]/div[2]/div_SEL,"//*[@aria-label=""Apple Directory""]//*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gf-directory-column-section-list"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gf-directory-column-section-item"")][2]_RELOC",class nameac-gf-directory-column-section-item_SEL,"xpath//*[@id=""ac-globalfooter""]/div/nav/div[2]/div[2]/ul/li[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gn-searchform-reset-background"")]_RELOC",class nameac-gn-searchform-reset-background_SEL,"xpath//*[@id=""ac-gn-searchform-reset""]/span_SEL","//*[@aria-label=""Apple Directory""]//*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gf-directory-column-section"")]//*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gf-directory-column-section-anchor-label"")]_RELOC",class nameac-gf-directory-column-section-anchor-label_SEL,"xpath//*[@id=""ac-globalfooter""]/div/nav/div[2]/div[2]/a/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gn-list"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gn-item"")][2]_RELOC",class nameac-gn-item_SEL,"xpath//*[@id=""ac-globalnav""]/div/ul[2]/li[2]_SEL","//*[@data-unit-id=""tv-plus-macbeth""]//*[contains(concat("" "", normalize-space(@class), "" ""), "" unit-copy-wrapper"")]_RELOC",class nameunit-copy-wrapper_SEL,xpath//html/body/main/section[3]/div[7]/div/div/div_SEL,"//*[@data-unit-id=""apple-fitness-plus-winter""]//*[contains(concat("" "", normalize-space(@class), "" ""), "" cta-links"")]_RELOC",class namecta-links_SEL,xpath//html/body/main/section[3]/div/div/div/div/div_SEL,"//*[@aria-label=""Apple Directory""]//*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gf-directory-column-section-list"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gf-directory-column-section-item"")]_RELOC","xpath//*[@id=""ac-globalfooter""]/div/nav/div[5]/div/ul/li_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gn-bagview-content"")]_RELOC",class nameac-gn-bagview-content_SEL,idac-gn-bagview-content_SEL,"xpath//*[@id=""ac-gn-bagview-content""]_SEL","//*[@id=""ac-gn-bag""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gn-bag-wrapper"")]/*[@data-analytics-title=""bag""][2]_RELOC",class nameac-gn-bag-badge_SEL,"xpath//*[@id=""ac-gn-bag""]/div/span_SEL","//*[@data-unit-id=""apple-fitness-plus-winter""]//*[contains(concat("" "", normalize-space(@class), "" ""), "" unit-copy-wrapper"")]_RELOC",xpath//html/body/main/section[3]/div/div/div/div_SEL,"//*[@data-analytics-section-engagement=""name:promo-apple-card-january""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" module-content"")]_RELOC",xpath//html/body/main/section[3]/div[6]/div_SEL,"//*[@aria-label=""Apple Directory""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gf-directory-column"")]_RELOC",class nameac-gf-directory-column_SEL,"xpath//*[@id=""ac-globalfooter""]/div/nav/div_SEL","//*[@data-unit-id=""watch-series-7""]//*[contains(concat("" "", normalize-space(@class), "" ""), "" unit-wrapper"")]_RELOC",class nameunit-wrapper_SEL,xpath//html/body/main/section[2]/div[3]/div/div_SEL,"//*[@aria-label=""Apple Directory""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gf-directory-column"")][5]_RELOC","xpath//*[@id=""ac-globalfooter""]/div/nav/div[5]_SEL","//*[@data-unit-id=""iphone-13-pro""]//*[contains(concat("" "", normalize-space(@class), "" ""), "" cta-links"")]_RELOC",xpath//html/body/main/section[2]/div/div/div/div/div_SEL,"//*[@data-unit-id=""tv-plus-macbeth""]//*[contains(concat("" "", normalize-space(@class), "" ""), "" cta-links"")]_RELOC",xpath//html/body/main/section[3]/div[7]/div/div/div/div_SEL,"//*[@data-analytics-section-engagement=""name:promo-apple-card-january""]//*[contains(concat("" "", normalize-space(@class), "" ""), "" unit-copy-wrapper"")]_RELOC",xpath//html/body/main/section[3]/div[6]/div/div/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" ac-gf-footer-shop"")]_RELOC",class nameac-gf-footer-shop_SEL,"xpath//*[@id=""ac-globalfooter""]/div/section[2]/div_SEL"
183,20220721234544,False,True,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,True,False,False,True,True,True,True,False,True,True,True,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,False,True
184,20220722235732,False,True,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,True,False,False,True,True,True,True,False,True,True,True,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,False,True
185,20220723235756,False,True,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,True,False,False,True,True,True,True,False,True,True,True,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,False,True
186,20220724234430,False,True,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,True,False,False,True,True,True,True,False,True,True,True,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,False,True
187,20220725235918,False,True,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,True,False,False,True,True,True,True,False,True,True,True,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,False,True
188,20220726235556,False,True,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,True,False,False,True,True,True,True,False,True,True,True,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,False,True
189,20220727235613,False,True,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,True,False,False,True,True,True,True,False,True,True,True,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,False,True
190,20220728235944,False,True,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,True,False,False,True,True,True,True,False,True,True,True,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,False,True
191,20220729235242,False,True,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,True,False,False,True,True,True,True,False,True,True,True,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,False,True
192,20220730235905,False,True,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,True,False,False,True,True,True,True,False,True,True,True,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,False,True
193,20220731235842,False,True,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,True,False,False,True,True,True,True,False,True,True,True,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,False,True
194,20220801234850,False,True,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,True,False,False,True,True,True,True,False,True,True,True,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,False,True
195,20220802235901,False,True,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,True,False,False,True,True,True,True,False,True,True,True,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,False,True
196,20220803233123,False,True,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,True,False,False,True,True,True,True,False,True,True,True,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,False,True
197,20220804213539,False,True,False,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,True,False,False,True,True,True,True,False,True,True,True,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,False,True,True,False,True
198,20220805144541,False,False,False,False,False,True,False,True,True,False,True,True,False,True,True,False,True,False,False,False,False,False,False,True,True,True,False,True,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False
199,20220806063319,False,False,False,False,False,True,False,True,True,False,True,True,False,True,True,False,True,False,False,False,False,False,False,True,True,True,False,True,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False
