,Timestamp,//main/div/div[15]/div/div/ul/li/div/div/div_RELOC,class namessrcss-1gi6l8c-PromoContent_SEL,"xpath//*[@id=""main-content""]/div/div[15]/div/div/ul/li/div/div/div_SEL",//main/div/div[6]/div/div/ul/li[2]/div/div/div[2]/div/div/span_RELOC,class namessrcss-o5pw9a-Placeholder_SEL,"xpath//*[@id=""main-content""]/div/div[6]/div/div/ul/li[2]/div/div/div[2]/div/div/span_SEL",//main/div/div[15]/div/div/ul/li[2]/div/div/div/div[2]/div/dl/div/dd/span_RELOC,class namessrcss-8g95ls-MetadataSnippet_SEL,"xpath//*[@id=""main-content""]/div/div[15]/div/div/ul/li[2]/div/div/div/div[2]/div/dl/div/dd/span_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" ssrcss-1va5u92-GlobalNavigationContent"")]/div[2]/div/a/span_RELOC",class namessrcss-1tmabzc-IconWrapper_SEL,"xpath//*[@id=""header-content""]/div[2]/nav/div/div/div[2]/div/a/span_SEL",//main/div/div[23]/div/nav/div/ul/li[4]/div/div/div[2]_RELOC,class namessrcss-z60stg-PromoImageContainer_SEL,"xpath//*[@id=""main-content""]/div/div[23]/div/nav/div/ul/li[4]/div/div/div[2]_SEL",//main/div/div[13]/div/div/ul/li[2]/div/div/div/div/a/span/p/span_RELOC,"xpath//*[@id=""main-content""]/div/div[13]/div/div/ul/li[2]/div/div/div/div/a/span/p/span_SEL",//main/div/div[19]/div/div/ul/li[2]/div/div/div/div[2]/div_RELOC,"xpath//*[@id=""main-content""]/div/div[19]/div/div/ul/li[2]/div/div/div/div[2]/div_SEL",//main/div/div[2]/div/div/ul/li/div/div/div[2]/div_RELOC,class namessrcss-17h6w1t-PromoImageContainerInner_SEL,"xpath//*[@id=""main-content""]/div/div[2]/div/div/ul/li/div/div/div[2]/div_SEL",//main/div/div[6]/div/div/ul/li[3]/div/div_RELOC,class namessrcss-y4q8z6-PromoSwitchLayoutAtBreakpoints_SEL,"xpath//*[@id=""main-content""]/div/div[6]/div/div/ul/li[3]/div/div_SEL",//main/div/div[3]/div/div/ul/li[2]/div/div/div/div[2]/div/dl/div_RELOC,class namessrcss-8d0yke-MetadataStripItem_SEL,"xpath//*[@id=""main-content""]/div/div[3]/div/div/ul/li[2]/div/div/div/div[2]/div/dl/div_SEL",//main/div/div[12]/div/div/ul/li/div/div/div/div[2]_RELOC,class namessrcss-1tha3dg-Stack_SEL,"xpath//*[@id=""main-content""]/div/div[12]/div/div/ul/li/div/div/div/div[2]_SEL",//main/div/div[6]/div/div/ul/li[3]/div/div/div/div_RELOC,class namessrcss-1cbga70-Stack_SEL,"xpath//*[@id=""main-content""]/div/div[6]/div/div/ul/li[3]/div/div/div/div_SEL",//main/div/div[15]/div/div/ul/li/div/div/div/div/a/span/p/span[2]_RELOC,"xpath//*[@id=""main-content""]/div/div[15]/div/div/ul/li/div/div/div/div/a/span/p/span[2]_SEL",//main/div/div[8]/div/div/ul/li/div/div/div/div[2]/div/dl/div_RELOC,"xpath//*[@id=""main-content""]/div/div[8]/div/div/ul/li/div/div/div/div[2]/div/dl/div_SEL",//main/div/div[5]/div/div/ul/li[2]/div/div/div[2]/div_RELOC,"xpath//*[@id=""main-content""]/div/div[5]/div/div/ul/li[2]/div/div/div[2]/div_SEL",//main/div/div[6]/div/div/ul/li[3]/div/div/div[2]_RELOC,"xpath//*[@id=""main-content""]/div/div[6]/div/div/ul/li[3]/div/div/div[2]_SEL",//main/div/div[12]/div/div/ul/li/div_RELOC,class namessrcss-lhuji8-Promo_SEL,"xpath//*[@id=""main-content""]/div/div[12]/div/div/ul/li/div_SEL",//main/div/div[15]/div/div/ul/li[2]/div_RELOC,"xpath//*[@id=""main-content""]/div/div[15]/div/div/ul/li[2]/div_SEL",//main/div/div[5]/div/div/ul/li/div/div/div[2]/div/div_RELOC,class namessrcss-fec6qv-ImageWrapper_SEL,"xpath//*[@id=""main-content""]/div/div[5]/div/div/ul/li/div/div/div[2]/div/div_SEL",//main/div/div[2]/div/div/ul/li[2]/div/div/div/div[2]/div/dl/div/dd/span_RELOC,"xpath//*[@id=""main-content""]/div/div[2]/div/div/ul/li[2]/div/div/div/div[2]/div/dl/div/dd/span_SEL"
87,20220224232157,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True
88,20220225231645,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True
89,20220226233823,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True
90,20220227235956,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True
91,20220228232309,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True
92,20220301234816,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True
93,20220302232626,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True
94,20220303232048,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True
95,20220304235521,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True
96,20220305231942,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True
97,20220306234241,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True
98,20220307234102,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True
99,20220308235937,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True
100,20220309233748,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True
101,20220310231653,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True
102,20220311221343,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True
103,20220312233953,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True
104,20220313231734,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True
105,20220314232506,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True
106,20220315215917,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True
107,20220316222849,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True
108,20220317234139,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True
109,20220318221427,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,True,False,False,False,True,True,False,False,False,True,True
110,20220319235734,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,False,False,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,False,False,False,False,True,True,True,False,True,True,True,False,False,False,True,True
111,20220320234243,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True
112,20220321233845,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True
113,20220322232253,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True
114,20220323234941,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True
115,20220324235457,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True
116,20220325234118,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True
117,20220326231634,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,False,False,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True
118,20220327233905,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True,False,True,False,False,True,False,True,True,True
119,20220328234658,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True,False,True,False,False,True,False,True,True,True
120,20220329235848,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True
121,20220330232654,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True
122,20220331235937,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True
123,20220401233839,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,False,False,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,False,False,True,True,True,True,True,False,True,True,True,True,False,True,True,True
124,20220402231706,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,True,True,False,False,True,True,True,True,False,False,False,True,True,True,False,True,True,True
125,20220403234947,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,False,False,True,True,True,True,True,False,True,False,False,True,False,True,True,True
126,20220404232514,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True
127,20220405231707,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True
128,20220406235425,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True
129,20220407232619,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True
130,20220408232141,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True
131,20220409231654,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True
132,20220410231641,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,False,False,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True
133,20220411231632,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True
134,20220412234848,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True
135,20220413235040,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True
136,20220414234921,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True
137,20220415231742,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True
138,20220416231716,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True
139,20220417234926,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,False,False,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True
140,20220418232624,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True
141,20220419235619,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True
142,20220420235637,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True
143,20220421223009,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True
144,20220422223846,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True
145,20220423234740,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True
146,20220424231651,True,False,True,False,False,False,True,False,True,True,True,True,False,False,False,True,True,True,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,True,False,False,True,False,True,True,True,True,False,True,True,True
147,20220425235820,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True
148,20220426235914,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True
149,20220427232948,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True
150,20220428233529,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True
151,20220429235039,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True
152,20220430231720,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True
153,20220501231748,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True
154,20220502231631,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True
155,20220503231629,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True
156,20220504231631,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True
157,20220505235709,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True
158,20220506231644,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True
159,20220507233537,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,True
160,20220508234541,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True
161,20220509235135,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True,False,True,False,False,True,False,True,True,True
162,20220510235230,True,False,True,True,False,True,True,False,True,True,True,True,False,False,False,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True
163,20220511230059,True,False,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True
164,20220512235332,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True
165,20220513231653,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,True,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True
166,20220514235227,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,True,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,True,True,True
167,20220515231651,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True
168,20220516231616,True,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,False,False,True,True,True,True,True,False,True,True,True,True,False,True,True,True
169,20220517231614,True,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,False,False,True,True,True,True,True,False,True,True,True,True,False,True,True,True
170,20220518231637,True,False,True,True,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,True,False,False,False,True,True,True,False,True,True,True
171,20220519231632,True,False,True,True,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,True,False,False,False,True,True,True,False,True,True,True
172,20220520235002,True,False,True,True,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,True,False,False,False,True,True,True,False,True,True,True
173,20220521234405,True,False,True,True,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,True,False,False,False,True,True,True,False,True,True,True
174,20220522231643,True,False,True,True,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,True,True,False,True,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True
175,20220523231707,True,False,True,True,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True
176,20220524235652,True,False,True,True,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True
177,20220525231626,True,False,True,True,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,True,False,False,False,True,True,True,False,True,True,True
178,20220526231626,True,False,True,True,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,True,False,False,False,True,True,True,False,True,True,True
179,20220527231620,True,False,True,True,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,False,False,True,True,True,True,False,False,False,True,True,True,False,True,True,True
180,20220528231642,True,False,True,True,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,False,False,True,True,True,True,False,False,False,True,True,True,False,True,True,True
181,20220529235906,True,False,True,True,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True
182,20220530231632,True,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True
183,20220531231812,True,False,True,True,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,True,True,True
184,20220601231638,True,False,True,True,False,True,True,False,True,False,False,False,True,False,True,False,False,True,True,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,True,True,True,True,True,False,True,True,True,True,False,True,True,True
185,20220602234333,True,False,True,True,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,False,False,True,True,True,False,True,True,True
186,20220603231653,True,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True
187,20220604233015,True,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True
188,20220605234756,True,False,True,True,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,True,True,True
189,20220606231651,True,False,True,True,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,True,True,True,True,False,False,False,True,True,True,False,True,True,True
190,20220607234744,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True,False,True,False,False,True,False,True,True,True
191,20220608233703,True,False,True,True,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True
192,20220609232956,True,False,True,True,False,True,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True
