,Timestamp,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" sidemenunav__lang"")]_RELOC",class namesidemenunav__lang_SEL,"xpath//*[@id=""side-menu-header""]/section[6]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" disclosuremodal"")]_RELOC",class namedisclosuremodal_SEL,xpath//html/body/div/div[6]_SEL,"//*[@id=""product-sidenav-1""]_RELOC",idproduct-sidenav-1_SEL,class namesidemenunav__secondary--section__submenu_SEL,"xpath//*[@id=""product-sidenav-1""]_SEL","//*[@id=""product-sidenav-4""]//*[@data-pt-name=""hd_sm_fs_compcl""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidemenunav__secondary__prim--title"")][1]_RELOC",class namesidemenunav__secondary__prim--title_SEL,"xpath//*[@id=""product-sidenav-4""]/div/ul/li/a/p_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" home__body"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidemenu__overlay"")][1]_RELOC",class namesidemenu__overlay_SEL,xpath//html/body/div/div[5]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" speedbump"")]_RELOC",class namespeedbump_SEL,xpath//html/body/div/div[7]_SEL,"//*[@id=""product-5""]/_RELOC",class nameheader-navigation__dropdown--last-link_SEL,"xpath//*[@id=""product-5""]/ul/li[6]_SEL","//*[@id=""side-menu-header""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidemenunav__section"")][3]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidemenunav__section--title__container"")][1]_RELOC",class namesidemenunav__section--title__container_SEL,"xpath//*[@id=""side-menu-header""]/section[5]/div_SEL","//*[@id=""side-menu-header""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidemenunav__section"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidemenunav__prim"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidemenunav__prim--link"")][3]_RELOC",class namesidemenunav__prim--link_SEL,"xpath//*[@id=""side-menu-header""]/section[3]/div/ul/li[3]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" footer__module-footer__section--container"")]//*[contains(concat("" "", normalize-space(@class), "" ""), "" seo-content"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" seocontent"")][5]//*[contains(concat("" "", normalize-space(@class), "" ""), "" content"")]_RELOC",xpath//html/body/div/footer/div/div[2]/div/div/div[2]/div/div/div[5]/div/div[2]/p_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" footer__module-footer__section--container"")]//*[contains(concat("" "", normalize-space(@class), "" ""), "" seo-content"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" seocontent"")][7]//*[contains(concat("" "", normalize-space(@class), "" ""), "" content"")]_RELOC",xpath//html/body/div/footer/div/div[2]/div/div/div[2]/div/div/div[7]/div/div[2]/ul/li_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" footer__module-footer__section--container"")]//*[contains(concat("" "", normalize-space(@class), "" ""), "" seo-content"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" seocontent"")][6]/*[contains(concat("" "", normalize-space(@class), "" ""), "" footer__module-footer__section--tile"")][1]_RELOC",class namefooter__module-footer__section--tile_SEL,xpath//html/body/div/footer/div/div[2]/div/div/div[2]/div/div/div[6]/div_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" footer__module-footer__section--container"")]//*[contains(concat("" "", normalize-space(@class), "" ""), "" seo-content"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" seocontent"")][8]//*[contains(concat("" "", normalize-space(@class), "" ""), "" content"")]_RELOC",xpath//html/body/div/footer/div/div[2]/div/div/div[2]/div/div/div[8]/div/div[2]/p[2]_SEL,"//*[@data-headingid=""disclosureHeadingId""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" accessible-text"")][2]_RELOC",class nameaccessible-text_SEL,xpath//html/body/div/div[6]/div/span[2]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" footer__module-footer__section--container"")]//*[contains(concat("" "", normalize-space(@class), "" ""), "" seo-content"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" seocontent"")][3]//*[contains(concat("" "", normalize-space(@class), "" ""), "" content"")]_RELOC",class namecontent_SEL,xpath//html/body/div/footer/div/div[2]/div/div/div[2]/div/div/div[3]/div/div[2]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" footer__module-footer__section--container"")]//*[contains(concat("" "", normalize-space(@class), "" ""), "" seo-content"")]/*[contains(concat("" "", normalize-space(@class), "" ""), "" seocontent"")][6]//*[contains(concat("" "", normalize-space(@class), "" ""), "" content"")]_RELOC",xpath//html/body/div/footer/div/div[2]/div/div/div[2]/div/div/div[6]/div/div[2]_SEL,"//*[contains(concat("" "", normalize-space(@class), "" ""), "" noscript"")]_RELOC",class namenoscript_SEL,"xpath//*[@id=""main""]/div[2]/div/div_SEL","//*[@id=""product-sidenav-5""]//*[@data-pt-name=""hd_sm_fs_invadv""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" sidemenunav__secondary__prim--title"")][1]_RELOC","xpath//*[@id=""product-sidenav-5""]/div/ul/li[2]/a/p_SEL","//*[@data-id=""product-customer-service""]_RELOC",class namesidemenunav__prim--links_SEL,"xpath//*[@id=""side-menu-header""]/section[4]/div[2]/ul/li[2]/button_SEL","//*[@id=""chase-header-logo-hat""]_RELOC",idchase-header-logo-hat_SEL,"xpath//*[@id=""chase-header-logo-hat""]_SEL"
70,20220522214235,3,1,1,1,1,1,1,1,7,1,1,32,5,1,1,1,1,1,1,0,13,1,1,2,2,0,10,1,1,1,1,4,1,11,1,1,1,1,20,1,1,11,1,1,1,1,1,2,1,1,1,7,1,1,1,1
71,20220523234141,3,1,1,1,1,1,1,1,7,1,1,32,5,1,1,1,1,1,1,0,13,1,1,2,2,0,10,1,1,1,1,4,1,11,1,1,1,1,20,1,1,11,1,1,1,1,1,2,1,1,1,7,1,1,1,1
72,20220524221112,3,1,1,1,1,1,1,1,7,1,1,32,5,1,1,1,1,1,1,0,13,1,1,2,2,0,10,1,1,1,1,4,1,11,1,1,1,1,20,1,1,11,1,1,1,1,1,2,1,1,1,7,1,1,1,1
73,20220525205110,3,1,1,1,1,1,1,1,7,1,1,32,5,1,1,1,1,1,1,0,13,1,1,2,2,0,10,1,1,1,1,4,1,11,1,1,1,1,20,1,1,11,1,1,1,1,1,2,1,1,1,7,1,1,1,1
74,20220526213619,3,1,1,1,1,1,1,1,7,1,1,32,5,1,1,1,1,1,1,0,13,1,1,2,2,0,10,1,1,1,1,4,1,11,1,1,1,1,20,1,1,11,1,1,1,1,1,2,1,1,1,7,1,1,1,1
75,20220527220548,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
76,20220528233950,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
77,20220529235034,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
78,20220530194940,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
79,20220531233618,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
80,20220601231106,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
81,20220602232111,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
82,20220603021049,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
83,20220604235251,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
84,20220605170020,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
85,20220606140929,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
86,20220607171348,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
87,20220608225419,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
88,20220609232240,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
89,20220610233220,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
90,20220611224241,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
91,20220612225724,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
92,20220613205959,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
93,20220614192408,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
94,20220615204659,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
95,20220616215248,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
96,20220617194354,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
97,20220618225029,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
98,20220619230305,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
99,20220620225447,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
100,20220621233938,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
101,20220622222049,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
102,20220623232022,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
103,20220624225917,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
104,20220625224936,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
105,20220626231430,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
106,20220627232857,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
107,20220628234602,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
108,20220629233851,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
109,20220630232202,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
110,20220701233043,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
111,20220702235132,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
112,20220703232412,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
113,20220704203039,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
114,20220705220320,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
115,20220706231127,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
116,20220707235952,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
117,20220708230337,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
118,20220709101402,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
119,20220710223904,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
120,20220711210745,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
121,20220712211436,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
122,20220713235827,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
123,20220714234922,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
124,20220715203832,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
125,20220716180429,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
126,20220717195739,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
127,20220718222012,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
128,20220719193944,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
129,20220720231041,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
130,20220721193628,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
131,20220722181952,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
132,20220723204027,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
133,20220724231818,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
134,20220725162722,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
135,20220726213907,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
136,20220727210533,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
137,20220728230956,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
138,20220729171822,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
139,20220730225542,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
140,20220731170601,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
141,20220801191149,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
142,20220802225150,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
143,20220803192835,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
144,20220804232305,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
145,20220805173711,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
146,20220806135151,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
147,20220807072840,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
148,20220808162826,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
149,20220809175828,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,4,1,11,1,1,1,1,14,1,1,11,1,1,1,1,1,2,0,0,0,0,0,0,0,0
150,20220810180610,3,1,1,1,1,1,1,1,7,1,1,31,5,1,1,1,1,1,1,0,13,1,1,2,2,0,10,1,1,1,1,4,1,11,1,1,1,1,20,1,1,11,1,1,1,1,1,2,1,1,1,7,1,1,1,1
151,20220811184801,3,1,1,1,1,1,1,1,7,1,1,31,5,1,1,1,1,1,1,0,13,1,1,2,2,0,10,1,1,1,1,4,1,11,1,1,1,1,20,1,1,11,1,1,1,1,1,2,1,1,1,7,1,1,1,1
152,20220812233311,3,1,1,1,1,1,1,1,7,1,1,31,5,1,1,1,1,1,1,0,13,1,1,2,2,0,10,1,1,1,1,4,1,11,1,1,1,1,20,1,1,11,1,1,1,1,1,2,1,1,1,7,1,1,1,1
153,20220813133702,3,1,1,1,1,1,1,1,7,1,1,31,5,1,1,2,1,1,1,0,13,1,1,2,2,0,10,1,1,1,1,4,1,11,1,1,1,1,20,1,1,11,1,1,1,1,1,2,1,1,1,7,1,1,1,1
154,20220814235912,3,1,1,1,1,1,1,1,7,1,1,31,5,1,1,1,1,1,1,0,13,1,1,2,2,0,10,1,1,1,1,4,1,11,1,1,1,1,20,1,1,11,1,1,1,1,1,2,1,1,1,7,1,1,1,1
155,20220815183621,3,1,1,1,1,1,1,1,7,1,1,31,5,1,1,1,1,1,1,0,13,1,1,2,2,0,10,1,1,1,1,4,1,11,1,1,1,1,20,1,1,11,1,1,1,1,1,2,1,1,1,7,1,1,1,1
156,20220816170814,3,1,1,1,1,1,1,1,7,1,1,31,5,1,1,2,1,1,1,0,13,1,1,2,2,0,10,1,1,1,1,4,1,11,1,1,1,1,20,1,1,11,1,1,1,1,1,2,1,1,1,7,1,1,1,1
157,20220817165306,3,1,1,1,1,1,1,1,7,1,1,31,5,1,1,1,1,1,1,0,13,1,1,2,2,0,10,1,1,1,1,4,1,11,1,1,1,1,20,1,1,11,1,1,1,1,1,2,1,1,1,7,1,1,1,1
158,20220818084001,3,1,1,1,1,1,1,1,7,1,1,31,5,1,1,1,1,1,1,0,13,1,1,2,2,0,10,1,1,1,1,4,1,11,1,1,1,1,20,1,1,11,1,1,1,1,1,2,1,1,1,7,1,1,1,1
159,20220819204602,3,1,1,1,1,1,1,1,7,1,1,31,5,1,1,1,1,1,1,0,13,1,1,2,2,0,10,1,1,1,1,4,1,11,1,1,1,1,20,1,1,11,1,1,1,1,1,2,1,1,1,7,1,1,1,1
160,20220820222703,3,1,1,1,1,1,1,1,7,1,1,31,5,1,1,1,1,1,1,0,13,1,1,2,2,0,10,1,1,1,1,4,1,11,1,1,1,1,20,1,1,11,1,1,1,1,1,2,1,1,1,7,1,1,1,1
161,20220821233356,3,1,1,1,1,1,1,1,7,1,1,31,5,1,1,1,1,1,1,0,13,1,1,2,2,0,10,1,1,1,1,4,1,11,1,1,1,1,20,1,1,11,1,1,1,1,1,2,1,1,1,7,1,1,1,1
162,20220822215009,3,1,1,1,1,1,1,1,7,1,1,31,5,1,1,1,1,1,1,0,13,1,1,2,2,0,10,1,1,1,1,4,1,11,1,1,1,1,20,1,1,11,1,1,1,1,1,2,1,1,1,7,1,1,1,1
