,Timestamp,"//*[@id=""modalID""]//*[@role=""document""]/*[@tabindex=""-1""][1]_RELOC",class namemodal-body_SEL,"xpath//*[@id=""modalID""]/div/div[2]/div[2]/div_SEL","//*[@id=""citi-modal-8240""]//*[@role=""document""]/*[@tabindex=""-1""][1]/*[@tabindex=""-1""][2]_RELOC",class namemodal-body-content_SEL,"xpath//*[@id=""citi-modal-8240""]/div/div[2]/div[2]/div/div[2]_SEL","//*[@idstr=""clearUserIdModal""]_RELOC","xpath//*[@id=""maincontent""]/div/div/div/app-landingpage/div/citi-simple-layout/div/app-hero/div/div/nga-login/citi-modal[3]/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" ct-banner-alert-box"")]_RELOC",class namect-banner-alert-box_SEL,"xpath//*[@id=""clearuser-alert-id""]/citi-banner-alert/div/div_SEL","///*[contains(concat("" "", normalize-space(@class), "" ""), "" alignmentEl"")]_RELOC",class namealignmentEl_SEL,"xpath//*[@id=""maincontent""]/div/div/div/app-landingpage/div/citi-simple-layout/div/app-hero/div/div/nga-login/citi-jamp/div/div_SEL","//*[@idstr=""password""]/*[contains(concat("" "", normalize-space(@class), "" ""), "" form-control-container"")][1]_RELOC",class nameform-control-container_SEL,"xpath//*[@id=""logInForm""]/form/div/citi-signon2/section/div[2]/div[2]/citi-input2/div_SEL","//*[@id=""modalID""]//*[@role=""document""]/*[@tabindex=""-1""][1]/*[@tabindex=""-1""][2]_RELOC","xpath//*[@id=""modalID""]/div/div[2]/div[2]/div/div[2]/p_SEL","//*[@id=""signInBtn""]_RELOC",class namebtn_SEL,idsignInBtn_SEL,"xpath//*[@id=""signInBtn""]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" theme-light"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" row"")][3]/*[contains(concat("" "", normalize-space(@class), "" ""), "" col-xs-6"")][1]_RELOC",class namecol-xs-6_SEL,"xpath//*[@id=""logInForm""]/form/div/citi-signon2/section/div[5]/div_SEL","//*[@id=""modal""]//*[contains(concat("" "", normalize-space(@class), "" ""), "" theme-light"")]_RELOC",class nametheme-light_SEL,"xpath//*[@id=""modal""]/div/div[2]/div[2]/div/div[2]/div/div_SEL","//*[@id=""safeMode""]/*[@tabindex=""-1""][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" modal-content"")][1]_RELOC",class namemodal-content_SEL,"xpath//*[@id=""safeMode""]/div/div[2]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" theme-light"")][1]/*[contains(concat("" "", normalize-space(@class), "" ""), "" row"")][3]/*[contains(concat("" "", normalize-space(@class), "" ""), "" col-xs-6"")][3]_RELOC","xpath//*[@id=""logInForm""]/form/div/citi-signon2/section/div[5]/div[3]_SEL","//*[@id=""qrCodeModal_Nga""]/*[@tabindex=""-1""][1]/*[@tabindex=""0""][1]_RELOC",class namecdk-visually-hidden_SEL,"xpath//*[@id=""qrCodeModal_Nga""]/div/div[3]_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" threeUp"")]_RELOC",class namethreeUp_SEL,"xpath//*[@id=""maincontent""]/div/div/div/app-landingpage/div/citi-simple-layout/div/app-three-up/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" mod-seven"")][1]_RELOC",class namemod-seven_SEL,id_SEL,"xpath//*[@id=""""]_SEL","xpath//*[@id=""qrCodeModal_Nga""]/div/div_SEL","//*[@id=""modal""]//*[contains(concat("" "", normalize-space(@class), "" ""), "" header"")]_RELOC",class nameheader_SEL,"xpath//*[@id=""modal""]/div/div[2]/div[2]/div/div_SEL","//*[contains(concat("" "", normalize-space(@class), "" ""), "" primary"")]_RELOC",class nameprimary_SEL,xpath//html/body/app-root/cbol-core/citi-parent-layout/div/citi-header/div/div_SEL,"//*[@id=""modal""]//*[@role=""document""]/*[@tabindex=""-1""][1]/*[@tabindex=""-1""][2]_RELOC","xpath//*[@id=""modal""]/div/div[2]/div[2]/div/div[2]_SEL","//*[@id=""modal""]//*[contains(concat("" "", normalize-space(@class), "" ""), "" text-right"")]_RELOC",class nametext-right_SEL,"xpath//*[@id=""modal""]/div/div[2]/div[3]/div_SEL"
81,20220608215850,True,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,True
82,20220609212946,True,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,True
83,20220610161459,True,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,True
84,20220611183028,True,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,True
85,20220612212750,True,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,True
86,20220613204351,True,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,True
87,20220614185520,True,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,True
88,20220615153908,True,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,True
89,20220616150131,True,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,True
90,20220618200620,True,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,True,False,True
91,20220620203152,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,True
92,20220621213303,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,True
93,20220622233340,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,True
94,20220623012606,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,True
95,20220624193706,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,True
96,20220625215316,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,True
97,20220626144630,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,True
98,20220627130526,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,True
99,20220629014223,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,True
100,20220701180326,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,True
101,20220702034628,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,True
102,20220703223510,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,True
103,20220704173555,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,True
104,20220705151621,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,True
105,20220706004103,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,True
106,20220707185450,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,True
107,20220708154544,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,True
108,20220709181701,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,True
109,20220710180615,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,True
110,20220711185521,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,True
111,20220714080020,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,True
112,20220715195514,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,True
113,20220716120337,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,True
114,20220717222912,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,True
115,20220719163514,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,True
116,20220721154924,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,True
117,20220722221302,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,True
118,20220724231856,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,True
119,20220725233557,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,True
120,20220726010634,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,True
121,20220727225110,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,True
122,20220728230354,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,True
123,20220729200100,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,True
124,20220730193818,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,True
125,20220731231755,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,True
126,20220801221857,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,True
127,20220802125629,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,True
128,20220803134432,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,True
129,20220804190551,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,True
130,20220805222120,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,True
131,20220806233436,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,True
132,20220807191803,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,True
133,20220808191938,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,True
134,20220809183452,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,True
135,20220810210815,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,True
136,20220811215640,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,True
137,20220812232325,False,False,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,True,True,False,True
